Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;1;2.390000104904175;2021/04/11
Anzola d'Ossola;103002;-1;4;9.829999923706055;2021/04/11
Arizzano;103003;-1;7;3.4800000190734863;2021/04/11
Arola;103004;-1;1;4.119999885559082;2021/04/11
Aurano;103005;-1;0;0;2021/04/11
Baceno;103006;-1;1;1.1100000143051147;2021/04/11
Bannio Anzino;103007;-1;4;8.369999885559082;2021/04/11
Baveno;103008;-1;11;2.240000009536743;2021/04/11
Bee;103009;-1;4;5.300000190734863;2021/04/11
Belgirate;103010;-1;1;1.9900000095367432;2021/04/11
Beura-Cardezza;103011;-1;5;3.4100000858306885;2021/04/11
Bognanco;103012;-1;0;0;2021/04/11
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/04/11
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/04/11
Cambiasca;103015;-1;1;0.6200000047683716;2021/04/11
Cannero Riviera;103016;-1;1;1.100000023841858;2021/04/11
Cannobio;103017;-1;14;2.7300000190734863;2021/04/11
Caprezzo;103018;-1;0;0;2021/04/11
Casale Corte Cerro;103019;-1;9;2.5999999046325684;2021/04/11
Ceppo Morelli;103021;-1;5;16.84000015258789;2021/04/11
Cesara;103022;-1;1;1.6799999475479126;2021/04/11
Cossogno;103023;-1;2;2.950000047683716;2021/04/11
Craveggia;103024;-1;1;1.309999942779541;2021/04/11
Crevoladossola;103025;-1;27;5.869999885559082;2021/04/11
Crodo;103026;-1;6;4.289999961853027;2021/04/11
Domodossola;103028;-1;117;6.449999809265137;2021/04/11
Druogno;103029;-1;3;2.819999933242798;2021/04/11
Formazza;103031;-1;2;4.519999980926514;2021/04/11
Germagno;103032;-1;1;5.260000228881836;2021/04/11
Ghiffa;103033;-1;8;3.4000000953674316;2021/04/11
Gignese;103034;-1;6;5.730000019073486;2021/04/11
Gravellona Toce;103035;-1;21;2.690000057220459;2021/04/11
Gurro;103036;-1;0;0;2021/04/11
Intragna;103037;-1;0;0;2021/04/11
Loreglia;103038;-1;5;21.459999084472656;2021/04/11
Macugnaga;103039;-1;1;1.850000023841858;2021/04/11
Madonna del Sasso;103040;-1;0;0;2021/04/11
Malesco;103041;-1;1;0.7300000190734863;2021/04/11
Masera;103042;-1;1;0.6800000071525574;2021/04/11
Massiola;103043;-1;0;0;2021/04/11
Mergozzo;103044;-1;5;2.309999942779541;2021/04/11
Miazzina;103045;-1;0;0;2021/04/11
Montecrestese;103046;-1;0;0;2021/04/11
Montescheno;103047;-1;4;10.199999809265137;2021/04/11
Nonio;103048;-1;1;1.159999966621399;2021/04/11
Oggebbio;103049;-1;8;9.15999984741211;2021/04/11
Omegna;103050;-1;80;5.269999980926514;2021/04/11
Ornavasso;103051;-1;11;3.200000047683716;2021/04/11
Pallanzeno;103052;-1;18;15.680000305175781;2021/04/11
Piedimulera;103053;-1;10;6.570000171661377;2021/04/11
Pieve Vergonte;103054;-1;21;8.34000015258789;2021/04/11
Premeno;103055;-1;5;6.849999904632568;2021/04/11
Premia;103056;-1;5;9.039999961853027;2021/04/11
Premosello-Chiovenda;103057;-1;9;4.639999866485596;2021/04/11
Quarna Sopra;103058;-1;0;0;2021/04/11
Quarna Sotto;103059;-1;2;5.190000057220459;2021/04/11
Re;103060;-1;1;1.3600000143051147;2021/04/11
San Bernardino Verbano;103061;-1;6;4.550000190734863;2021/04/11
Santa Maria Maggiore;103062;-1;5;3.869999885559082;2021/04/11
Stresa;103064;-1;10;2.049999952316284;2021/04/11
Toceno;103065;-1;4;5.489999771118164;2021/04/11
Trarego Viggiona;103066;-1;0;0;2021/04/11
Trasquera;103067;-1;1;5.710000038146973;2021/04/11
Trontano;103068;-1;13;7.789999961853027;2021/04/11
Valstrona;103069;-1;5;4.110000133514404;2021/04/11
Vanzone con San Carlo;103070;-1;0;0;2021/04/11
Varzo;103071;-1;3;1.4900000095367432;2021/04/11
Verbania;103072;-1;84;2.75;2021/04/11
Vignone;103074;-1;0;0;2021/04/11
Villadossola;103075;-1;56;8.59000015258789;2021/04/11
Villette;103076;-1;0;0;2021/04/11
Vogogna;103077;-1;8;4.559999942779541;2021/04/11
Borgomezzavalle;103078;-1;1;3.1700000762939453;2021/04/11
Valle Cannobina;103079;-1;0;0;2021/04/11
Valdilana;096088;-1;33;3.049999952316284;2021/04/11
Quaregna Cerreto;096087;-1;7;3.430000066757202;2021/04/11
Campiglia Cervo;096086;-1;0;0;2021/04/11
Lessona;096085;-1;8;2.940000057220459;2021/04/11
Zumaglia;096083;-1;0;0;2021/04/11
Zubiena;096082;-1;10;8.710000038146973;2021/04/11
Zimone;096081;-1;2;5.010000228881836;2021/04/11
Viverone;096080;-1;9;6.380000114440918;2021/04/11
Villanova Biellese;096079;-1;0;0;2021/04/11
Villa del Bosco;096078;-1;1;2.990000009536743;2021/04/11
Vigliano Biellese;096077;-1;30;3.9100000858306885;2021/04/11
Verrone;096076;-1;6;4.809999942779541;2021/04/11
Veglio;096075;-1;0;0;2021/04/11
Valle San Nicolao;096074;-1;1;1.0499999523162842;2021/04/11
Vallanzengo;096072;-1;0;0;2021/04/11
Valdengo;096071;-1;15;6.099999904632568;2021/04/11
Torrazzo;096069;-1;7;34.310001373291016;2021/04/11
Tollegno;096068;-1;12;4.900000095367432;2021/04/11
Ternengo;096067;-1;4;14.289999961853027;2021/04/11
Tavigliano;096066;-1;0;0;2021/04/11
Strona;096065;-1;8;7.480000019073486;2021/04/11
Sostegno;096064;-1;3;3.9000000953674316;2021/04/11
Sordevolo;096063;-1;4;2.9800000190734863;2021/04/11
Sandigliano;096059;-1;11;4.119999885559082;2021/04/11
Salussola;096058;-1;11;5.71999979019165;2021/04/11
Sala Biellese;096057;-1;4;6.760000228881836;2021/04/11
Sagliano Micca;096056;-1;3;1.8700000047683716;2021/04/11
Rosazza;096055;-1;0;0;2021/04/11
Roppolo;096054;-1;46;52.27000045776367;2021/04/11
Ronco Biellese;096053;-1;4;2.6500000953674316;2021/04/11
Pray;096050;-1;12;5.679999828338623;2021/04/11
Pralungo;096049;-1;12;5.059999942779541;2021/04/11
Portula;096048;-1;2;1.6799999475479126;2021/04/11
Ponderano;096047;-1;14;3.700000047683716;2021/04/11
Pollone;096046;-1;5;2.369999885559082;2021/04/11
Piedicavallo;096044;-1;0;0;2021/04/11
Piatto;096043;-1;0;0;2021/04/11
Pettinengo;096042;-1;2;1.3200000524520874;2021/04/11
Occhieppo Superiore;096041;-1;13;4.829999923706055;2021/04/11
Occhieppo Inferiore;096040;-1;8;2.049999952316284;2021/04/11
Netro;096039;-1;0;0;2021/04/11
Muzzano;096038;-1;3;4.989999771118164;2021/04/11
Mottalciata;096037;-1;7;5.170000076293945;2021/04/11
Mongrando;096035;-1;26;6.849999904632568;2021/04/11
Miagliano;096034;-1;1;1.75;2021/04/11
Mezzana Mortigliengo;096033;-1;1;2;2021/04/11
Masserano;096032;-1;4;1.909999966621399;2021/04/11
Massazza;096031;-1;9;16.15999984741211;2021/04/11
Magnano;096030;-1;0;0;2021/04/11
Graglia;096028;-1;2;1.3200000524520874;2021/04/11
Gifflenga;096027;-1;3;26.549999237060547;2021/04/11
Gaglianico;096026;-1;15;4.010000228881836;2021/04/11
Dorzano;096025;-1;4;7.53000020980835;2021/04/11
Donato;096024;-1;0;0;2021/04/11
Curino;096023;-1;0;0;2021/04/11
Crevacuore;096021;-1;6;4.010000228881836;2021/04/11
Cossato;096020;-1;56;3.8499999046325684;2021/04/11
Coggiola;096019;-1;4;2.2200000286102295;2021/04/11
Cerrione;096018;-1;9;3.119999885559082;2021/04/11
Cavaglià;096016;-1;16;4.409999847412109;2021/04/11
Castelletto Cervo;096015;-1;0;0;2021/04/11
Casapinta;096014;-1;1;2.390000104904175;2021/04/11
Caprile;096013;-1;0;0;2021/04/11
Candelo;096012;-1;22;2.930000066757202;2021/04/11
Camburzano;096010;-1;2;1.7300000190734863;2021/04/11
Camandona;096009;-1;0;0;2021/04/11
Callabiana;096008;-1;0;0;2021/04/11
Brusnengo;096007;-1;3;1.4900000095367432;2021/04/11
Borriana;096006;-1;0;0;2021/04/11
Bioglio;096005;-1;15;16.93000030517578;2021/04/11
Biella;096004;-1;184;4.179999828338623;2021/04/11
Benna;096003;-1;1;0.8500000238418579;2021/04/11
Andorno Micca;096002;-1;22;6.929999828338623;2021/04/11
Ailoche;096001;-1;0;0;2021/04/11
Lu e Cuccaro Monferrato;006193;-1;1;0.7099999785423279;2021/04/11
Alluvioni Piovera;006192;-1;8;4.599999904632568;2021/04/11
Cassano Spinola;006191;-1;10;5.539999961853027;2021/04/11
Voltaggio;006190;-1;6;8.460000038146973;2021/04/11
Volpeglino;006189;-1;0;0;2021/04/11
Volpedo;006188;-1;4;3.359999895095825;2021/04/11
Visone;006187;-1;3;2.430000066757202;2021/04/11
Villaromagnano;006186;-1;1;1.4900000095367432;2021/04/11
Villanova Monferrato;006185;-1;6;3.2200000286102295;2021/04/11
Villamiroglio;006184;-1;1;3.2699999809265137;2021/04/11
Villalvernia;006183;-1;6;6.730000019073486;2021/04/11
Villadeati;006182;-1;0;0;2021/04/11
Viguzzolo;006181;-1;14;4.519999980926514;2021/04/11
Vignole Borbera;006180;-1;8;3.869999885559082;2021/04/11
Vignale Monferrato;006179;-1;3;3.059999942779541;2021/04/11
Valmacca;006178;-1;7;6.96999979019165;2021/04/11
Valenza;006177;-1;46;2.4700000286102295;2021/04/11
Trisobbio;006176;-1;0;0;2021/04/11
Treville;006175;-1;0;0;2021/04/11
Tortona;006174;-1;119;4.360000133514404;2021/04/11
Ticineto;006173;-1;10;7.5;2021/04/11
Terzo;006172;-1;3;3.5299999713897705;2021/04/11
Terruggia;006171;-1;0;0;2021/04/11
Tassarolo;006170;-1;2;3.180000066757202;2021/04/11
Tagliolo Monferrato;006169;-1;3;1.9500000476837158;2021/04/11
Strevi;006168;-1;15;7.690000057220459;2021/04/11
Stazzano;006167;-1;9;3.759999990463257;2021/04/11
Spineto Scrivia;006166;-1;1;2.7200000286102295;2021/04/11
Spigno Monferrato;006165;-1;0;0;2021/04/11
Solonghello;006164;-1;0;0;2021/04/11
Solero;006163;-1;13;7.809999942779541;2021/04/11
Silvano d'Orba;006162;-1;2;1.0299999713897705;2021/04/11
Sezzadio;006161;-1;8;6.360000133514404;2021/04/11
Serravalle Scrivia;006160;-1;21;3.490000009536743;2021/04/11
Serralunga di Crea;006159;-1;0;0;2021/04/11
Sarezzano;006158;-1;9;7.670000076293945;2021/04/11
Sardigliano;006157;-1;2;5.059999942779541;2021/04/11
Sant'Agata Fossili;006156;-1;0;0;2021/04/11
San Sebastiano Curone;006155;-1;0;0;2021/04/11
San Salvatore Monferrato;006154;-1;10;2.369999885559082;2021/04/11
San Giorgio Monferrato;006153;-1;11;9.050000190734863;2021/04/11
San Cristoforo;006152;-1;5;8.619999885559082;2021/04/11
Sale;006151;-1;6;1.4800000190734863;2021/04/11
Sala Monferrato;006150;-1;0;0;2021/04/11
Rosignano Monferrato;006149;-1;9;5.960000038146973;2021/04/11
