Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;3;7.159999847412109;2020/11/04
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/11/04
Arizzano;103003;-1;17;8.449999809265137;2020/11/04
Arola;103004;-1;0;0;2020/11/04
Aurano;103005;-1;0;0;2020/11/04
Baceno;103006;-1;13;14.489999771118164;2020/11/04
Bannio Anzino;103007;-1;0;0;2020/11/04
Baveno;103008;-1;32;6.510000228881836;2020/11/04
Bee;103009;-1;5;6.619999885559082;2020/11/04
Belgirate;103010;-1;5;9.9399995803833;2020/11/04
Beura-Cardezza;103011;-1;14;9.539999961853027;2020/11/04
Bognanco;103012;-1;3;15.960000038146973;2020/11/04
Brovello-Carpugnino;103013;-1;0;0;2020/11/04
Calasca-Castiglione;103014;-1;3;4.909999847412109;2020/11/04
Cambiasca;103015;-1;2;1.2300000190734863;2020/11/04
Cannero Riviera;103016;-1;2;2.200000047683716;2020/11/04
Cannobio;103017;-1;22;4.300000190734863;2020/11/04
Caprezzo;103018;-1;0;0;2020/11/04
Casale Corte Cerro;103019;-1;15;4.329999923706055;2020/11/04
Ceppo Morelli;103021;-1;1;3.369999885559082;2020/11/04
Cesara;103022;-1;4;6.730000019073486;2020/11/04
Cossogno;103023;-1;5;7.360000133514404;2020/11/04
Craveggia;103024;-1;4;5.25;2020/11/04
Crevoladossola;103025;-1;42;9.130000114440918;2020/11/04
Crodo;103026;-1;14;10.010000228881836;2020/11/04
Domodossola;103028;-1;133;7.329999923706055;2020/11/04
Druogno;103029;-1;11;10.34000015258789;2020/11/04
Formazza;103031;-1;4;9.050000190734863;2020/11/04
Germagno;103032;-1;0;0;2020/11/04
Ghiffa;103033;-1;5;2.119999885559082;2020/11/04
Gignese;103034;-1;4;3.819999933242798;2020/11/04
Gravellona Toce;103035;-1;30;3.8399999141693115;2020/11/04
Gurro;103036;-1;1;5.03000020980835;2020/11/04
Intragna;103037;-1;0;0;2020/11/04
Loreglia;103038;-1;0;0;2020/11/04
Macugnaga;103039;-1;6;11.069999694824219;2020/11/04
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/11/04
Malesco;103041;-1;9;6.53000020980835;2020/11/04
Masera;103042;-1;8;5.409999847412109;2020/11/04
Massiola;103043;-1;1;7.940000057220459;2020/11/04
Mergozzo;103044;-1;11;5.079999923706055;2020/11/04
