Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/04/13
Anzola d'Ossola;103002;-1;2;4.909999847412109;2021/04/13
Arizzano;103003;-1;5;2.490000009536743;2021/04/13
Arola;103004;-1;1;4.119999885559082;2021/04/13
Aurano;103005;-1;0;0;2021/04/13
Baceno;103006;-1;1;1.1100000143051147;2021/04/13
Bannio Anzino;103007;-1;4;8.369999885559082;2021/04/13
Baveno;103008;-1;11;2.240000009536743;2021/04/13
Bee;103009;-1;4;5.300000190734863;2021/04/13
Belgirate;103010;-1;1;1.9900000095367432;2021/04/13
Beura-Cardezza;103011;-1;4;2.7200000286102295;2021/04/13
Bognanco;103012;-1;0;0;2021/04/13
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2021/04/13
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/04/13
Cambiasca;103015;-1;0;0;2021/04/13
Cannero Riviera;103016;-1;1;1.100000023841858;2021/04/13
Cannobio;103017;-1;13;2.5399999618530273;2021/04/13
Caprezzo;103018;-1;0;0;2021/04/13
Casale Corte Cerro;103019;-1;9;2.5999999046325684;2021/04/13
Ceppo Morelli;103021;-1;4;13.470000267028809;2021/04/13
Cesara;103022;-1;1;1.6799999475479126;2021/04/13
Cossogno;103023;-1;2;2.950000047683716;2021/04/13
Craveggia;103024;-1;1;1.309999942779541;2021/04/13
Crevoladossola;103025;-1;23;5;2021/04/13
Crodo;103026;-1;5;3.5799999237060547;2021/04/13
Domodossola;103028;-1;105;5.789999961853027;2021/04/13
Druogno;103029;-1;3;2.819999933242798;2021/04/13
Formazza;103031;-1;2;4.519999980926514;2021/04/13
Germagno;103032;-1;0;0;2021/04/13
Ghiffa;103033;-1;8;3.4000000953674316;2021/04/13
Gignese;103034;-1;5;4.769999980926514;2021/04/13
Gravellona Toce;103035;-1;18;2.309999942779541;2021/04/13
Gurro;103036;-1;0;0;2021/04/13
Intragna;103037;-1;0;0;2021/04/13
Loreglia;103038;-1;6;25.75;2021/04/13
Macugnaga;103039;-1;1;1.850000023841858;2021/04/13
Madonna del Sasso;103040;-1;0;0;2021/04/13
Malesco;103041;-1;1;0.7300000190734863;2021/04/13
Masera;103042;-1;1;0.6800000071525574;2021/04/13
Massiola;103043;-1;0;0;2021/04/13
Mergozzo;103044;-1;5;2.309999942779541;2021/04/13
Miazzina;103045;-1;0;0;2021/04/13
Montecrestese;103046;-1;0;0;2021/04/13
Montescheno;103047;-1;3;7.650000095367432;2021/04/13
Nonio;103048;-1;0;0;2021/04/13
Oggebbio;103049;-1;6;6.869999885559082;2021/04/13
Omegna;103050;-1;75;4.940000057220459;2021/04/13
Ornavasso;103051;-1;10;2.9100000858306885;2021/04/13
Pallanzeno;103052;-1;16;13.9399995803833;2021/04/13
Piedimulera;103053;-1;9;5.920000076293945;2021/04/13
Pieve Vergonte;103054;-1;18;7.150000095367432;2021/04/13
Premeno;103055;-1;3;4.110000133514404;2021/04/13
Premia;103056;-1;4;7.230000019073486;2021/04/13
Premosello-Chiovenda;103057;-1;8;4.119999885559082;2021/04/13
Quarna Sopra;103058;-1;0;0;2021/04/13
Quarna Sotto;103059;-1;2;5.190000057220459;2021/04/13
Re;103060;-1;1;1.3600000143051147;2021/04/13
San Bernardino Verbano;103061;-1;5;3.7899999618530273;2021/04/13
Santa Maria Maggiore;103062;-1;5;3.869999885559082;2021/04/13
Stresa;103064;-1;8;1.6399999856948853;2021/04/13
Toceno;103065;-1;4;5.489999771118164;2021/04/13
Trarego Viggiona;103066;-1;0;0;2021/04/13
Trasquera;103067;-1;1;5.710000038146973;2021/04/13
Trontano;103068;-1;13;7.789999961853027;2021/04/13
Valstrona;103069;-1;5;4.110000133514404;2021/04/13
Vanzone con San Carlo;103070;-1;0;0;2021/04/13
Varzo;103071;-1;3;1.4900000095367432;2021/04/13
Verbania;103072;-1;79;2.5899999141693115;2021/04/13
Vignone;103074;-1;0;0;2021/04/13
Villadossola;103075;-1;44;6.75;2021/04/13
Villette;103076;-1;0;0;2021/04/13
Vogogna;103077;-1;8;4.559999942779541;2021/04/13
Borgomezzavalle;103078;-1;1;3.1700000762939453;2021/04/13
Valle Cannobina;103079;-1;0;0;2021/04/13
Valdilana;096088;-1;28;2.5899999141693115;2021/04/13
Quaregna Cerreto;096087;-1;5;2.450000047683716;2021/04/13
Campiglia Cervo;096086;-1;0;0;2021/04/13
Lessona;096085;-1;11;4.039999961853027;2021/04/13
Zumaglia;096083;-1;0;0;2021/04/13
Zubiena;096082;-1;10;8.710000038146973;2021/04/13
Zimone;096081;-1;2;5.010000228881836;2021/04/13
Viverone;096080;-1;11;7.800000190734863;2021/04/13
Villanova Biellese;096079;-1;0;0;2021/04/13
Villa del Bosco;096078;-1;1;2.990000009536743;2021/04/13
Vigliano Biellese;096077;-1;30;3.9100000858306885;2021/04/13
Verrone;096076;-1;3;2.4100000858306885;2021/04/13
Veglio;096075;-1;0;0;2021/04/13
Valle San Nicolao;096074;-1;2;2.0999999046325684;2021/04/13
Vallanzengo;096072;-1;0;0;2021/04/13
Valdengo;096071;-1;15;6.099999904632568;2021/04/13
Torrazzo;096069;-1;7;34.310001373291016;2021/04/13
Tollegno;096068;-1;11;4.5;2021/04/13
Ternengo;096067;-1;4;14.289999961853027;2021/04/13
Tavigliano;096066;-1;1;1.0800000429153442;2021/04/13
Strona;096065;-1;7;6.539999961853027;2021/04/13
Sostegno;096064;-1;4;5.199999809265137;2021/04/13
Sordevolo;096063;-1;3;2.240000009536743;2021/04/13
Sandigliano;096059;-1;9;3.369999885559082;2021/04/13
Salussola;096058;-1;12;6.239999771118164;2021/04/13
Sala Biellese;096057;-1;4;6.760000228881836;2021/04/13
Sagliano Micca;096056;-1;4;2.490000009536743;2021/04/13
Rosazza;096055;-1;0;0;2021/04/13
Roppolo;096054;-1;45;51.13999938964844;2021/04/13
Ronco Biellese;096053;-1;4;2.6500000953674316;2021/04/13
Pray;096050;-1;15;7.099999904632568;2021/04/13
Pralungo;096049;-1;13;5.489999771118164;2021/04/13
Portula;096048;-1;2;1.6799999475479126;2021/04/13
Ponderano;096047;-1;11;2.9100000858306885;2021/04/13
Pollone;096046;-1;7;3.309999942779541;2021/04/13
Piedicavallo;096044;-1;0;0;2021/04/13
Piatto;096043;-1;0;0;2021/04/13
Pettinengo;096042;-1;3;1.9700000286102295;2021/04/13
Occhieppo Superiore;096041;-1;13;4.829999923706055;2021/04/13
Occhieppo Inferiore;096040;-1;9;2.309999942779541;2021/04/13
Netro;096039;-1;0;0;2021/04/13
Muzzano;096038;-1;3;4.989999771118164;2021/04/13
Mottalciata;096037;-1;6;4.429999828338623;2021/04/13
Mongrando;096035;-1;20;5.269999980926514;2021/04/13
Miagliano;096034;-1;1;1.75;2021/04/13
Mezzana Mortigliengo;096033;-1;1;2;2021/04/13
Masserano;096032;-1;3;1.4299999475479126;2021/04/13
Massazza;096031;-1;9;16.15999984741211;2021/04/13
Magnano;096030;-1;0;0;2021/04/13
Graglia;096028;-1;2;1.3200000524520874;2021/04/13
Gifflenga;096027;-1;3;26.549999237060547;2021/04/13
Gaglianico;096026;-1;13;3.4800000190734863;2021/04/13
Dorzano;096025;-1;4;7.53000020980835;2021/04/13
Donato;096024;-1;0;0;2021/04/13
Curino;096023;-1;0;0;2021/04/13
Crevacuore;096021;-1;6;4.010000228881836;2021/04/13
Cossato;096020;-1;60;4.130000114440918;2021/04/13
Coggiola;096019;-1;5;2.7799999713897705;2021/04/13
Cerrione;096018;-1;7;2.430000066757202;2021/04/13
Cavaglià;096016;-1;17;4.690000057220459;2021/04/13
Castelletto Cervo;096015;-1;0;0;2021/04/13
Casapinta;096014;-1;1;2.390000104904175;2021/04/13
Caprile;096013;-1;0;0;2021/04/13
Candelo;096012;-1;22;2.930000066757202;2021/04/13
Camburzano;096010;-1;1;0.8700000047683716;2021/04/13
Camandona;096009;-1;0;0;2021/04/13
Callabiana;096008;-1;0;0;2021/04/13
Brusnengo;096007;-1;3;1.4900000095367432;2021/04/13
Borriana;096006;-1;0;0;2021/04/13
Bioglio;096005;-1;13;14.670000076293945;2021/04/13
Biella;096004;-1;164;3.7300000190734863;2021/04/13
Benna;096003;-1;1;0.8500000238418579;2021/04/13
Andorno Micca;096002;-1;19;5.980000019073486;2021/04/13
Ailoche;096001;-1;0;0;2021/04/13
Lu e Cuccaro Monferrato;006193;-1;1;0.7099999785423279;2021/04/13
Alluvioni Piovera;006192;-1;8;4.599999904632568;2021/04/13
Cassano Spinola;006191;-1;8;4.429999828338623;2021/04/13
Voltaggio;006190;-1;7;9.869999885559082;2021/04/13
Volpeglino;006189;-1;0;0;2021/04/13
Volpedo;006188;-1;5;4.199999809265137;2021/04/13
Visone;006187;-1;3;2.430000066757202;2021/04/13
Villaromagnano;006186;-1;1;1.4900000095367432;2021/04/13
Villanova Monferrato;006185;-1;6;3.2200000286102295;2021/04/13
Villamiroglio;006184;-1;1;3.2699999809265137;2021/04/13
Villalvernia;006183;-1;6;6.730000019073486;2021/04/13
Villadeati;006182;-1;0;0;2021/04/13
Viguzzolo;006181;-1;13;4.199999809265137;2021/04/13
