Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2021/04/07
Anzola d'Ossola;103002;-1;9;22.110000610351562;2021/04/07
Arizzano;103003;-1;7;3.4800000190734863;2021/04/07
Arola;103004;-1;1;4.119999885559082;2021/04/07
Aurano;103005;-1;0;0;2021/04/07
Baceno;103006;-1;1;1.1100000143051147;2021/04/07
Bannio Anzino;103007;-1;5;10.460000038146973;2021/04/07
Baveno;103008;-1;17;3.4600000381469727;2021/04/07
Bee;103009;-1;3;3.9700000286102295;2021/04/07
Belgirate;103010;-1;1;1.9900000095367432;2021/04/07
Beura-Cardezza;103011;-1;5;3.4100000858306885;2021/04/07
Bognanco;103012;-1;0;0;2021/04/07
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/04/07
Calasca-Castiglione;103014;-1;2;3.2699999809265137;2021/04/07
Cambiasca;103015;-1;5;3.0799999237060547;2021/04/07
Cannero Riviera;103016;-1;3;3.299999952316284;2021/04/07
Cannobio;103017;-1;16;3.130000114440918;2021/04/07
Caprezzo;103018;-1;0;0;2021/04/07
Casale Corte Cerro;103019;-1;13;3.75;2021/04/07
Ceppo Morelli;103021;-1;4;13.470000267028809;2021/04/07
Cesara;103022;-1;1;1.6799999475479126;2021/04/07
Cossogno;103023;-1;2;2.950000047683716;2021/04/07
Craveggia;103024;-1;1;1.309999942779541;2021/04/07
Crevoladossola;103025;-1;30;6.519999980926514;2021/04/07
Crodo;103026;-1;4;2.859999895095825;2021/04/07
Domodossola;103028;-1;136;7.489999771118164;2021/04/07
Druogno;103029;-1;7;6.579999923706055;2021/04/07
Formazza;103031;-1;1;2.259999990463257;2021/04/07
Germagno;103032;-1;1;5.260000228881836;2021/04/07
Ghiffa;103033;-1;6;2.549999952316284;2021/04/07
Gignese;103034;-1;6;5.730000019073486;2021/04/07
Gravellona Toce;103035;-1;26;3.3299999237060547;2021/04/07
Gurro;103036;-1;0;0;2021/04/07
Intragna;103037;-1;0;0;2021/04/07
Loreglia;103038;-1;5;21.459999084472656;2021/04/07
Macugnaga;103039;-1;2;3.690000057220459;2021/04/07
Madonna del Sasso;103040;-1;2;4.940000057220459;2021/04/07
Malesco;103041;-1;1;0.7300000190734863;2021/04/07
Masera;103042;-1;1;0.6800000071525574;2021/04/07
Massiola;103043;-1;0;0;2021/04/07
Mergozzo;103044;-1;7;3.2300000190734863;2021/04/07
Miazzina;103045;-1;0;0;2021/04/07
Montecrestese;103046;-1;0;0;2021/04/07
Montescheno;103047;-1;6;15.3100004196167;2021/04/07
Nonio;103048;-1;2;2.319999933242798;2021/04/07
Oggebbio;103049;-1;11;12.600000381469727;2021/04/07
Omegna;103050;-1;89;5.860000133514404;2021/04/07
Ornavasso;103051;-1;17;4.949999809265137;2021/04/07
Pallanzeno;103052;-1;21;18.290000915527344;2021/04/07
Piedimulera;103053;-1;11;7.230000019073486;2021/04/07
Pieve Vergonte;103054;-1;21;8.34000015258789;2021/04/07
Premeno;103055;-1;5;6.849999904632568;2021/04/07
Premia;103056;-1;4;7.230000019073486;2021/04/07
Premosello-Chiovenda;103057;-1;11;5.670000076293945;2021/04/07
Quarna Sopra;103058;-1;0;0;2021/04/07
Quarna Sotto;103059;-1;3;7.789999961853027;2021/04/07
Re;103060;-1;1;1.3600000143051147;2021/04/07
San Bernardino Verbano;103061;-1;4;3.0299999713897705;2021/04/07
Santa Maria Maggiore;103062;-1;7;5.420000076293945;2021/04/07
Stresa;103064;-1;15;3.0799999237060547;2021/04/07
Toceno;103065;-1;6;8.229999542236328;2021/04/07
Trarego Viggiona;103066;-1;0;0;2021/04/07
Trasquera;103067;-1;0;0;2021/04/07
Trontano;103068;-1;16;9.59000015258789;2021/04/07
Valstrona;103069;-1;7;5.760000228881836;2021/04/07
Vanzone con San Carlo;103070;-1;1;2.619999885559082;2021/04/07
Varzo;103071;-1;5;2.4800000190734863;2021/04/07
Verbania;103072;-1;88;2.880000114440918;2021/04/07
Vignone;103074;-1;0;0;2021/04/07
Villadossola;103075;-1;72;11.039999961853027;2021/04/07
Villette;103076;-1;0;0;2021/04/07
Vogogna;103077;-1;8;4.559999942779541;2021/04/07
Borgomezzavalle;103078;-1;4;12.699999809265137;2021/04/07
Valle Cannobina;103079;-1;0;0;2021/04/07
Valdilana;096088;-1;37;3.4200000762939453;2021/04/07
Quaregna Cerreto;096087;-1;8;3.9200000762939453;2021/04/07
Campiglia Cervo;096086;-1;0;0;2021/04/07
Lessona;096085;-1;10;3.6700000762939453;2021/04/07
Zumaglia;096083;-1;0;0;2021/04/07
Zubiena;096082;-1;2;1.7400000095367432;2021/04/07
Zimone;096081;-1;2;5.010000228881836;2021/04/07
Viverone;096080;-1;9;6.380000114440918;2021/04/07
Villanova Biellese;096079;-1;0;0;2021/04/07
Villa del Bosco;096078;-1;1;2.990000009536743;2021/04/07
Vigliano Biellese;096077;-1;31;4.039999961853027;2021/04/07
Verrone;096076;-1;8;6.420000076293945;2021/04/07
Veglio;096075;-1;0;0;2021/04/07
Valle San Nicolao;096074;-1;1;1.0499999523162842;2021/04/07
Vallanzengo;096072;-1;0;0;2021/04/07
Valdengo;096071;-1;13;5.28000020980835;2021/04/07
Torrazzo;096069;-1;5;24.510000228881836;2021/04/07
Tollegno;096068;-1;11;4.5;2021/04/07
Ternengo;096067;-1;1;3.569999933242798;2021/04/07
Tavigliano;096066;-1;1;1.0800000429153442;2021/04/07
Strona;096065;-1;7;6.539999961853027;2021/04/07
Sostegno;096064;-1;1;1.2999999523162842;2021/04/07
Sordevolo;096063;-1;4;2.9800000190734863;2021/04/07
Sandigliano;096059;-1;11;4.119999885559082;2021/04/07
Salussola;096058;-1;9;4.679999828338623;2021/04/07
Sala Biellese;096057;-1;4;6.760000228881836;2021/04/07
Sagliano Micca;096056;-1;2;1.25;2021/04/07
Rosazza;096055;-1;0;0;2021/04/07
Roppolo;096054;-1;47;53.40999984741211;2021/04/07
Ronco Biellese;096053;-1;5;3.309999942779541;2021/04/07
Pray;096050;-1;9;4.260000228881836;2021/04/07
Pralungo;096049;-1;11;4.639999866485596;2021/04/07
Portula;096048;-1;3;2.5199999809265137;2021/04/07
Ponderano;096047;-1;14;3.700000047683716;2021/04/07
Pollone;096046;-1;8;3.7899999618530273;2021/04/07
Piedicavallo;096044;-1;0;0;2021/04/07
Piatto;096043;-1;0;0;2021/04/07
Pettinengo;096042;-1;2;1.3200000524520874;2021/04/07
Occhieppo Superiore;096041;-1;13;4.829999923706055;2021/04/07
Occhieppo Inferiore;096040;-1;11;2.819999933242798;2021/04/07
Netro;096039;-1;0;0;2021/04/07
Muzzano;096038;-1;1;1.659999966621399;2021/04/07
Mottalciata;096037;-1;7;5.170000076293945;2021/04/07
Mongrando;096035;-1;25;6.590000152587891;2021/04/07
Miagliano;096034;-1;1;1.75;2021/04/07
Mezzana Mortigliengo;096033;-1;2;3.990000009536743;2021/04/07
Masserano;096032;-1;4;1.909999966621399;2021/04/07
Massazza;096031;-1;9;16.15999984741211;2021/04/07
Magnano;096030;-1;0;0;2021/04/07
Graglia;096028;-1;4;2.640000104904175;2021/04/07
Gifflenga;096027;-1;1;8.850000381469727;2021/04/07
Gaglianico;096026;-1;15;4.010000228881836;2021/04/07
Dorzano;096025;-1;3;5.650000095367432;2021/04/07
Donato;096024;-1;0;0;2021/04/07
Curino;096023;-1;0;0;2021/04/07
Crevacuore;096021;-1;7;4.670000076293945;2021/04/07
Cossato;096020;-1;50;3.440000057220459;2021/04/07
Coggiola;096019;-1;5;2.7799999713897705;2021/04/07
Cerrione;096018;-1;9;3.119999885559082;2021/04/07
Cavaglià;096016;-1;12;3.309999942779541;2021/04/07
Castelletto Cervo;096015;-1;0;0;2021/04/07
Casapinta;096014;-1;0;0;2021/04/07
Caprile;096013;-1;0;0;2021/04/07
Candelo;096012;-1;22;2.930000066757202;2021/04/07
Camburzano;096010;-1;6;5.199999809265137;2021/04/07
Camandona;096009;-1;0;0;2021/04/07
Callabiana;096008;-1;0;0;2021/04/07
Brusnengo;096007;-1;2;0.9900000095367432;2021/04/07
Borriana;096006;-1;0;0;2021/04/07
Bioglio;096005;-1;13;14.670000076293945;2021/04/07
Biella;096004;-1;170;3.859999895095825;2021/04/07
Benna;096003;-1;3;2.559999942779541;2021/04/07
Andorno Micca;096002;-1;25;7.869999885559082;2021/04/07
Ailoche;096001;-1;0;0;2021/04/07
Lu e Cuccaro Monferrato;006193;-1;1;0.7099999785423279;2021/04/07
Alluvioni Piovera;006192;-1;7;4.03000020980835;2021/04/07
Cassano Spinola;006191;-1;10;5.539999961853027;2021/04/07
Voltaggio;006190;-1;8;11.279999732971191;2021/04/07
Volpeglino;006189;-1;0;0;2021/04/07
Volpedo;006188;-1;1;0.8399999737739563;2021/04/07
Visone;006187;-1;3;2.430000066757202;2021/04/07
Villaromagnano;006186;-1;2;2.990000009536743;2021/04/07
Villanova Monferrato;006185;-1;4;2.1500000953674316;2021/04/07
Villamiroglio;006184;-1;3;9.800000190734863;2021/04/07
Villalvernia;006183;-1;6;6.730000019073486;2021/04/07
Villadeati;006182;-1;0;0;2021/04/07
Viguzzolo;006181;-1;18;5.809999942779541;2021/04/07
Vignole Borbera;006180;-1;7;3.380000114440918;2021/04/07
Vignale Monferrato;006179;-1;4;4.079999923706055;2021/04/07
Valmacca;006178;-1;8;7.96999979019165;2021/04/07
Valenza;006177;-1;46;2.4700000286102295;2021/04/07
Trisobbio;006176;-1;0;0;2021/04/07
Treville;006175;-1;0;0;2021/04/07
Tortona;006174;-1;152;5.570000171661377;2021/04/07
Ticineto;006173;-1;6;4.5;2021/04/07
Terzo;006172;-1;2;2.3499999046325684;2021/04/07
Terruggia;006171;-1;0;0;2021/04/07
Tassarolo;006170;-1;2;3.180000066757202;2021/04/07
Tagliolo Monferrato;006169;-1;5;3.240000009536743;2021/04/07
Strevi;006168;-1;4;2.049999952316284;2021/04/07
Stazzano;006167;-1;11;4.590000152587891;2021/04/07
Spineto Scrivia;006166;-1;1;2.7200000286102295;2021/04/07
Spigno Monferrato;006165;-1;0;0;2021/04/07
Solonghello;006164;-1;0;0;2021/04/07
Solero;006163;-1;14;8.40999984741211;2021/04/07
Silvano d'Orba;006162;-1;2;1.0299999713897705;2021/04/07
Sezzadio;006161;-1;9;7.159999847412109;2021/04/07
Serravalle Scrivia;006160;-1;22;3.6600000858306885;2021/04/07
Serralunga di Crea;006159;-1;0;0;2021/04/07
Sarezzano;006158;-1;4;3.4100000858306885;2021/04/07
Sardigliano;006157;-1;0;0;2021/04/07
Sant'Agata Fossili;006156;-1;0;0;2021/04/07
San Sebastiano Curone;006155;-1;0;0;2021/04/07
San Salvatore Monferrato;006154;-1;13;3.0899999141693115;2021/04/07
San Giorgio Monferrato;006153;-1;10;8.229999542236328;2021/04/07
San Cristoforo;006152;-1;6;10.34000015258789;2021/04/07
Sale;006151;-1;15;3.7100000381469727;2021/04/07
Sala Monferrato;006150;-1;1;2.990000009536743;2021/04/07
