Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2021/03/08
Anzola d'Ossola;103002;-1;0;0;2021/03/08
Arizzano;103003;-1;22;10.930000305175781;2021/03/08
Arola;103004;-1;0;0;2021/03/08
Aurano;103005;-1;0;0;2021/03/08
Baceno;103006;-1;5;5.570000171661377;2021/03/08
Bannio Anzino;103007;-1;5;10.460000038146973;2021/03/08
Baveno;103008;-1;9;1.8300000429153442;2021/03/08
Bee;103009;-1;4;5.300000190734863;2021/03/08
Belgirate;103010;-1;2;3.9800000190734863;2021/03/08
Beura-Cardezza;103011;-1;18;12.260000228881836;2021/03/08
Bognanco;103012;-1;5;26.600000381469727;2021/03/08
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/03/08
Calasca-Castiglione;103014;-1;5;8.180000305175781;2021/03/08
Cambiasca;103015;-1;15;9.239999771118164;2021/03/08
Cannero Riviera;103016;-1;0;0;2021/03/08
Cannobio;103017;-1;15;2.930000066757202;2021/03/08
Caprezzo;103018;-1;0;0;2021/03/08
Casale Corte Cerro;103019;-1;8;2.309999942779541;2021/03/08
Ceppo Morelli;103021;-1;1;3.369999885559082;2021/03/08
Cesara;103022;-1;1;1.6799999475479126;2021/03/08
Cossogno;103023;-1;2;2.950000047683716;2021/03/08
Craveggia;103024;-1;10;13.119999885559082;2021/03/08
Crevoladossola;103025;-1;80;17.389999389648438;2021/03/08
Crodo;103026;-1;4;2.859999895095825;2021/03/08
Domodossola;103028;-1;142;7.829999923706055;2021/03/08
Druogno;103029;-1;10;9.399999618530273;2021/03/08
Formazza;103031;-1;0;0;2021/03/08
Germagno;103032;-1;1;5.260000228881836;2021/03/08
Ghiffa;103033;-1;7;2.9700000286102295;2021/03/08
Gignese;103034;-1;5;4.769999980926514;2021/03/08
Gravellona Toce;103035;-1;27;3.4600000381469727;2021/03/08
Gurro;103036;-1;0;0;2021/03/08
Intragna;103037;-1;1;9.260000228881836;2021/03/08
Loreglia;103038;-1;0;0;2021/03/08
Macugnaga;103039;-1;6;11.069999694824219;2021/03/08
Madonna del Sasso;103040;-1;0;0;2021/03/08
Malesco;103041;-1;26;18.850000381469727;2021/03/08
Masera;103042;-1;21;14.210000038146973;2021/03/08
Massiola;103043;-1;0;0;2021/03/08
Mergozzo;103044;-1;11;5.079999923706055;2021/03/08
Miazzina;103045;-1;4;10.470000267028809;2021/03/08
Montecrestese;103046;-1;18;14.149999618530273;2021/03/08
Montescheno;103047;-1;5;12.760000228881836;2021/03/08
Nonio;103048;-1;4;4.650000095367432;2021/03/08
Oggebbio;103049;-1;2;2.2899999618530273;2021/03/08
Omegna;103050;-1;71;4.670000076293945;2021/03/08
Ornavasso;103051;-1;16;4.659999847412109;2021/03/08
Pallanzeno;103052;-1;3;2.609999895095825;2021/03/08
Piedimulera;103053;-1;14;9.199999809265137;2021/03/08
