Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2020/11/01
Anzola d'Ossola;103002;-1;0;0;2020/11/01
Arizzano;103003;-1;16;7.949999809265137;2020/11/01
Arola;103004;-1;0;0;2020/11/01
Aurano;103005;-1;0;0;2020/11/01
Baceno;103006;-1;12;13.380000114440918;2020/11/01
Bannio Anzino;103007;-1;0;0;2020/11/01
Baveno;103008;-1;30;6.099999904632568;2020/11/01
Bee;103009;-1;4;5.300000190734863;2020/11/01
Belgirate;103010;-1;4;7.949999809265137;2020/11/01
Beura-Cardezza;103011;-1;10;6.809999942779541;2020/11/01
Bognanco;103012;-1;4;21.280000686645508;2020/11/01
Brovello-Carpugnino;103013;-1;0;0;2020/11/01
Calasca-Castiglione;103014;-1;3;4.909999847412109;2020/11/01
Cambiasca;103015;-1;2;1.2300000190734863;2020/11/01
Cannero Riviera;103016;-1;2;2.200000047683716;2020/11/01
Cannobio;103017;-1;19;3.7100000381469727;2020/11/01
Caprezzo;103018;-1;0;0;2020/11/01
Casale Corte Cerro;103019;-1;11;3.1700000762939453;2020/11/01
Ceppo Morelli;103021;-1;0;0;2020/11/01
Cesara;103022;-1;4;6.730000019073486;2020/11/01
Cossogno;103023;-1;4;5.889999866485596;2020/11/01
Craveggia;103024;-1;2;2.619999885559082;2020/11/01
Crevoladossola;103025;-1;40;8.699999809265137;2020/11/01
Crodo;103026;-1;14;10.010000228881836;2020/11/01
Domodossola;103028;-1;107;5.900000095367432;2020/11/01
Druogno;103029;-1;9;8.460000038146973;2020/11/01
Formazza;103031;-1;4;9.050000190734863;2020/11/01
Germagno;103032;-1;0;0;2020/11/01
Ghiffa;103033;-1;2;0.8500000238418579;2020/11/01
Gignese;103034;-1;4;3.819999933242798;2020/11/01
Gravellona Toce;103035;-1;29;3.7100000381469727;2020/11/01
Gurro;103036;-1;0;0;2020/11/01
Intragna;103037;-1;0;0;2020/11/01
Loreglia;103038;-1;0;0;2020/11/01
Macugnaga;103039;-1;7;12.920000076293945;2020/11/01
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/11/01
Malesco;103041;-1;4;2.9000000953674316;2020/11/01
Masera;103042;-1;5;3.380000114440918;2020/11/01
Massiola;103043;-1;1;7.940000057220459;2020/11/01
Mergozzo;103044;-1;10;4.619999885559082;2020/11/01
Miazzina;103045;-1;0;0;2020/11/01
Montecrestese;103046;-1;4;3.140000104904175;2020/11/01
Montescheno;103047;-1;1;2.549999952316284;2020/11/01
Nonio;103048;-1;3;3.4800000190734863;2020/11/01
Oggebbio;103049;-1;1;1.149999976158142;2020/11/01
Omegna;103050;-1;36;2.369999885559082;2020/11/01
Ornavasso;103051;-1;7;2.0399999618530273;2020/11/01
Pallanzeno;103052;-1;4;3.4800000190734863;2020/11/01
Piedimulera;103053;-1;4;2.630000114440918;2020/11/01
Pieve Vergonte;103054;-1;14;5.559999942779541;2020/11/01
Premeno;103055;-1;0;0;2020/11/01
Premia;103056;-1;4;7.230000019073486;2020/11/01
Premosello-Chiovenda;103057;-1;4;2.059999942779541;2020/11/01
Quarna Sopra;103058;-1;1;3.9700000286102295;2020/11/01
Quarna Sotto;103059;-1;0;0;2020/11/01
Re;103060;-1;4;5.429999828338623;2020/11/01
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2020/11/01
Santa Maria Maggiore;103062;-1;3;2.319999933242798;2020/11/01
Stresa;103064;-1;7;1.440000057220459;2020/11/01
Toceno;103065;-1;4;5.489999771118164;2020/11/01
Trarego Viggiona;103066;-1;1;2.4000000953674316;2020/11/01
Trasquera;103067;-1;0;0;2020/11/01
Trontano;103068;-1;12;7.190000057220459;2020/11/01
Valstrona;103069;-1;1;0.8199999928474426;2020/11/01
Vanzone con San Carlo;103070;-1;1;2.619999885559082;2020/11/01
Varzo;103071;-1;15;7.440000057220459;2020/11/01
Verbania;103072;-1;172;5.639999866485596;2020/11/01
Vignone;103074;-1;5;4.179999828338623;2020/11/01
Villadossola;103075;-1;41;6.289999961853027;2020/11/01
Villette;103076;-1;0;0;2020/11/01
Vogogna;103077;-1;8;4.559999942779541;2020/11/01
Borgomezzavalle;103078;-1;3;9.520000457763672;2020/11/01
Valle Cannobina;103079;-1;1;2.059999942779541;2020/11/01
Valdilana;096088;-1;30;2.7699999809265137;2020/11/01
Quaregna Cerreto;096087;-1;41;20.09000015258789;2020/11/01
Campiglia Cervo;096086;-1;2;3.9800000190734863;2020/11/01
Lessona;096085;-1;30;11.010000228881836;2020/11/01
Zumaglia;096083;-1;4;3.9200000762939453;2020/11/01
Zubiena;096082;-1;4;3.4800000190734863;2020/11/01
Zimone;096081;-1;2;5.010000228881836;2020/11/01
Viverone;096080;-1;2;1.4199999570846558;2020/11/01
Villanova Biellese;096079;-1;0;0;2020/11/01
Villa del Bosco;096078;-1;0;0;2020/11/01
Vigliano Biellese;096077;-1;37;4.829999923706055;2020/11/01
Verrone;096076;-1;4;3.2100000381469727;2020/11/01
Veglio;096075;-1;1;2.0999999046325684;2020/11/01
Valle San Nicolao;096074;-1;10;10.520000457763672;2020/11/01
Vallanzengo;096072;-1;2;9.260000228881836;2020/11/01
Valdengo;096071;-1;25;10.15999984741211;2020/11/01
Torrazzo;096069;-1;0;0;2020/11/01
Tollegno;096068;-1;23;9.399999618530273;2020/11/01
Ternengo;096067;-1;0;0;2020/11/01
