Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2021/03/31
Anzola d'Ossola;103002;-1;9;22.110000610351562;2021/03/31
Arizzano;103003;-1;11;5.46999979019165;2021/03/31
Arola;103004;-1;0;0;2021/03/31
Aurano;103005;-1;0;0;2021/03/31
Baceno;103006;-1;2;2.2300000190734863;2021/03/31
Bannio Anzino;103007;-1;11;23.010000228881836;2021/03/31
Baveno;103008;-1;20;4.070000171661377;2021/03/31
Bee;103009;-1;2;2.6500000953674316;2021/03/31
Belgirate;103010;-1;2;3.9800000190734863;2021/03/31
Beura-Cardezza;103011;-1;8;5.449999809265137;2021/03/31
Bognanco;103012;-1;0;0;2021/03/31
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2021/03/31
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/03/31
Cambiasca;103015;-1;6;3.700000047683716;2021/03/31
Cannero Riviera;103016;-1;4;4.400000095367432;2021/03/31
Cannobio;103017;-1;8;1.559999942779541;2021/03/31
Caprezzo;103018;-1;0;0;2021/03/31
Casale Corte Cerro;103019;-1;12;3.4600000381469727;2021/03/31
Ceppo Morelli;103021;-1;6;20.200000762939453;2021/03/31
Cesara;103022;-1;1;1.6799999475479126;2021/03/31
Cossogno;103023;-1;0;0;2021/03/31
Craveggia;103024;-1;1;1.309999942779541;2021/03/31
Crevoladossola;103025;-1;30;6.519999980926514;2021/03/31
Crodo;103026;-1;4;2.859999895095825;2021/03/31
Domodossola;103028;-1;141;7.769999980926514;2021/03/31
Druogno;103029;-1;12;11.279999732971191;2021/03/31
Formazza;103031;-1;0;0;2021/03/31
Germagno;103032;-1;0;0;2021/03/31
Ghiffa;103033;-1;8;3.4000000953674316;2021/03/31
Gignese;103034;-1;1;0.949999988079071;2021/03/31
Gravellona Toce;103035;-1;25;3.200000047683716;2021/03/31
Gurro;103036;-1;0;0;2021/03/31
Intragna;103037;-1;0;0;2021/03/31
Loreglia;103038;-1;0;0;2021/03/31
Macugnaga;103039;-1;2;3.690000057220459;2021/03/31
Madonna del Sasso;103040;-1;4;9.880000114440918;2021/03/31
Malesco;103041;-1;5;3.630000114440918;2021/03/31
Masera;103042;-1;2;1.350000023841858;2021/03/31
Massiola;103043;-1;0;0;2021/03/31
Mergozzo;103044;-1;8;3.700000047683716;2021/03/31
Miazzina;103045;-1;0;0;2021/03/31
Montecrestese;103046;-1;1;0.7900000214576721;2021/03/31
Montescheno;103047;-1;12;30.610000610351562;2021/03/31
Nonio;103048;-1;2;2.319999933242798;2021/03/31
Oggebbio;103049;-1;11;12.600000381469727;2021/03/31
Omegna;103050;-1;95;6.25;2021/03/31
Ornavasso;103051;-1;19;5.53000020980835;2021/03/31
