Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2021/04/06
Anzola d'Ossola;103002;-1;9;22.110000610351562;2021/04/06
Arizzano;103003;-1;10;4.96999979019165;2021/04/06
Arola;103004;-1;1;4.119999885559082;2021/04/06
Aurano;103005;-1;0;0;2021/04/06
Baceno;103006;-1;1;1.1100000143051147;2021/04/06
Bannio Anzino;103007;-1;6;12.550000190734863;2021/04/06
Baveno;103008;-1;16;3.25;2021/04/06
Bee;103009;-1;3;3.9700000286102295;2021/04/06
Belgirate;103010;-1;1;1.9900000095367432;2021/04/06
Beura-Cardezza;103011;-1;8;5.449999809265137;2021/04/06
Bognanco;103012;-1;0;0;2021/04/06
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/04/06
Calasca-Castiglione;103014;-1;2;3.2699999809265137;2021/04/06
Cambiasca;103015;-1;5;3.0799999237060547;2021/04/06
Cannero Riviera;103016;-1;3;3.299999952316284;2021/04/06
Cannobio;103017;-1;15;2.930000066757202;2021/04/06
Caprezzo;103018;-1;0;0;2021/04/06
Casale Corte Cerro;103019;-1;13;3.75;2021/04/06
Ceppo Morelli;103021;-1;4;13.470000267028809;2021/04/06
Cesara;103022;-1;1;1.6799999475479126;2021/04/06
Cossogno;103023;-1;2;2.950000047683716;2021/04/06
Craveggia;103024;-1;1;1.309999942779541;2021/04/06
Crevoladossola;103025;-1;31;6.739999771118164;2021/04/06
Crodo;103026;-1;4;2.859999895095825;2021/04/06
Domodossola;103028;-1;146;8.050000190734863;2021/04/06
Druogno;103029;-1;8;7.519999980926514;2021/04/06
Formazza;103031;-1;1;2.259999990463257;2021/04/06
Germagno;103032;-1;1;5.260000228881836;2021/04/06
Ghiffa;103033;-1;6;2.549999952316284;2021/04/06
Gignese;103034;-1;6;5.730000019073486;2021/04/06
Gravellona Toce;103035;-1;27;3.4600000381469727;2021/04/06
Gurro;103036;-1;0;0;2021/04/06
Intragna;103037;-1;0;0;2021/04/06
Loreglia;103038;-1;5;21.459999084472656;2021/04/06
Macugnaga;103039;-1;3;5.539999961853027;2021/04/06
Madonna del Sasso;103040;-1;2;4.940000057220459;2021/04/06
Malesco;103041;-1;1;0.7300000190734863;2021/04/06
Masera;103042;-1;1;0.6800000071525574;2021/04/06
Massiola;103043;-1;0;0;2021/04/06
Mergozzo;103044;-1;7;3.2300000190734863;2021/04/06
Miazzina;103045;-1;0;0;2021/04/06
Montecrestese;103046;-1;0;0;2021/04/06
Montescheno;103047;-1;7;17.860000610351562;2021/04/06
Nonio;103048;-1;2;2.319999933242798;2021/04/06
Oggebbio;103049;-1;12;13.75;2021/04/06
Omegna;103050;-1;90;5.920000076293945;2021/04/06
Ornavasso;103051;-1;18;5.239999771118164;2021/04/06
Pallanzeno;103052;-1;22;19.15999984741211;2021/04/06
Piedimulera;103053;-1;13;8.550000190734863;2021/04/06
Pieve Vergonte;103054;-1;22;8.739999771118164;2021/04/06
Premeno;103055;-1;6;8.220000267028809;2021/04/06
Premia;103056;-1;4;7.230000019073486;2021/04/06
Premosello-Chiovenda;103057;-1;13;6.699999809265137;2021/04/06
Quarna Sopra;103058;-1;0;0;2021/04/06
Quarna Sotto;103059;-1;5;12.989999771118164;2021/04/06
Re;103060;-1;2;2.7200000286102295;2021/04/06
San Bernardino Verbano;103061;-1;5;3.7899999618530273;2021/04/06
Santa Maria Maggiore;103062;-1;6;4.639999866485596;2021/04/06
Stresa;103064;-1;17;3.490000009536743;2021/04/06
Toceno;103065;-1;6;8.229999542236328;2021/04/06
Trarego Viggiona;103066;-1;0;0;2021/04/06
Trasquera;103067;-1;0;0;2021/04/06
Trontano;103068;-1;17;10.1899995803833;2021/04/06
Valstrona;103069;-1;8;6.579999923706055;2021/04/06
Vanzone con San Carlo;103070;-1;3;7.849999904632568;2021/04/06
Varzo;103071;-1;5;2.4800000190734863;2021/04/06
Verbania;103072;-1;95;3.109999895095825;2021/04/06
