Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2021/03/06
Anzola d'Ossola;103002;-1;0;0;2021/03/06
Arizzano;103003;-1;20;9.9399995803833;2021/03/06
Arola;103004;-1;0;0;2021/03/06
Aurano;103005;-1;0;0;2021/03/06
Baceno;103006;-1;4;4.460000038146973;2021/03/06
Bannio Anzino;103007;-1;6;12.550000190734863;2021/03/06
Baveno;103008;-1;12;2.440000057220459;2021/03/06
Bee;103009;-1;3;3.9700000286102295;2021/03/06
Belgirate;103010;-1;1;1.9900000095367432;2021/03/06
Beura-Cardezza;103011;-1;18;12.260000228881836;2021/03/06
Bognanco;103012;-1;5;26.600000381469727;2021/03/06
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/03/06
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/03/06
Cambiasca;103015;-1;16;9.859999656677246;2021/03/06
Cannero Riviera;103016;-1;0;0;2021/03/06
Cannobio;103017;-1;16;3.130000114440918;2021/03/06
Caprezzo;103018;-1;0;0;2021/03/06
Casale Corte Cerro;103019;-1;8;2.309999942779541;2021/03/06
Ceppo Morelli;103021;-1;1;3.369999885559082;2021/03/06
Cesara;103022;-1;2;3.369999885559082;2021/03/06
Cossogno;103023;-1;2;2.950000047683716;2021/03/06
Craveggia;103024;-1;10;13.119999885559082;2021/03/06
Crevoladossola;103025;-1;83;18.040000915527344;2021/03/06
Crodo;103026;-1;4;2.859999895095825;2021/03/06
Domodossola;103028;-1;138;7.599999904632568;2021/03/06
Druogno;103029;-1;9;8.460000038146973;2021/03/06
Formazza;103031;-1;0;0;2021/03/06
Germagno;103032;-1;1;5.260000228881836;2021/03/06
Ghiffa;103033;-1;9;3.819999933242798;2021/03/06
Gignese;103034;-1;5;4.769999980926514;2021/03/06
Gravellona Toce;103035;-1;22;2.819999933242798;2021/03/06
Gurro;103036;-1;0;0;2021/03/06
Intragna;103037;-1;1;9.260000228881836;2021/03/06
Loreglia;103038;-1;0;0;2021/03/06
Macugnaga;103039;-1;5;9.229999542236328;2021/03/06
Madonna del Sasso;103040;-1;0;0;2021/03/06
Malesco;103041;-1;28;20.299999237060547;2021/03/06
Masera;103042;-1;24;16.239999771118164;2021/03/06
Massiola;103043;-1;0;0;2021/03/06
Mergozzo;103044;-1;11;5.079999923706055;2021/03/06
Miazzina;103045;-1;5;13.09000015258789;2021/03/06
Montecrestese;103046;-1;18;14.149999618530273;2021/03/06
Montescheno;103047;-1;5;12.760000228881836;2021/03/06
Nonio;103048;-1;5;5.809999942779541;2021/03/06
Oggebbio;103049;-1;4;4.579999923706055;2021/03/06
Omegna;103050;-1;73;4.809999942779541;2021/03/06
Ornavasso;103051;-1;17;4.949999809265137;2021/03/06
Pallanzeno;103052;-1;3;2.609999895095825;2021/03/06
Piedimulera;103053;-1;13;8.550000190734863;2021/03/06
Pieve Vergonte;103054;-1;10;3.9700000286102295;2021/03/06
Premeno;103055;-1;2;2.740000009536743;2021/03/06
Premia;103056;-1;0;0;2021/03/06
Premosello-Chiovenda;103057;-1;7;3.609999895095825;2021/03/06
Quarna Sopra;103058;-1;0;0;2021/03/06
Quarna Sotto;103059;-1;2;5.190000057220459;2021/03/06
Re;103060;-1;52;70.6500015258789;2021/03/06
San Bernardino Verbano;103061;-1;8;6.070000171661377;2021/03/06
Santa Maria Maggiore;103062;-1;15;11.609999656677246;2021/03/06
Stresa;103064;-1;16;3.2899999618530273;2021/03/06
Toceno;103065;-1;13;17.829999923706055;2021/03/06
Trarego Viggiona;103066;-1;1;2.4000000953674316;2021/03/06
Trasquera;103067;-1;1;5.710000038146973;2021/03/06
Trontano;103068;-1;17;10.1899995803833;2021/03/06
Valstrona;103069;-1;0;0;2021/03/06
Vanzone con San Carlo;103070;-1;4;10.470000267028809;2021/03/06
Varzo;103071;-1;5;2.4800000190734863;2021/03/06
Verbania;103072;-1;179;5.869999885559082;2021/03/06
Vignone;103074;-1;3;2.509999990463257;2021/03/06
Villadossola;103075;-1;62;9.510000228881836;2021/03/06
Villette;103076;-1;8;28.780000686645508;2021/03/06
Vogogna;103077;-1;7;3.990000009536743;2021/03/06
Borgomezzavalle;103078;-1;0;0;2021/03/06
Valle Cannobina;103079;-1;0;0;2021/03/06
Valdilana;096088;-1;23;2.119999885559082;2021/03/06
Quaregna Cerreto;096087;-1;6;2.940000057220459;2021/03/06
Campiglia Cervo;096086;-1;0;0;2021/03/06
Lessona;096085;-1;20;7.340000152587891;2021/03/06
Zumaglia;096083;-1;0;0;2021/03/06
Zubiena;096082;-1;4;3.4800000190734863;2021/03/06
Zimone;096081;-1;0;0;2021/03/06
Viverone;096080;-1;6;4.25;2021/03/06
Villanova Biellese;096079;-1;0;0;2021/03/06
Villa del Bosco;096078;-1;1;2.990000009536743;2021/03/06
Vigliano Biellese;096077;-1;33;4.300000190734863;2021/03/06
Verrone;096076;-1;7;5.610000133514404;2021/03/06
Veglio;096075;-1;0;0;2021/03/06
Valle San Nicolao;096074;-1;0;0;2021/03/06
Vallanzengo;096072;-1;0;0;2021/03/06
Valdengo;096071;-1;9;3.6600000858306885;2021/03/06
Torrazzo;096069;-1;0;0;2021/03/06
Tollegno;096068;-1;2;0.8199999928474426;2021/03/06
Ternengo;096067;-1;0;0;2021/03/06
Tavigliano;096066;-1;0;0;2021/03/06
Strona;096065;-1;3;2.799999952316284;2021/03/06
Sostegno;096064;-1;0;0;2021/03/06
Sordevolo;096063;-1;1;0.75;2021/03/06
Sandigliano;096059;-1;14;5.25;2021/03/06
Salussola;096058;-1;6;3.119999885559082;2021/03/06
Sala Biellese;096057;-1;1;1.690000057220459;2021/03/06
Sagliano Micca;096056;-1;2;1.25;2021/03/06
Rosazza;096055;-1;0;0;2021/03/06
Roppolo;096054;-1;2;2.2699999809265137;2021/03/06
Ronco Biellese;096053;-1;9;5.960000038146973;2021/03/06
Pray;096050;-1;3;1.4199999570846558;2021/03/06
Pralungo;096049;-1;11;4.639999866485596;2021/03/06
Portula;096048;-1;2;1.6799999475479126;2021/03/06
Ponderano;096047;-1;5;1.3200000524520874;2021/03/06
Pollone;096046;-1;4;1.8899999856948853;2021/03/06
Piedicavallo;096044;-1;0;0;2021/03/06
Piatto;096043;-1;13;25.790000915527344;2021/03/06
Pettinengo;096042;-1;3;1.9700000286102295;2021/03/06
Occhieppo Superiore;096041;-1;5;1.8600000143051147;2021/03/06
Occhieppo Inferiore;096040;-1;5;1.2799999713897705;2021/03/06
Netro;096039;-1;0;0;2021/03/06
Muzzano;096038;-1;0;0;2021/03/06
Mottalciata;096037;-1;4;2.950000047683716;2021/03/06
Mongrando;096035;-1;3;0.7900000214576721;2021/03/06
Miagliano;096034;-1;0;0;2021/03/06
Mezzana Mortigliengo;096033;-1;4;7.980000019073486;2021/03/06
Masserano;096032;-1;8;3.819999933242798;2021/03/06
Massazza;096031;-1;0;0;2021/03/06
Magnano;096030;-1;0;0;2021/03/06
Graglia;096028;-1;1;0.6600000262260437;2021/03/06
Gifflenga;096027;-1;0;0;2021/03/06
Gaglianico;096026;-1;9;2.4100000858306885;2021/03/06
Dorzano;096025;-1;0;0;2021/03/06
Donato;096024;-1;0;0;2021/03/06
Curino;096023;-1;0;0;2021/03/06
Crevacuore;096021;-1;8;5.340000152587891;2021/03/06
Cossato;096020;-1;45;3.0999999046325684;2021/03/06
Coggiola;096019;-1;10;5.550000190734863;2021/03/06
Cerrione;096018;-1;9;3.119999885559082;2021/03/06
Cavaglià;096016;-1;23;6.340000152587891;2021/03/06
Castelletto Cervo;096015;-1;1;1.2200000286102295;2021/03/06
Casapinta;096014;-1;2;4.769999980926514;2021/03/06
Caprile;096013;-1;0;0;2021/03/06
Candelo;096012;-1;22;2.930000066757202;2021/03/06
Camburzano;096010;-1;2;1.7300000190734863;2021/03/06
Camandona;096009;-1;3;8.619999885559082;2021/03/06
