Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;9;21.479999542236328;2020/11/16
Anzola d'Ossola;103002;-1;3;7.369999885559082;2020/11/16
Arizzano;103003;-1;20;9.9399995803833;2020/11/16
Arola;103004;-1;2;8.229999542236328;2020/11/16
Aurano;103005;-1;1;9.710000038146973;2020/11/16
Baceno;103006;-1;12;13.380000114440918;2020/11/16
Bannio Anzino;103007;-1;2;4.179999828338623;2020/11/16
Baveno;103008;-1;50;10.15999984741211;2020/11/16
Bee;103009;-1;5;6.619999885559082;2020/11/16
Belgirate;103010;-1;6;11.930000305175781;2020/11/16
Beura-Cardezza;103011;-1;23;15.670000076293945;2020/11/16
Bognanco;103012;-1;4;21.280000686645508;2020/11/16
Brovello-Carpugnino;103013;-1;4;5.630000114440918;2020/11/16
Calasca-Castiglione;103014;-1;18;29.459999084472656;2020/11/16
Cambiasca;103015;-1;15;9.239999771118164;2020/11/16
Cannero Riviera;103016;-1;14;15.380000114440918;2020/11/16
Cannobio;103017;-1;67;13.09000015258789;2020/11/16
Caprezzo;103018;-1;2;11.829999923706055;2020/11/16
Casale Corte Cerro;103019;-1;24;6.920000076293945;2020/11/16
Ceppo Morelli;103021;-1;4;13.470000267028809;2020/11/16
Cesara;103022;-1;17;28.6200008392334;2020/11/16
Cossogno;103023;-1;8;11.779999732971191;2020/11/16
Craveggia;103024;-1;7;9.1899995803833;2020/11/16
Crevoladossola;103025;-1;71;15.430000305175781;2020/11/16
Crodo;103026;-1;19;13.59000015258789;2020/11/16
Domodossola;103028;-1;322;17.739999771118164;2020/11/16
Druogno;103029;-1;19;17.860000610351562;2020/11/16
Formazza;103031;-1;0;0;2020/11/16
Germagno;103032;-1;0;0;2020/11/16
Ghiffa;103033;-1;24;10.199999809265137;2020/11/16
Gignese;103034;-1;2;1.909999966621399;2020/11/16
Gravellona Toce;103035;-1;72;9.220000267028809;2020/11/16
Gurro;103036;-1;6;30.149999618530273;2020/11/16
Intragna;103037;-1;0;0;2020/11/16
Loreglia;103038;-1;2;8.579999923706055;2020/11/16
Macugnaga;103039;-1;4;7.380000114440918;2020/11/16
Madonna del Sasso;103040;-1;2;4.940000057220459;2020/11/16
Malesco;103041;-1;14;10.149999618530273;2020/11/16
Masera;103042;-1;19;12.859999656677246;2020/11/16
Massiola;103043;-1;2;15.869999885559082;2020/11/16
Mergozzo;103044;-1;25;11.550000190734863;2020/11/16
Miazzina;103045;-1;2;5.239999771118164;2020/11/16
Montecrestese;103046;-1;16;12.579999923706055;2020/11/16
Montescheno;103047;-1;3;7.650000095367432;2020/11/16
Nonio;103048;-1;11;12.779999732971191;2020/11/16
Oggebbio;103049;-1;16;18.329999923706055;2020/11/16
Omegna;103050;-1;120;7.900000095367432;2020/11/16
Ornavasso;103051;-1;23;6.699999809265137;2020/11/16
Pallanzeno;103052;-1;17;14.8100004196167;2020/11/16
Piedimulera;103053;-1;9;5.920000076293945;2020/11/16
Pieve Vergonte;103054;-1;45;17.8700008392334;2020/11/16
Premeno;103055;-1;10;13.699999809265137;2020/11/16
Premia;103056;-1;7;12.65999984741211;2020/11/16
Premosello-Chiovenda;103057;-1;17;8.760000228881836;2020/11/16
Quarna Sopra;103058;-1;1;3.9700000286102295;2020/11/16
Quarna Sotto;103059;-1;0;0;2020/11/16
Re;103060;-1;3;4.079999923706055;2020/11/16
San Bernardino Verbano;103061;-1;7;5.309999942779541;2020/11/16
Santa Maria Maggiore;103062;-1;9;6.96999979019165;2020/11/16
Stresa;103064;-1;37;7.599999904632568;2020/11/16
Toceno;103065;-1;3;4.119999885559082;2020/11/16
Trarego Viggiona;103066;-1;0;0;2020/11/16
Trasquera;103067;-1;2;11.430000305175781;2020/11/16
