Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/09/18
Anzola d'Ossola;103002;-1;0;0;2020/09/18
Arizzano;103003;-1;0;0;2020/09/18
Arola;103004;-1;0;0;2020/09/18
Aurano;103005;-1;0;0;2020/09/18
Baceno;103006;-1;0;0;2020/09/18
Bannio Anzino;103007;-1;0;0;2020/09/18
Baveno;103008;-1;2;0.4099999964237213;2020/09/18
Bee;103009;-1;0;0;2020/09/18
Belgirate;103010;-1;0;0;2020/09/18
Beura-Cardezza;103011;-1;2;1.3600000143051147;2020/09/18
Bognanco;103012;-1;0;0;2020/09/18
Brovello-Carpugnino;103013;-1;0;0;2020/09/18
Calasca-Castiglione;103014;-1;0;0;2020/09/18
Cambiasca;103015;-1;0;0;2020/09/18
Cannero Riviera;103016;-1;1;1.100000023841858;2020/09/18
Cannobio;103017;-1;1;0.20000000298023224;2020/09/18
Caprezzo;103018;-1;0;0;2020/09/18
Casale Corte Cerro;103019;-1;1;0.28999999165534973;2020/09/18
Ceppo Morelli;103021;-1;0;0;2020/09/18
Cesara;103022;-1;0;0;2020/09/18
Cossogno;103023;-1;0;0;2020/09/18
Craveggia;103024;-1;0;0;2020/09/18
Crevoladossola;103025;-1;0;0;2020/09/18
Crodo;103026;-1;0;0;2020/09/18
Domodossola;103028;-1;2;0.10999999940395355;2020/09/18
Druogno;103029;-1;0;0;2020/09/18
Formazza;103031;-1;0;0;2020/09/18
Germagno;103032;-1;0;0;2020/09/18
Ghiffa;103033;-1;1;0.41999998688697815;2020/09/18
Gignese;103034;-1;2;1.909999966621399;2020/09/18
Gravellona Toce;103035;-1;1;0.12999999523162842;2020/09/18
Gurro;103036;-1;0;0;2020/09/18
Intragna;103037;-1;0;0;2020/09/18
Loreglia;103038;-1;0;0;2020/09/18
Macugnaga;103039;-1;0;0;2020/09/18
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/09/18
Malesco;103041;-1;0;0;2020/09/18
Masera;103042;-1;0;0;2020/09/18
Massiola;103043;-1;0;0;2020/09/18
Mergozzo;103044;-1;0;0;2020/09/18
Miazzina;103045;-1;0;0;2020/09/18
Montecrestese;103046;-1;0;0;2020/09/18
Montescheno;103047;-1;0;0;2020/09/18
Nonio;103048;-1;0;0;2020/09/18
Oggebbio;103049;-1;0;0;2020/09/18
Omegna;103050;-1;14;0.9200000166893005;2020/09/18
Ornavasso;103051;-1;0;0;2020/09/18
Pallanzeno;103052;-1;0;0;2020/09/18
Piedimulera;103053;-1;0;0;2020/09/18
Pieve Vergonte;103054;-1;0;0;2020/09/18
Premeno;103055;-1;0;0;2020/09/18
Premia;103056;-1;0;0;2020/09/18
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2020/09/18
Quarna Sopra;103058;-1;0;0;2020/09/18
Quarna Sotto;103059;-1;0;0;2020/09/18
Re;103060;-1;0;0;2020/09/18
San Bernardino Verbano;103061;-1;0;0;2020/09/18
Santa Maria Maggiore;103062;-1;0;0;2020/09/18
Stresa;103064;-1;2;0.4099999964237213;2020/09/18
Toceno;103065;-1;0;0;2020/09/18
Trarego Viggiona;103066;-1;0;0;2020/09/18
Trasquera;103067;-1;0;0;2020/09/18
Trontano;103068;-1;0;0;2020/09/18
Valstrona;103069;-1;0;0;2020/09/18
Vanzone con San Carlo;103070;-1;0;0;2020/09/18
Varzo;103071;-1;0;0;2020/09/18
Verbania;103072;-1;8;0.25999999046325684;2020/09/18
Vignone;103074;-1;0;0;2020/09/18
Villadossola;103075;-1;1;0.15000000596046448;2020/09/18
Villette;103076;-1;0;0;2020/09/18
Vogogna;103077;-1;9;5.130000114440918;2020/09/18
Borgomezzavalle;103078;-1;0;0;2020/09/18
