Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/09/26
Anzola d'Ossola;103002;-1;0;0;2020/09/26
Arizzano;103003;-1;0;0;2020/09/26
Arola;103004;-1;0;0;2020/09/26
Aurano;103005;-1;0;0;2020/09/26
Baceno;103006;-1;0;0;2020/09/26
Bannio Anzino;103007;-1;0;0;2020/09/26
Baveno;103008;-1;0;0;2020/09/26
Bee;103009;-1;0;0;2020/09/26
Belgirate;103010;-1;0;0;2020/09/26
Beura-Cardezza;103011;-1;2;1.3600000143051147;2020/09/26
Bognanco;103012;-1;0;0;2020/09/26
Brovello-Carpugnino;103013;-1;0;0;2020/09/26
Calasca-Castiglione;103014;-1;0;0;2020/09/26
Cambiasca;103015;-1;0;0;2020/09/26
Cannero Riviera;103016;-1;0;0;2020/09/26
Cannobio;103017;-1;1;0.20000000298023224;2020/09/26
Caprezzo;103018;-1;0;0;2020/09/26
Casale Corte Cerro;103019;-1;1;0.28999999165534973;2020/09/26
Ceppo Morelli;103021;-1;0;0;2020/09/26
Cesara;103022;-1;0;0;2020/09/26
Cossogno;103023;-1;0;0;2020/09/26
Craveggia;103024;-1;0;0;2020/09/26
Crevoladossola;103025;-1;0;0;2020/09/26
Crodo;103026;-1;0;0;2020/09/26
Domodossola;103028;-1;1;0.05999999865889549;2020/09/26
Druogno;103029;-1;0;0;2020/09/26
Formazza;103031;-1;0;0;2020/09/26
Germagno;103032;-1;0;0;2020/09/26
Ghiffa;103033;-1;1;0.41999998688697815;2020/09/26
Gignese;103034;-1;0;0;2020/09/26
Gravellona Toce;103035;-1;1;0.12999999523162842;2020/09/26
Gurro;103036;-1;0;0;2020/09/26
Intragna;103037;-1;0;0;2020/09/26
Loreglia;103038;-1;0;0;2020/09/26
Macugnaga;103039;-1;0;0;2020/09/26
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/09/26
Malesco;103041;-1;0;0;2020/09/26
Masera;103042;-1;0;0;2020/09/26
Massiola;103043;-1;0;0;2020/09/26
Mergozzo;103044;-1;0;0;2020/09/26
Miazzina;103045;-1;0;0;2020/09/26
Montecrestese;103046;-1;0;0;2020/09/26
Montescheno;103047;-1;0;0;2020/09/26
Nonio;103048;-1;0;0;2020/09/26
Oggebbio;103049;-1;0;0;2020/09/26
Omegna;103050;-1;14;0.9200000166893005;2020/09/26
Ornavasso;103051;-1;0;0;2020/09/26
Pallanzeno;103052;-1;0;0;2020/09/26
Piedimulera;103053;-1;0;0;2020/09/26
Pieve Vergonte;103054;-1;0;0;2020/09/26
Premeno;103055;-1;0;0;2020/09/26
Premia;103056;-1;0;0;2020/09/26
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2020/09/26
Quarna Sopra;103058;-1;0;0;2020/09/26
Quarna Sotto;103059;-1;0;0;2020/09/26
Re;103060;-1;0;0;2020/09/26
San Bernardino Verbano;103061;-1;0;0;2020/09/26
Santa Maria Maggiore;103062;-1;0;0;2020/09/26
Stresa;103064;-1;1;0.20999999344348907;2020/09/26
Toceno;103065;-1;0;0;2020/09/26
Trarego Viggiona;103066;-1;0;0;2020/09/26
Trasquera;103067;-1;0;0;2020/09/26
Trontano;103068;-1;0;0;2020/09/26
Valstrona;103069;-1;0;0;2020/09/26
Vanzone con San Carlo;103070;-1;0;0;2020/09/26
Varzo;103071;-1;0;0;2020/09/26
Verbania;103072;-1;7;0.23000000417232513;2020/09/26
Vignone;103074;-1;0;0;2020/09/26
Villadossola;103075;-1;1;0.15000000596046448;2020/09/26
Villette;103076;-1;0;0;2020/09/26
Vogogna;103077;-1;9;5.130000114440918;2020/09/26
Borgomezzavalle;103078;-1;0;0;2020/09/26
Valle Cannobina;103079;-1;0;0;2020/09/26
Valdilana;096088;-1;1;0.09000000357627869;2020/09/26
Quaregna Cerreto;096087;-1;0;0;2020/09/26
