Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;1;2.390000104904175;2021/02/15
Anzola d'Ossola;103002;-1;0;0;2021/02/15
Arizzano;103003;-1;6;2.9800000190734863;2021/02/15
Arola;103004;-1;0;0;2021/02/15
Aurano;103005;-1;0;0;2021/02/15
Baceno;103006;-1;11;12.260000228881836;2021/02/15
Bannio Anzino;103007;-1;1;2.0899999141693115;2021/02/15
Baveno;103008;-1;5;1.0199999809265137;2021/02/15
Bee;103009;-1;1;1.3200000524520874;2021/02/15
Belgirate;103010;-1;1;1.9900000095367432;2021/02/15
Beura-Cardezza;103011;-1;2;1.3600000143051147;2021/02/15
Bognanco;103012;-1;0;0;2021/02/15
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2021/02/15
Calasca-Castiglione;103014;-1;0;0;2021/02/15
Cambiasca;103015;-1;5;3.0799999237060547;2021/02/15
Cannero Riviera;103016;-1;0;0;2021/02/15
Cannobio;103017;-1;5;0.9800000190734863;2021/02/15
Caprezzo;103018;-1;1;5.920000076293945;2021/02/15
Casale Corte Cerro;103019;-1;19;5.480000019073486;2021/02/15
Ceppo Morelli;103021;-1;0;0;2021/02/15
Cesara;103022;-1;0;0;2021/02/15
Cossogno;103023;-1;0;0;2021/02/15
Craveggia;103024;-1;5;6.559999942779541;2021/02/15
Crevoladossola;103025;-1;10;2.1700000762939453;2021/02/15
Crodo;103026;-1;2;1.4299999475479126;2021/02/15
Domodossola;103028;-1;60;3.309999942779541;2021/02/15
Druogno;103029;-1;0;0;2021/02/15
Formazza;103031;-1;0;0;2021/02/15
Germagno;103032;-1;0;0;2021/02/15
Ghiffa;103033;-1;7;2.9700000286102295;2021/02/15
Gignese;103034;-1;4;3.819999933242798;2021/02/15
Gravellona Toce;103035;-1;18;2.309999942779541;2021/02/15
Gurro;103036;-1;0;0;2021/02/15
Intragna;103037;-1;0;0;2021/02/15
Loreglia;103038;-1;0;0;2021/02/15
Macugnaga;103039;-1;1;1.850000023841858;2021/02/15
Madonna del Sasso;103040;-1;0;0;2021/02/15
Malesco;103041;-1;4;2.9000000953674316;2021/02/15
Masera;103042;-1;2;1.350000023841858;2021/02/15
Massiola;103043;-1;1;7.940000057220459;2021/02/15
Mergozzo;103044;-1;9;4.159999847412109;2021/02/15
Miazzina;103045;-1;4;10.470000267028809;2021/02/15
Montecrestese;103046;-1;3;2.359999895095825;2021/02/15
Montescheno;103047;-1;0;0;2021/02/15
Nonio;103048;-1;1;1.159999966621399;2021/02/15
Oggebbio;103049;-1;0;0;2021/02/15
Omegna;103050;-1;29;1.909999966621399;2021/02/15
Ornavasso;103051;-1;8;2.3299999237060547;2021/02/15
Pallanzeno;103052;-1;3;2.609999895095825;2021/02/15
Piedimulera;103053;-1;6;3.940000057220459;2021/02/15
Pieve Vergonte;103054;-1;8;3.180000066757202;2021/02/15
Premeno;103055;-1;0;0;2021/02/15
Premia;103056;-1;0;0;2021/02/15
Premosello-Chiovenda;103057;-1;3;1.5499999523162842;2021/02/15
Quarna Sopra;103058;-1;0;0;2021/02/15
Quarna Sotto;103059;-1;0;0;2021/02/15
Re;103060;-1;13;17.65999984741211;2021/02/15
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2021/02/15
Santa Maria Maggiore;103062;-1;4;3.0999999046325684;2021/02/15
Stresa;103064;-1;15;3.0799999237060547;2021/02/15
Toceno;103065;-1;2;2.740000009536743;2021/02/15
Trarego Viggiona;103066;-1;4;9.59000015258789;2021/02/15
Trasquera;103067;-1;0;0;2021/02/15
Trontano;103068;-1;8;4.789999961853027;2021/02/15
Valstrona;103069;-1;1;0.8199999928474426;2021/02/15
Vanzone con San Carlo;103070;-1;0;0;2021/02/15
Varzo;103071;-1;2;0.9900000095367432;2021/02/15
Verbania;103072;-1;99;3.25;2021/02/15
Vignone;103074;-1;2;1.6699999570846558;2021/02/15
Villadossola;103075;-1;27;4.139999866485596;2021/02/15
Villette;103076;-1;1;3.5999999046325684;2021/02/15
Vogogna;103077;-1;2;1.1399999856948853;2021/02/15
Borgomezzavalle;103078;-1;0;0;2021/02/15
Valle Cannobina;103079;-1;0;0;2021/02/15
Valdilana;096088;-1;18;1.659999966621399;2021/02/15
Quaregna Cerreto;096087;-1;5;2.450000047683716;2021/02/15
Campiglia Cervo;096086;-1;1;1.9900000095367432;2021/02/15
Lessona;096085;-1;4;1.4700000286102295;2021/02/15
Zumaglia;096083;-1;1;0.9800000190734863;2021/02/15
Zubiena;096082;-1;3;2.609999895095825;2021/02/15
Zimone;096081;-1;0;0;2021/02/15
Viverone;096080;-1;2;1.4199999570846558;2021/02/15
Villanova Biellese;096079;-1;0;0;2021/02/15
Villa del Bosco;096078;-1;2;5.96999979019165;2021/02/15
Vigliano Biellese;096077;-1;12;1.5700000524520874;2021/02/15
Verrone;096076;-1;5;4.010000228881836;2021/02/15
