Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;6;14.319999694824219;2021/03/15
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2021/03/15
Arizzano;103003;-1;32;15.899999618530273;2021/03/15
Arola;103004;-1;0;0;2021/03/15
Aurano;103005;-1;0;0;2021/03/15
Baceno;103006;-1;4;4.460000038146973;2021/03/15
Bannio Anzino;103007;-1;11;23.010000228881836;2021/03/15
Baveno;103008;-1;14;2.8499999046325684;2021/03/15
Bee;103009;-1;6;7.949999809265137;2021/03/15
Belgirate;103010;-1;3;5.960000038146973;2021/03/15
Beura-Cardezza;103011;-1;12;8.170000076293945;2021/03/15
Bognanco;103012;-1;5;26.600000381469727;2021/03/15
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/03/15
Calasca-Castiglione;103014;-1;7;11.460000038146973;2021/03/15
Cambiasca;103015;-1;4;2.4600000381469727;2021/03/15
Cannero Riviera;103016;-1;1;1.100000023841858;2021/03/15
Cannobio;103017;-1;10;1.9500000476837158;2021/03/15
Caprezzo;103018;-1;0;0;2021/03/15
Casale Corte Cerro;103019;-1;7;2.0199999809265137;2021/03/15
Ceppo Morelli;103021;-1;0;0;2021/03/15
Cesara;103022;-1;0;0;2021/03/15
Cossogno;103023;-1;2;2.950000047683716;2021/03/15
Craveggia;103024;-1;7;9.1899995803833;2021/03/15
Crevoladossola;103025;-1;57;12.390000343322754;2021/03/15
Crodo;103026;-1;5;3.5799999237060547;2021/03/15
Domodossola;103028;-1;152;8.380000114440918;2021/03/15
Druogno;103029;-1;12;11.279999732971191;2021/03/15
Formazza;103031;-1;0;0;2021/03/15
Germagno;103032;-1;1;5.260000228881836;2021/03/15
Ghiffa;103033;-1;13;5.519999980926514;2021/03/15
Gignese;103034;-1;2;1.909999966621399;2021/03/15
Gravellona Toce;103035;-1;39;4.989999771118164;2021/03/15
Gurro;103036;-1;0;0;2021/03/15
Intragna;103037;-1;2;18.520000457763672;2021/03/15
Loreglia;103038;-1;0;0;2021/03/15
Macugnaga;103039;-1;3;5.539999961853027;2021/03/15
Madonna del Sasso;103040;-1;1;2.4700000286102295;2021/03/15
Malesco;103041;-1;22;15.949999809265137;2021/03/15
Masera;103042;-1;10;6.769999980926514;2021/03/15
Massiola;103043;-1;0;0;2021/03/15
Mergozzo;103044;-1;11;5.079999923706055;2021/03/15
Miazzina;103045;-1;0;0;2021/03/15
Montecrestese;103046;-1;6;4.71999979019165;2021/03/15
Montescheno;103047;-1;5;12.760000228881836;2021/03/15
Nonio;103048;-1;4;4.650000095367432;2021/03/15
Oggebbio;103049;-1;2;2.2899999618530273;2021/03/15
Omegna;103050;-1;70;4.610000133514404;2021/03/15
Ornavasso;103051;-1;19;5.53000020980835;2021/03/15
Pallanzeno;103052;-1;3;2.609999895095825;2021/03/15
Piedimulera;103053;-1;17;11.180000305175781;2021/03/15
Pieve Vergonte;103054;-1;22;8.739999771118164;2021/03/15
Premeno;103055;-1;7;9.59000015258789;2021/03/15
Premia;103056;-1;2;3.619999885559082;2021/03/15
Premosello-Chiovenda;103057;-1;3;1.5499999523162842;2021/03/15
Quarna Sopra;103058;-1;0;0;2021/03/15
Quarna Sotto;103059;-1;2;5.190000057220459;2021/03/15
Re;103060;-1;22;29.889999389648438;2021/03/15
San Bernardino Verbano;103061;-1;8;6.070000171661377;2021/03/15
Santa Maria Maggiore;103062;-1;30;23.219999313354492;2021/03/15
Stresa;103064;-1;15;3.0799999237060547;2021/03/15
Toceno;103065;-1;14;19.200000762939453;2021/03/15
Trarego Viggiona;103066;-1;2;4.800000190734863;2021/03/15
Trasquera;103067;-1;1;5.710000038146973;2021/03/15
Trontano;103068;-1;26;15.579999923706055;2021/03/15
Valstrona;103069;-1;0;0;2021/03/15
Vanzone con San Carlo;103070;-1;4;10.470000267028809;2021/03/15
Varzo;103071;-1;16;7.929999828338623;2021/03/15
Verbania;103072;-1;150;4.920000076293945;2021/03/15
Vignone;103074;-1;4;3.3499999046325684;2021/03/15
Villadossola;103075;-1;86;13.1899995803833;2021/03/15
Villette;103076;-1;12;43.16999816894531;2021/03/15
Vogogna;103077;-1;10;5.690000057220459;2021/03/15
Borgomezzavalle;103078;-1;5;15.869999885559082;2021/03/15
Valle Cannobina;103079;-1;0;0;2021/03/15
Valdilana;096088;-1;29;2.680000066757202;2021/03/15
Quaregna Cerreto;096087;-1;6;2.940000057220459;2021/03/15
Campiglia Cervo;096086;-1;1;1.9900000095367432;2021/03/15
Lessona;096085;-1;10;3.6700000762939453;2021/03/15
Zumaglia;096083;-1;0;0;2021/03/15
Zubiena;096082;-1;5;4.360000133514404;2021/03/15
Zimone;096081;-1;1;2.509999990463257;2021/03/15
Viverone;096080;-1;4;2.8299999237060547;2021/03/15
Villanova Biellese;096079;-1;0;0;2021/03/15
Villa del Bosco;096078;-1;1;2.990000009536743;2021/03/15
Vigliano Biellese;096077;-1;54;7.039999961853027;2021/03/15
Verrone;096076;-1;7;5.610000133514404;2021/03/15
Veglio;096075;-1;1;2.0999999046325684;2021/03/15
Valle San Nicolao;096074;-1;4;4.210000038146973;2021/03/15
Vallanzengo;096072;-1;0;0;2021/03/15
