Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;1;2.390000104904175;2021/02/07
Anzola d'Ossola;103002;-1;0;0;2021/02/07
Arizzano;103003;-1;6;2.9800000190734863;2021/02/07
Arola;103004;-1;1;4.119999885559082;2021/02/07
Aurano;103005;-1;0;0;2021/02/07
Baceno;103006;-1;5;5.570000171661377;2021/02/07
Bannio Anzino;103007;-1;2;4.179999828338623;2021/02/07
Baveno;103008;-1;12;2.440000057220459;2021/02/07
Bee;103009;-1;1;1.3200000524520874;2021/02/07
Belgirate;103010;-1;1;1.9900000095367432;2021/02/07
Beura-Cardezza;103011;-1;0;0;2021/02/07
Bognanco;103012;-1;0;0;2021/02/07
Brovello-Carpugnino;103013;-1;0;0;2021/02/07
Calasca-Castiglione;103014;-1;0;0;2021/02/07
Cambiasca;103015;-1;3;1.850000023841858;2021/02/07
Cannero Riviera;103016;-1;0;0;2021/02/07
Cannobio;103017;-1;12;2.3399999141693115;2021/02/07
Caprezzo;103018;-1;1;5.920000076293945;2021/02/07
Casale Corte Cerro;103019;-1;21;6.059999942779541;2021/02/07
Ceppo Morelli;103021;-1;0;0;2021/02/07
Cesara;103022;-1;0;0;2021/02/07
Cossogno;103023;-1;0;0;2021/02/07
Craveggia;103024;-1;0;0;2021/02/07
Crevoladossola;103025;-1;21;4.570000171661377;2021/02/07
Crodo;103026;-1;1;0.7200000286102295;2021/02/07
Domodossola;103028;-1;44;2.4200000762939453;2021/02/07
Druogno;103029;-1;1;0.9399999976158142;2021/02/07
Formazza;103031;-1;0;0;2021/02/07
Germagno;103032;-1;0;0;2021/02/07
Ghiffa;103033;-1;7;2.9700000286102295;2021/02/07
Gignese;103034;-1;1;0.949999988079071;2021/02/07
Gravellona Toce;103035;-1;21;2.690000057220459;2021/02/07
Gurro;103036;-1;0;0;2021/02/07
Intragna;103037;-1;0;0;2021/02/07
Loreglia;103038;-1;0;0;2021/02/07
Macugnaga;103039;-1;0;0;2021/02/07
Madonna del Sasso;103040;-1;0;0;2021/02/07
Malesco;103041;-1;0;0;2021/02/07
Masera;103042;-1;3;2.0299999713897705;2021/02/07
Massiola;103043;-1;1;7.940000057220459;2021/02/07
Mergozzo;103044;-1;11;5.079999923706055;2021/02/07
Miazzina;103045;-1;3;7.849999904632568;2021/02/07
Montecrestese;103046;-1;1;0.7900000214576721;2021/02/07
Montescheno;103047;-1;0;0;2021/02/07
Nonio;103048;-1;1;1.159999966621399;2021/02/07
Oggebbio;103049;-1;1;1.149999976158142;2021/02/07
Omegna;103050;-1;51;3.359999895095825;2021/02/07
Ornavasso;103051;-1;2;0.5799999833106995;2021/02/07
Pallanzeno;103052;-1;5;4.360000133514404;2021/02/07
Piedimulera;103053;-1;5;3.2899999618530273;2021/02/07
Pieve Vergonte;103054;-1;8;3.180000066757202;2021/02/07
Premeno;103055;-1;0;0;2021/02/07
Premia;103056;-1;0;0;2021/02/07
Premosello-Chiovenda;103057;-1;6;3.0899999141693115;2021/02/07
Quarna Sopra;103058;-1;0;0;2021/02/07
Quarna Sotto;103059;-1;0;0;2021/02/07
Re;103060;-1;2;2.7200000286102295;2021/02/07
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2021/02/07
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2021/02/07
Stresa;103064;-1;16;3.2899999618530273;2021/02/07
Toceno;103065;-1;4;5.489999771118164;2021/02/07
Trarego Viggiona;103066;-1;7;16.790000915527344;2021/02/07
Trasquera;103067;-1;0;0;2021/02/07
Trontano;103068;-1;4;2.4000000953674316;2021/02/07
Valstrona;103069;-1;2;1.6399999856948853;2021/02/07
Vanzone con San Carlo;103070;-1;0;0;2021/02/07
Varzo;103071;-1;1;0.5;2021/02/07
Verbania;103072;-1;106;3.4700000286102295;2021/02/07
Vignone;103074;-1;3;2.509999990463257;2021/02/07
Villadossola;103075;-1;15;2.299999952316284;2021/02/07
Villette;103076;-1;0;0;2021/02/07
Vogogna;103077;-1;3;1.7100000381469727;2021/02/07
Borgomezzavalle;103078;-1;0;0;2021/02/07
Valle Cannobina;103079;-1;0;0;2021/02/07
Valdilana;096088;-1;15;1.3899999856948853;2021/02/07
Quaregna Cerreto;096087;-1;6;2.940000057220459;2021/02/07
Campiglia Cervo;096086;-1;1;1.9900000095367432;2021/02/07
Lessona;096085;-1;6;2.200000047683716;2021/02/07
Zumaglia;096083;-1;5;4.900000095367432;2021/02/07
Zubiena;096082;-1;3;2.609999895095825;2021/02/07
Zimone;096081;-1;0;0;2021/02/07
Viverone;096080;-1;3;2.130000114440918;2021/02/07
Villanova Biellese;096079;-1;0;0;2021/02/07
Villa del Bosco;096078;-1;1;2.990000009536743;2021/02/07
Vigliano Biellese;096077;-1;35;4.570000171661377;2021/02/07
Verrone;096076;-1;3;2.4100000858306885;2021/02/07
Veglio;096075;-1;0;0;2021/02/07
Valle San Nicolao;096074;-1;0;0;2021/02/07
Vallanzengo;096072;-1;1;4.630000114440918;2021/02/07
Valdengo;096071;-1;4;1.6299999952316284;2021/02/07
Torrazzo;096069;-1;0;0;2021/02/07
Tollegno;096068;-1;5;2.0399999618530273;2021/02/07
Ternengo;096067;-1;0;0;2021/02/07
Tavigliano;096066;-1;1;1.0800000429153442;2021/02/07
Strona;096065;-1;0;0;2021/02/07
Sostegno;096064;-1;4;5.199999809265137;2021/02/07
Sordevolo;096063;-1;1;0.75;2021/02/07
Sandigliano;096059;-1;2;0.75;2021/02/07
Salussola;096058;-1;6;3.119999885559082;2021/02/07
Sala Biellese;096057;-1;3;5.070000171661377;2021/02/07
Sagliano Micca;096056;-1;4;2.490000009536743;2021/02/07
Rosazza;096055;-1;0;0;2021/02/07
Roppolo;096054;-1;3;3.4100000858306885;2021/02/07
Ronco Biellese;096053;-1;2;1.3300000429153442;2021/02/07
Pray;096050;-1;4;1.8899999856948853;2021/02/07
Pralungo;096049;-1;3;1.2699999809265137;2021/02/07
Portula;096048;-1;0;0;2021/02/07
Ponderano;096047;-1;9;2.380000114440918;2021/02/07
Pollone;096046;-1;7;3.309999942779541;2021/02/07
Piedicavallo;096044;-1;0;0;2021/02/07
Piatto;096043;-1;0;0;2021/02/07
