Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/05/15
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2021/05/15
Arizzano;103003;-1;1;0.5;2021/05/15
Arola;103004;-1;0;0;2021/05/15
Aurano;103005;-1;0;0;2021/05/15
Baceno;103006;-1;0;0;2021/05/15
Bannio Anzino;103007;-1;0;0;2021/05/15
Baveno;103008;-1;3;0.6100000143051147;2021/05/15
Bee;103009;-1;0;0;2021/05/15
Belgirate;103010;-1;3;5.960000038146973;2021/05/15
Beura-Cardezza;103011;-1;4;2.7200000286102295;2021/05/15
Bognanco;103012;-1;0;0;2021/05/15
Brovello-Carpugnino;103013;-1;1;1.409999966621399;2021/05/15
Calasca-Castiglione;103014;-1;0;0;2021/05/15
Cambiasca;103015;-1;0;0;2021/05/15
Cannero Riviera;103016;-1;0;0;2021/05/15
Cannobio;103017;-1;5;0.9800000190734863;2021/05/15
Caprezzo;103018;-1;0;0;2021/05/15
Casale Corte Cerro;103019;-1;3;0.8700000047683716;2021/05/15
Ceppo Morelli;103021;-1;0;0;2021/05/15
Cesara;103022;-1;0;0;2021/05/15
Cossogno;103023;-1;0;0;2021/05/15
Craveggia;103024;-1;6;7.869999885559082;2021/05/15
Crevoladossola;103025;-1;30;6.519999980926514;2021/05/15
Crodo;103026;-1;8;5.71999979019165;2021/05/15
Domodossola;103028;-1;42;2.309999942779541;2021/05/15
Druogno;103029;-1;12;11.279999732971191;2021/05/15
Formazza;103031;-1;1;2.259999990463257;2021/05/15
Germagno;103032;-1;0;0;2021/05/15
Ghiffa;103033;-1;3;1.2699999809265137;2021/05/15
Gignese;103034;-1;3;2.859999895095825;2021/05/15
Gravellona Toce;103035;-1;17;2.180000066757202;2021/05/15
Gurro;103036;-1;0;0;2021/05/15
Intragna;103037;-1;0;0;2021/05/15
Loreglia;103038;-1;0;0;2021/05/15
Macugnaga;103039;-1;1;1.850000023841858;2021/05/15
Madonna del Sasso;103040;-1;3;7.409999847412109;2021/05/15
Malesco;103041;-1;4;2.9000000953674316;2021/05/15
Masera;103042;-1;2;1.350000023841858;2021/05/15
Massiola;103043;-1;0;0;2021/05/15
Mergozzo;103044;-1;13;6;2021/05/15
Miazzina;103045;-1;0;0;2021/05/15
Montecrestese;103046;-1;9;7.079999923706055;2021/05/15
Montescheno;103047;-1;1;2.549999952316284;2021/05/15
Nonio;103048;-1;0;0;2021/05/15
Oggebbio;103049;-1;0;0;2021/05/15
Omegna;103050;-1;21;1.3799999952316284;2021/05/15
Ornavasso;103051;-1;6;1.75;2021/05/15
