Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;6;14.319999694824219;2020/11/12
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/11/12
Arizzano;103003;-1;22;10.930000305175781;2020/11/12
Arola;103004;-1;2;8.229999542236328;2020/11/12
Aurano;103005;-1;0;0;2020/11/12
Baceno;103006;-1;10;11.149999618530273;2020/11/12
Bannio Anzino;103007;-1;0;0;2020/11/12
Baveno;103008;-1;43;8.739999771118164;2020/11/12
Bee;103009;-1;6;7.949999809265137;2020/11/12
Belgirate;103010;-1;7;13.920000076293945;2020/11/12
Beura-Cardezza;103011;-1;20;13.619999885559082;2020/11/12
Bognanco;103012;-1;2;10.640000343322754;2020/11/12
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2020/11/12
Calasca-Castiglione;103014;-1;13;21.280000686645508;2020/11/12
Cambiasca;103015;-1;9;5.550000190734863;2020/11/12
Cannero Riviera;103016;-1;5;5.489999771118164;2020/11/12
Cannobio;103017;-1;41;8.010000228881836;2020/11/12
Caprezzo;103018;-1;1;5.920000076293945;2020/11/12
Casale Corte Cerro;103019;-1;18;5.190000057220459;2020/11/12
Ceppo Morelli;103021;-1;1;3.369999885559082;2020/11/12
Cesara;103022;-1;4;6.730000019073486;2020/11/12
Cossogno;103023;-1;4;5.889999866485596;2020/11/12
Craveggia;103024;-1;7;9.1899995803833;2020/11/12
Crevoladossola;103025;-1;48;10.430000305175781;2020/11/12
Crodo;103026;-1;16;11.4399995803833;2020/11/12
Domodossola;103028;-1;208;11.460000038146973;2020/11/12
Druogno;103029;-1;15;14.100000381469727;2020/11/12
Formazza;103031;-1;3;6.789999961853027;2020/11/12
Germagno;103032;-1;0;0;2020/11/12
Ghiffa;103033;-1;15;6.369999885559082;2020/11/12
Gignese;103034;-1;3;2.859999895095825;2020/11/12
Gravellona Toce;103035;-1;55;7.039999961853027;2020/11/12
Gurro;103036;-1;3;15.079999923706055;2020/11/12
Intragna;103037;-1;0;0;2020/11/12
Loreglia;103038;-1;0;0;2020/11/12
Macugnaga;103039;-1;5;9.229999542236328;2020/11/12
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/11/12
Malesco;103041;-1;12;8.699999809265137;2020/11/12
Masera;103042;-1;19;12.859999656677246;2020/11/12
Massiola;103043;-1;1;7.940000057220459;2020/11/12
Mergozzo;103044;-1;20;9.239999771118164;2020/11/12
Miazzina;103045;-1;1;2.619999885559082;2020/11/12
Montecrestese;103046;-1;13;10.220000267028809;2020/11/12
Montescheno;103047;-1;2;5.099999904632568;2020/11/12
Nonio;103048;-1;7;8.130000114440918;2020/11/12
Oggebbio;103049;-1;5;5.730000019073486;2020/11/12
Omegna;103050;-1;67;4.409999847412109;2020/11/12
Ornavasso;103051;-1;13;3.7799999713897705;2020/11/12
Pallanzeno;103052;-1;13;11.319999694824219;2020/11/12
Piedimulera;103053;-1;8;5.260000228881836;2020/11/12
Pieve Vergonte;103054;-1;37;14.6899995803833;2020/11/12
Premeno;103055;-1;4;5.480000019073486;2020/11/12
Premia;103056;-1;8;14.470000267028809;2020/11/12
Premosello-Chiovenda;103057;-1;7;3.609999895095825;2020/11/12
