Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/05/31
Anzola d'Ossola;103002;-1;0;0;2020/05/31
Arizzano;103003;-1;0;0;2020/05/31
Arola;103004;-1;0;0;2020/05/31
Aurano;103005;-1;0;0;2020/05/31
Baceno;103006;-1;0;0;2020/05/31
Bannio Anzino;103007;-1;0;0;2020/05/31
Baveno;103008;-1;1;0.20000000298023224;2020/05/31
Bee;103009;-1;0;0;2020/05/31
Belgirate;103010;-1;1;1.9900000095367432;2020/05/31
Beura-Cardezza;103011;-1;0;0;2020/05/31
Bognanco;103012;-1;0;0;2020/05/31
Brovello-Carpugnino;103013;-1;0;0;2020/05/31
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2020/05/31
Cambiasca;103015;-1;1;0.6200000047683716;2020/05/31
Cannero Riviera;103016;-1;0;0;2020/05/31
Cannobio;103017;-1;1;0.20000000298023224;2020/05/31
Caprezzo;103018;-1;0;0;2020/05/31
Casale Corte Cerro;103019;-1;2;0.5799999833106995;2020/05/31
Ceppo Morelli;103021;-1;0;0;2020/05/31
Cesara;103022;-1;0;0;2020/05/31
Cossogno;103023;-1;0;0;2020/05/31
Craveggia;103024;-1;0;0;2020/05/31
Crevoladossola;103025;-1;0;0;2020/05/31
Crodo;103026;-1;0;0;2020/05/31
Domodossola;103028;-1;1;0.05999999865889549;2020/05/31
Druogno;103029;-1;1;0.9399999976158142;2020/05/31
Formazza;103031;-1;0;0;2020/05/31
Germagno;103032;-1;0;0;2020/05/31
Ghiffa;103033;-1;1;0.41999998688697815;2020/05/31
Gignese;103034;-1;1;0.949999988079071;2020/05/31
Gravellona Toce;103035;-1;1;0.12999999523162842;2020/05/31
Gurro;103036;-1;0;0;2020/05/31
Intragna;103037;-1;0;0;2020/05/31
Loreglia;103038;-1;0;0;2020/05/31
Macugnaga;103039;-1;0;0;2020/05/31
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/05/31
Malesco;103041;-1;0;0;2020/05/31
Masera;103042;-1;0;0;2020/05/31
Massiola;103043;-1;0;0;2020/05/31
Mergozzo;103044;-1;0;0;2020/05/31
Miazzina;103045;-1;1;2.619999885559082;2020/05/31
Montecrestese;103046;-1;0;0;2020/05/31
Montescheno;103047;-1;0;0;2020/05/31
Nonio;103048;-1;0;0;2020/05/31
Oggebbio;103049;-1;0;0;2020/05/31
Omegna;103050;-1;29;1.909999966621399;2020/05/31
Ornavasso;103051;-1;0;0;2020/05/31
Pallanzeno;103052;-1;0;0;2020/05/31
Piedimulera;103053;-1;0;0;2020/05/31
Pieve Vergonte;103054;-1;0;0;2020/05/31
Premeno;103055;-1;0;0;2020/05/31
Premia;103056;-1;0;0;2020/05/31
Premosello-Chiovenda;103057;-1;15;7.730000019073486;2020/05/31
Quarna Sopra;103058;-1;0;0;2020/05/31
Quarna Sotto;103059;-1;0;0;2020/05/31
Re;103060;-1;0;0;2020/05/31
San Bernardino Verbano;103061;-1;0;0;2020/05/31
Santa Maria Maggiore;103062;-1;0;0;2020/05/31
Stresa;103064;-1;1;0.20999999344348907;2020/05/31
Toceno;103065;-1;0;0;2020/05/31
Trarego Viggiona;103066;-1;0;0;2020/05/31
Trasquera;103067;-1;0;0;2020/05/31
Trontano;103068;-1;0;0;2020/05/31
Valstrona;103069;-1;0;0;2020/05/31
Vanzone con San Carlo;103070;-1;0;0;2020/05/31
Varzo;103071;-1;0;0;2020/05/31
Verbania;103072;-1;10;0.33000001311302185;2020/05/31
Vignone;103074;-1;0;0;2020/05/31
Villadossola;103075;-1;1;0.15000000596046448;2020/05/31
Villette;103076;-1;0;0;2020/05/31
Vogogna;103077;-1;12;6.829999923706055;2020/05/31
Borgomezzavalle;103078;-1;0;0;2020/05/31
Valle Cannobina;103079;-1;0;0;2020/05/31
Valdilana;096088;-1;1;0.09000000357627869;2020/05/31
Quaregna Cerreto;096087;-1;0;0;2020/05/31
Campiglia Cervo;096086;-1;0;0;2020/05/31
Lessona;096085;-1;0;0;2020/05/31
Zumaglia;096083;-1;0;0;2020/05/31
Zubiena;096082;-1;0;0;2020/05/31
Zimone;096081;-1;0;0;2020/05/31
Viverone;096080;-1;2;1.4199999570846558;2020/05/31
Villanova Biellese;096079;-1;0;0;2020/05/31
Villa del Bosco;096078;-1;0;0;2020/05/31
Vigliano Biellese;096077;-1;0;0;2020/05/31
Verrone;096076;-1;0;0;2020/05/31
Veglio;096075;-1;0;0;2020/05/31
Valle San Nicolao;096074;-1;1;1.0499999523162842;2020/05/31
Vallanzengo;096072;-1;0;0;2020/05/31
Valdengo;096071;-1;0;0;2020/05/31
Torrazzo;096069;-1;0;0;2020/05/31
Tollegno;096068;-1;0;0;2020/05/31
Ternengo;096067;-1;0;0;2020/05/31
Tavigliano;096066;-1;0;0;2020/05/31
Strona;096065;-1;0;0;2020/05/31
Sostegno;096064;-1;0;0;2020/05/31
Sordevolo;096063;-1;1;0.75;2020/05/31
Sandigliano;096059;-1;0;0;2020/05/31
Salussola;096058;-1;1;0.5199999809265137;2020/05/31
Sala Biellese;096057;-1;0;0;2020/05/31
Sagliano Micca;096056;-1;0;0;2020/05/31
Rosazza;096055;-1;0;0;2020/05/31
Roppolo;096054;-1;0;0;2020/05/31
Ronco Biellese;096053;-1;0;0;2020/05/31
Pray;096050;-1;0;0;2020/05/31
Pralungo;096049;-1;0;0;2020/05/31
Portula;096048;-1;4;3.359999895095825;2020/05/31
