Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/06/27
Anzola d'Ossola;103002;-1;0;0;2020/06/27
Arizzano;103003;-1;0;0;2020/06/27
Arola;103004;-1;0;0;2020/06/27
Aurano;103005;-1;0;0;2020/06/27
Baceno;103006;-1;0;0;2020/06/27
Bannio Anzino;103007;-1;0;0;2020/06/27
Baveno;103008;-1;0;0;2020/06/27
Bee;103009;-1;0;0;2020/06/27
Belgirate;103010;-1;0;0;2020/06/27
Beura-Cardezza;103011;-1;1;0.6800000071525574;2020/06/27
Bognanco;103012;-1;0;0;2020/06/27
Brovello-Carpugnino;103013;-1;0;0;2020/06/27
Calasca-Castiglione;103014;-1;0;0;2020/06/27
Cambiasca;103015;-1;0;0;2020/06/27
Cannero Riviera;103016;-1;0;0;2020/06/27
Cannobio;103017;-1;1;0.20000000298023224;2020/06/27
Caprezzo;103018;-1;0;0;2020/06/27
Casale Corte Cerro;103019;-1;1;0.28999999165534973;2020/06/27
Ceppo Morelli;103021;-1;0;0;2020/06/27
Cesara;103022;-1;0;0;2020/06/27
Cossogno;103023;-1;0;0;2020/06/27
Craveggia;103024;-1;0;0;2020/06/27
Crevoladossola;103025;-1;2;0.4300000071525574;2020/06/27
Crodo;103026;-1;0;0;2020/06/27
Domodossola;103028;-1;10;0.550000011920929;2020/06/27
Druogno;103029;-1;0;0;2020/06/27
Formazza;103031;-1;0;0;2020/06/27
Germagno;103032;-1;0;0;2020/06/27
Ghiffa;103033;-1;0;0;2020/06/27
Gignese;103034;-1;0;0;2020/06/27
Gravellona Toce;103035;-1;0;0;2020/06/27
Gurro;103036;-1;0;0;2020/06/27
Intragna;103037;-1;0;0;2020/06/27
Loreglia;103038;-1;0;0;2020/06/27
Macugnaga;103039;-1;0;0;2020/06/27
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/06/27
Malesco;103041;-1;0;0;2020/06/27
Masera;103042;-1;0;0;2020/06/27
Massiola;103043;-1;0;0;2020/06/27
Mergozzo;103044;-1;0;0;2020/06/27
Miazzina;103045;-1;0;0;2020/06/27
Montecrestese;103046;-1;1;0.7900000214576721;2020/06/27
Montescheno;103047;-1;0;0;2020/06/27
Nonio;103048;-1;0;0;2020/06/27
Oggebbio;103049;-1;0;0;2020/06/27
Omegna;103050;-1;14;0.9200000166893005;2020/06/27
Ornavasso;103051;-1;0;0;2020/06/27
Pallanzeno;103052;-1;1;0.8700000047683716;2020/06/27
Piedimulera;103053;-1;0;0;2020/06/27
Pieve Vergonte;103054;-1;0;0;2020/06/27
Premeno;103055;-1;0;0;2020/06/27
Premia;103056;-1;0;0;2020/06/27
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2020/06/27
Quarna Sopra;103058;-1;0;0;2020/06/27
Quarna Sotto;103059;-1;0;0;2020/06/27
Re;103060;-1;0;0;2020/06/27
San Bernardino Verbano;103061;-1;0;0;2020/06/27
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2020/06/27
Stresa;103064;-1;0;0;2020/06/27
Toceno;103065;-1;0;0;2020/06/27
Trarego Viggiona;103066;-1;0;0;2020/06/27
Trasquera;103067;-1;0;0;2020/06/27
Trontano;103068;-1;0;0;2020/06/27
Valstrona;103069;-1;0;0;2020/06/27
Vanzone con San Carlo;103070;-1;0;0;2020/06/27
Varzo;103071;-1;1;0.5;2020/06/27
Verbania;103072;-1;4;0.12999999523162842;2020/06/27
Vignone;103074;-1;0;0;2020/06/27
Villadossola;103075;-1;0;0;2020/06/27
Villette;103076;-1;0;0;2020/06/27
Vogogna;103077;-1;9;5.130000114440918;2020/06/27
Borgomezzavalle;103078;-1;0;0;2020/06/27
Valle Cannobina;103079;-1;0;0;2020/06/27
Valdilana;096088;-1;1;0.09000000357627869;2020/06/27
Quaregna Cerreto;096087;-1;0;0;2020/06/27
Campiglia Cervo;096086;-1;0;0;2020/06/27
Lessona;096085;-1;0;0;2020/06/27
Zumaglia;096083;-1;0;0;2020/06/27
Zubiena;096082;-1;0;0;2020/06/27
Zimone;096081;-1;0;0;2020/06/27
Viverone;096080;-1;0;0;2020/06/27
Villanova Biellese;096079;-1;0;0;2020/06/27
Villa del Bosco;096078;-1;0;0;2020/06/27
Vigliano Biellese;096077;-1;0;0;2020/06/27
Verrone;096076;-1;1;0.800000011920929;2020/06/27
Veglio;096075;-1;0;0;2020/06/27
Valle San Nicolao;096074;-1;0;0;2020/06/27
Vallanzengo;096072;-1;0;0;2020/06/27
Valdengo;096071;-1;0;0;2020/06/27
Torrazzo;096069;-1;0;0;2020/06/27
Tollegno;096068;-1;0;0;2020/06/27
Ternengo;096067;-1;0;0;2020/06/27
Tavigliano;096066;-1;0;0;2020/06/27
Strona;096065;-1;0;0;2020/06/27
Sostegno;096064;-1;0;0;2020/06/27
Sordevolo;096063;-1;1;0.75;2020/06/27
Sandigliano;096059;-1;0;0;2020/06/27
Salussola;096058;-1;0;0;2020/06/27
Sala Biellese;096057;-1;0;0;2020/06/27
Sagliano Micca;096056;-1;0;0;2020/06/27
Rosazza;096055;-1;0;0;2020/06/27
Roppolo;096054;-1;0;0;2020/06/27
Ronco Biellese;096053;-1;0;0;2020/06/27
Pray;096050;-1;0;0;2020/06/27
Pralungo;096049;-1;1;0.41999998688697815;2020/06/27
Portula;096048;-1;3;2.5199999809265137;2020/06/27
Ponderano;096047;-1;0;0;2020/06/27
Pollone;096046;-1;0;0;2020/06/27
Piedicavallo;096044;-1;0;0;2020/06/27
Piatto;096043;-1;0;0;2020/06/27
Pettinengo;096042;-1;0;0;2020/06/27
Occhieppo Superiore;096041;-1;0;0;2020/06/27
Occhieppo Inferiore;096040;-1;0;0;2020/06/27
Netro;096039;-1;0;0;2020/06/27
Muzzano;096038;-1;0;0;2020/06/27
Mottalciata;096037;-1;0;0;2020/06/27
Mongrando;096035;-1;0;0;2020/06/27
Miagliano;096034;-1;0;0;2020/06/27
Mezzana Mortigliengo;096033;-1;0;0;2020/06/27
Masserano;096032;-1;0;0;2020/06/27
Massazza;096031;-1;0;0;2020/06/27
Magnano;096030;-1;0;0;2020/06/27
Graglia;096028;-1;0;0;2020/06/27
Gifflenga;096027;-1;0;-9999;2020/06/27
Gaglianico;096026;-1;1;0.27000001072883606;2020/06/27
Dorzano;096025;-1;0;0;2020/06/27
Donato;096024;-1;0;0;2020/06/27
Curino;096023;-1;0;0;2020/06/27
Crevacuore;096021;-1;1;0.6700000166893005;2020/06/27
Cossato;096020;-1;0;0;2020/06/27
Coggiola;096019;-1;1;0.5600000023841858;2020/06/27
Cerrione;096018;-1;0;0;2020/06/27
Cavaglià;096016;-1;0;0;2020/06/27
Castelletto Cervo;096015;-1;0;0;2020/06/27
Casapinta;096014;-1;0;0;2020/06/27
Caprile;096013;-1;0;0;2020/06/27
Candelo;096012;-1;1;0.12999999523162842;2020/06/27
Camburzano;096010;-1;1;0.8700000047683716;2020/06/27
Camandona;096009;-1;0;0;2020/06/27
Callabiana;096008;-1;0;0;2020/06/27
Brusnengo;096007;-1;1;0.5;2020/06/27
Borriana;096006;-1;0;0;2020/06/27
Bioglio;096005;-1;0;0;2020/06/27
Biella;096004;-1;0;0;2020/06/27
Benna;096003;-1;0;0;2020/06/27
Andorno Micca;096002;-1;0;0;2020/06/27
Ailoche;096001;-1;0;0;2020/06/27
Lu e Cuccaro Monferrato;006193;-1;0;0;2020/06/27
Alluvioni Piovera;006192;-1;0;0;2020/06/27
Cassano Spinola;006191;-1;0;0;2020/06/27
Voltaggio;006190;-1;0;0;2020/06/27
Volpeglino;006189;-1;0;0;2020/06/27
Volpedo;006188;-1;0;0;2020/06/27
Visone;006187;-1;0;0;2020/06/27
Villaromagnano;006186;-1;1;1.4900000095367432;2020/06/27
Villanova Monferrato;006185;-1;0;0;2020/06/27
Villamiroglio;006184;-1;0;0;2020/06/27
Villalvernia;006183;-1;0;0;2020/06/27
Villadeati;006182;-1;0;0;2020/06/27
Viguzzolo;006181;-1;1;0.3199999928474426;2020/06/27
Vignole Borbera;006180;-1;0;0;2020/06/27
Vignale Monferrato;006179;-1;0;0;2020/06/27
Valmacca;006178;-1;0;0;2020/06/27
Valenza;006177;-1;8;0.4300000071525574;2020/06/27
Trisobbio;006176;-1;1;1.4700000286102295;2020/06/27
Treville;006175;-1;0;0;2020/06/27
Tortona;006174;-1;12;0.4399999976158142;2020/06/27
Ticineto;006173;-1;1;0.75;2020/06/27
Terzo;006172;-1;0;0;2020/06/27
Terruggia;006171;-1;2;2.1600000858306885;2020/06/27
Tassarolo;006170;-1;0;0;2020/06/27
Tagliolo Monferrato;006169;-1;0;0;2020/06/27
Strevi;006168;-1;0;0;2020/06/27
Stazzano;006167;-1;10;4.179999828338623;2020/06/27
Spineto Scrivia;006166;-1;0;0;2020/06/27
Spigno Monferrato;006165;-1;0;0;2020/06/27
Solonghello;006164;-1;0;0;2020/06/27
