Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;5;11.930000305175781;2020/11/25
Anzola d'Ossola;103002;-1;3;7.369999885559082;2020/11/25
Arizzano;103003;-1;30;14.90999984741211;2020/11/25
Arola;103004;-1;1;4.119999885559082;2020/11/25
Aurano;103005;-1;1;9.710000038146973;2020/11/25
Baceno;103006;-1;14;15.609999656677246;2020/11/25
Bannio Anzino;103007;-1;9;18.829999923706055;2020/11/25
Baveno;103008;-1;51;10.369999885559082;2020/11/25
Bee;103009;-1;6;7.949999809265137;2020/11/25
Belgirate;103010;-1;2;3.9800000190734863;2020/11/25
Beura-Cardezza;103011;-1;18;12.260000228881836;2020/11/25
Bognanco;103012;-1;4;21.280000686645508;2020/11/25
Brovello-Carpugnino;103013;-1;6;8.4399995803833;2020/11/25
Calasca-Castiglione;103014;-1;18;29.459999084472656;2020/11/25
Cambiasca;103015;-1;28;17.25;2020/11/25
Cannero Riviera;103016;-1;9;9.890000343322754;2020/11/25
Cannobio;103017;-1;46;8.979999542236328;2020/11/25
Caprezzo;103018;-1;2;11.829999923706055;2020/11/25
Casale Corte Cerro;103019;-1;34;9.8100004196167;2020/11/25
Ceppo Morelli;103021;-1;8;26.940000534057617;2020/11/25
Cesara;103022;-1;20;33.66999816894531;2020/11/25
Cossogno;103023;-1;7;10.3100004196167;2020/11/25
Craveggia;103024;-1;6;7.869999885559082;2020/11/25
Crevoladossola;103025;-1;59;12.829999923706055;2020/11/25
Crodo;103026;-1;24;17.170000076293945;2020/11/25
Domodossola;103028;-1;304;16.75;2020/11/25
Druogno;103029;-1;14;13.15999984741211;2020/11/25
Formazza;103031;-1;3;6.789999961853027;2020/11/25
Germagno;103032;-1;1;5.260000228881836;2020/11/25
Ghiffa;103033;-1;21;8.920000076293945;2020/11/25
Gignese;103034;-1;1;0.949999988079071;2020/11/25
Gravellona Toce;103035;-1;77;9.859999656677246;2020/11/25
Gurro;103036;-1;2;10.050000190734863;2020/11/25
Intragna;103037;-1;0;0;2020/11/25
Loreglia;103038;-1;2;8.579999923706055;2020/11/25
Macugnaga;103039;-1;4;7.380000114440918;2020/11/25
Madonna del Sasso;103040;-1;2;4.940000057220459;2020/11/25
Malesco;103041;-1;11;7.980000019073486;2020/11/25
Masera;103042;-1;19;12.859999656677246;2020/11/25
Massiola;103043;-1;1;7.940000057220459;2020/11/25
Mergozzo;103044;-1;28;12.930000305175781;2020/11/25
Miazzina;103045;-1;3;7.849999904632568;2020/11/25
Montecrestese;103046;-1;29;22.799999237060547;2020/11/25
