Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;5;11.930000305175781;2021/03/12
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2021/03/12
Arizzano;103003;-1;32;15.899999618530273;2021/03/12
Arola;103004;-1;0;0;2021/03/12
Aurano;103005;-1;0;0;2021/03/12
Baceno;103006;-1;4;4.460000038146973;2021/03/12
Bannio Anzino;103007;-1;10;20.920000076293945;2021/03/12
Baveno;103008;-1;14;2.8499999046325684;2021/03/12
Bee;103009;-1;5;6.619999885559082;2021/03/12
Belgirate;103010;-1;1;1.9900000095367432;2021/03/12
Beura-Cardezza;103011;-1;18;12.260000228881836;2021/03/12
Bognanco;103012;-1;5;26.600000381469727;2021/03/12
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/03/12
Calasca-Castiglione;103014;-1;7;11.460000038146973;2021/03/12
Cambiasca;103015;-1;9;5.550000190734863;2021/03/12
Cannero Riviera;103016;-1;1;1.100000023841858;2021/03/12
Cannobio;103017;-1;11;2.1500000953674316;2021/03/12
Caprezzo;103018;-1;0;0;2021/03/12
Casale Corte Cerro;103019;-1;7;2.0199999809265137;2021/03/12
Ceppo Morelli;103021;-1;1;3.369999885559082;2021/03/12
Cesara;103022;-1;0;0;2021/03/12
Cossogno;103023;-1;2;2.950000047683716;2021/03/12
Craveggia;103024;-1;8;10.5;2021/03/12
Crevoladossola;103025;-1;70;15.220000267028809;2021/03/12
Crodo;103026;-1;4;2.859999895095825;2021/03/12
Domodossola;103028;-1;143;7.880000114440918;2021/03/12
Druogno;103029;-1;16;15.039999961853027;2021/03/12
Formazza;103031;-1;0;0;2021/03/12
Germagno;103032;-1;2;10.529999732971191;2021/03/12
Ghiffa;103033;-1;10;4.25;2021/03/12
Gignese;103034;-1;3;2.859999895095825;2021/03/12
Gravellona Toce;103035;-1;33;4.230000019073486;2021/03/12
Gurro;103036;-1;0;0;2021/03/12
Intragna;103037;-1;1;9.260000228881836;2021/03/12
Loreglia;103038;-1;0;0;2021/03/12
Macugnaga;103039;-1;4;7.380000114440918;2021/03/12
Madonna del Sasso;103040;-1;1;2.4700000286102295;2021/03/12
Malesco;103041;-1;24;17.399999618530273;2021/03/12
Masera;103042;-1;14;9.470000267028809;2021/03/12
Massiola;103043;-1;0;0;2021/03/12
Mergozzo;103044;-1;11;5.079999923706055;2021/03/12
Miazzina;103045;-1;1;2.619999885559082;2021/03/12
Montecrestese;103046;-1;9;7.079999923706055;2021/03/12
Montescheno;103047;-1;3;7.650000095367432;2021/03/12
Nonio;103048;-1;5;5.809999942779541;2021/03/12
Oggebbio;103049;-1;2;2.2899999618530273;2021/03/12
Omegna;103050;-1;79;5.199999809265137;2021/03/12
Ornavasso;103051;-1;19;5.53000020980835;2021/03/12
Pallanzeno;103052;-1;3;2.609999895095825;2021/03/12
Piedimulera;103053;-1;14;9.199999809265137;2021/03/12
Pieve Vergonte;103054;-1;19;7.550000190734863;2021/03/12
Premeno;103055;-1;7;9.59000015258789;2021/03/12
Premia;103056;-1;2;3.619999885559082;2021/03/12
Premosello-Chiovenda;103057;-1;7;3.609999895095825;2021/03/12
Quarna Sopra;103058;-1;0;0;2021/03/12
Quarna Sotto;103059;-1;2;5.190000057220459;2021/03/12
Re;103060;-1;24;32.61000061035156;2021/03/12
San Bernardino Verbano;103061;-1;9;6.829999923706055;2021/03/12
Santa Maria Maggiore;103062;-1;26;20.1200008392334;2021/03/12
Stresa;103064;-1;18;3.700000047683716;2021/03/12
Toceno;103065;-1;14;19.200000762939453;2021/03/12
Trarego Viggiona;103066;-1;2;4.800000190734863;2021/03/12
Trasquera;103067;-1;1;5.710000038146973;2021/03/12
Trontano;103068;-1;27;16.18000030517578;2021/03/12
Valstrona;103069;-1;0;0;2021/03/12
Vanzone con San Carlo;103070;-1;5;13.09000015258789;2021/03/12
Varzo;103071;-1;14;6.940000057220459;2021/03/12
Verbania;103072;-1;159;5.210000038146973;2021/03/12
Vignone;103074;-1;3;2.509999990463257;2021/03/12
Villadossola;103075;-1;83;12.729999542236328;2021/03/12
Villette;103076;-1;11;39.56999969482422;2021/03/12
Vogogna;103077;-1;9;5.130000114440918;2021/03/12
Borgomezzavalle;103078;-1;1;3.1700000762939453;2021/03/12
Valle Cannobina;103079;-1;0;0;2021/03/12
Valdilana;096088;-1;25;2.309999942779541;2021/03/12
Quaregna Cerreto;096087;-1;8;3.9200000762939453;2021/03/12
Campiglia Cervo;096086;-1;1;1.9900000095367432;2021/03/12
Lessona;096085;-1;12;4.409999847412109;2021/03/12
Zumaglia;096083;-1;0;0;2021/03/12
Zubiena;096082;-1;5;4.360000133514404;2021/03/12
Zimone;096081;-1;1;2.509999990463257;2021/03/12
Viverone;096080;-1;7;4.960000038146973;2021/03/12
Villanova Biellese;096079;-1;0;0;2021/03/12
Villa del Bosco;096078;-1;1;2.990000009536743;2021/03/12
Vigliano Biellese;096077;-1;50;6.519999980926514;2021/03/12
Verrone;096076;-1;8;6.420000076293945;2021/03/12
Veglio;096075;-1;1;2.0999999046325684;2021/03/12
Valle San Nicolao;096074;-1;4;4.210000038146973;2021/03/12
Vallanzengo;096072;-1;0;0;2021/03/12
Valdengo;096071;-1;8;3.25;2021/03/12
Torrazzo;096069;-1;0;0;2021/03/12
Tollegno;096068;-1;0;0;2021/03/12
Ternengo;096067;-1;2;7.139999866485596;2021/03/12
Tavigliano;096066;-1;0;0;2021/03/12
Strona;096065;-1;2;1.8700000047683716;2021/03/12
Sostegno;096064;-1;2;2.5999999046325684;2021/03/12
Sordevolo;096063;-1;0;0;2021/03/12
Sandigliano;096059;-1;11;4.119999885559082;2021/03/12
Salussola;096058;-1;8;4.159999847412109;2021/03/12
Sala Biellese;096057;-1;1;1.690000057220459;2021/03/12
Sagliano Micca;096056;-1;1;0.6200000047683716;2021/03/12
Rosazza;096055;-1;0;0;2021/03/12
Roppolo;096054;-1;2;2.2699999809265137;2021/03/12
Ronco Biellese;096053;-1;9;5.960000038146973;2021/03/12
Pray;096050;-1;2;0.949999988079071;2021/03/12
Pralungo;096049;-1;11;4.639999866485596;2021/03/12
Portula;096048;-1;2;1.6799999475479126;2021/03/12
Ponderano;096047;-1;14;3.700000047683716;2021/03/12
Pollone;096046;-1;1;0.4699999988079071;2021/03/12
Piedicavallo;096044;-1;0;0;2021/03/12
Piatto;096043;-1;16;31.75;2021/03/12
Pettinengo;096042;-1;4;2.630000114440918;2021/03/12
Occhieppo Superiore;096041;-1;6;2.2300000190734863;2021/03/12
Occhieppo Inferiore;096040;-1;5;1.2799999713897705;2021/03/12
Netro;096039;-1;0;0;2021/03/12
Muzzano;096038;-1;0;0;2021/03/12
Mottalciata;096037;-1;7;5.170000076293945;2021/03/12
Mongrando;096035;-1;9;2.369999885559082;2021/03/12
Miagliano;096034;-1;0;0;2021/03/12
Mezzana Mortigliengo;096033;-1;2;3.990000009536743;2021/03/12
Masserano;096032;-1;2;0.9599999785423279;2021/03/12
Massazza;096031;-1;3;5.389999866485596;2021/03/12
Magnano;096030;-1;0;0;2021/03/12
Graglia;096028;-1;3;1.9800000190734863;2021/03/12
Gifflenga;096027;-1;0;0;2021/03/12
Gaglianico;096026;-1;9;2.4100000858306885;2021/03/12
Dorzano;096025;-1;1;1.8799999952316284;2021/03/12
Donato;096024;-1;0;0;2021/03/12
Curino;096023;-1;0;0;2021/03/12
Crevacuore;096021;-1;6;4.010000228881836;2021/03/12
Cossato;096020;-1;45;3.0999999046325684;2021/03/12
Coggiola;096019;-1;9;5;2021/03/12
Cerrione;096018;-1;6;2.0799999237060547;2021/03/12
Cavaglià;096016;-1;32;8.829999923706055;2021/03/12
Castelletto Cervo;096015;-1;2;2.440000057220459;2021/03/12
Casapinta;096014;-1;3;7.159999847412109;2021/03/12
Caprile;096013;-1;0;0;2021/03/12
Candelo;096012;-1;25;3.319999933242798;2021/03/12
Camburzano;096010;-1;3;2.5999999046325684;2021/03/12
Camandona;096009;-1;1;2.869999885559082;2021/03/12
Callabiana;096008;-1;0;0;2021/03/12
Brusnengo;096007;-1;5;2.4800000190734863;2021/03/12
Borriana;096006;-1;0;0;2021/03/12
Bioglio;096005;-1;3;3.390000104904175;2021/03/12
Biella;096004;-1;140;3.180000066757202;2021/03/12
Benna;096003;-1;11;9.390000343322754;2021/03/12
Andorno Micca;096002;-1;9;2.8299999237060547;2021/03/12
Ailoche;096001;-1;1;3.059999942779541;2021/03/12
Lu e Cuccaro Monferrato;006193;-1;1;0.7099999785423279;2021/03/12
Alluvioni Piovera;006192;-1;1;0.5799999833106995;2021/03/12
Cassano Spinola;006191;-1;2;1.1100000143051147;2021/03/12
Voltaggio;006190;-1;0;0;2021/03/12
Volpeglino;006189;-1;0;0;2021/03/12
Volpedo;006188;-1;0;0;2021/03/12
Visone;006187;-1;5;4.039999961853027;2021/03/12
Villaromagnano;006186;-1;0;0;2021/03/12
Villanova Monferrato;006185;-1;0;0;2021/03/12
Villamiroglio;006184;-1;1;3.2699999809265137;2021/03/12
Villalvernia;006183;-1;1;1.1200000047683716;2021/03/12
Villadeati;006182;-1;3;6.159999847412109;2021/03/12
Viguzzolo;006181;-1;3;0.9700000286102295;2021/03/12
Vignole Borbera;006180;-1;5;2.4200000762939453;2021/03/12
Vignale Monferrato;006179;-1;1;1.0199999809265137;2021/03/12
Valmacca;006178;-1;0;0;2021/03/12
Valenza;006177;-1;70;3.759999990463257;2021/03/12
Trisobbio;006176;-1;2;2.950000047683716;2021/03/12
Treville;006175;-1;0;0;2021/03/12
Tortona;006174;-1;42;1.5399999618530273;2021/03/12
Ticineto;006173;-1;7;5.25;2021/03/12
Terzo;006172;-1;6;7.050000190734863;2021/03/12
Terruggia;006171;-1;4;4.309999942779541;2021/03/12
Tassarolo;006170;-1;3;4.78000020980835;2021/03/12
Tagliolo Monferrato;006169;-1;11;7.130000114440918;2021/03/12
Strevi;006168;-1;10;5.130000114440918;2021/03/12
Stazzano;006167;-1;13;5.429999828338623;2021/03/12
Spineto Scrivia;006166;-1;0;0;2021/03/12
Spigno Monferrato;006165;-1;0;0;2021/03/12
Solonghello;006164;-1;0;0;2021/03/12
Solero;006163;-1;2;1.2000000476837158;2021/03/12
Silvano d'Orba;006162;-1;16;8.270000457763672;2021/03/12
Sezzadio;006161;-1;1;0.800000011920929;2021/03/12
Serravalle Scrivia;006160;-1;33;5.489999771118164;2021/03/12
Serralunga di Crea;006159;-1;1;1.8700000047683716;2021/03/12
Sarezzano;006158;-1;0;0;2021/03/12
Sardigliano;006157;-1;6;15.1899995803833;2021/03/12
Sant'Agata Fossili;006156;-1;0;0;2021/03/12
San Sebastiano Curone;006155;-1;0;0;2021/03/12
San Salvatore Monferrato;006154;-1;7;1.659999966621399;2021/03/12
San Giorgio Monferrato;006153;-1;2;1.649999976158142;2021/03/12
San Cristoforo;006152;-1;0;0;2021/03/12
Sale;006151;-1;13;3.2200000286102295;2021/03/12
Sala Monferrato;006150;-1;5;14.970000267028809;2021/03/12
Rosignano Monferrato;006149;-1;6;3.9700000286102295;2021/03/12
Rocchetta Ligure;006148;-1;0;0;2021/03/12
Rocca Grimalda;006147;-1;5;3.390000104904175;2021/03/12
Roccaforte Ligure;006146;-1;0;0;2021/03/12
Rivarone;006145;-1;0;0;2021/03/12
Rivalta Bormida;006144;-1;4;2.8499999046325684;2021/03/12
Ricaldone;006143;-1;1;1.5499999523162842;2021/03/12
Quattordio;006142;-1;5;3.1500000953674316;2021/03/12
Quargnento;006141;-1;2;1.4199999570846558;2021/03/12
Predosa;006140;-1;7;3.5399999618530273;2021/03/12
Prasco;006139;-1;4;8.130000114440918;2021/03/12
Pozzolo Formigaro;006138;-1;12;2.569999933242798;2021/03/12
Pozzol Groppo;006137;-1;2;6.869999885559082;2021/03/12
Ponzone;006136;-1;3;2.9600000381469727;2021/03/12
Ponzano Monferrato;006135;-1;0;0;2021/03/12
Ponti;006134;-1;0;0;2021/03/12
Pontestura;006133;-1;8;5.630000114440918;2021/03/12
Pontecurone;006132;-1;1;0.2800000011920929;2021/03/12
Pomaro Monferrato;006131;-1;0;0;2021/03/12
Pietra Marazzi;006129;-1;1;1.1100000143051147;2021/03/12
Pecetto di Valenza;006128;-1;1;0.8299999833106995;2021/03/12
Pasturana;006127;-1;3;2.3499999046325684;2021/03/12
Parodi Ligure;006126;-1;0;0;2021/03/12
Pareto;006125;-1;1;1.8799999952316284;2021/03/12
Paderna;006124;-1;0;0;2021/03/12
Ozzano Monferrato;006123;-1;4;2.8499999046325684;2021/03/12
Oviglio;006122;-1;3;2.430000066757202;2021/03/12
Ovada;006121;-1;38;3.359999895095825;2021/03/12
Ottiglio;006120;-1;2;3.259999990463257;2021/03/12
Orsara Bormida;006119;-1;2;4.980000019073486;2021/03/12
Olivola;006118;-1;0;0;2021/03/12
Odalengo Piccolo;006117;-1;2;7.840000152587891;2021/03/12
Odalengo Grande;006116;-1;1;2.359999895095825;2021/03/12
Occimiano;006115;-1;1;0.7799999713897705;2021/03/12
Novi Ligure;006114;-1;93;3.2899999618530273;2021/03/12
Murisengo;006113;-1;10;7.329999923706055;2021/03/12
Morsasco;006112;-1;1;1.590000033378601;2021/03/12
Mornese;006111;-1;14;19.420000076293945;2021/03/12
Morbello;006110;-1;2;4.739999771118164;2021/03/12
Morano sul Po;006109;-1;4;2.880000114440918;2021/03/12
Montemarzino;006108;-1;1;3.319999933242798;2021/03/12
Montegioco;006107;-1;0;0;2021/03/12
Montechiaro d'Acqui;006106;-1;1;1.8600000143051147;2021/03/12
Montecastello;006105;-1;0;0;2021/03/12
Montaldo Bormida;006104;-1;6;9.420000076293945;2021/03/12
Montaldeo;006103;-1;1;4.019999980926514;2021/03/12
Montacuto;006102;-1;0;0;2021/03/12
Monleale;006101;-1;0;0;2021/03/12
Mongiardino Ligure;006100;-1;0;0;2021/03/12
Moncestino;006099;-1;0;0;2021/03/12
Momperone;006098;-1;0;0;2021/03/12
Mombello Monferrato;006097;-1;1;0.9900000095367432;2021/03/12
Molino dei Torti;006096;-1;0;0;2021/03/12
Molare;006095;-1;2;0.9700000286102295;2021/03/12
Mirabello Monferrato;006094;-1;3;2.2899999618530273;2021/03/12
Merana;006093;-1;0;0;2021/03/12
Melazzo;006092;-1;4;3.0899999141693115;2021/03/12
Masio;006091;-1;2;1.4700000286102295;2021/03/12
Malvicino;006090;-1;0;0;2021/03/12
Lerma;006088;-1;5;6.099999904632568;2021/03/12
Isola Sant'Antonio;006087;-1;1;1.4600000381469727;2021/03/12
Guazzora;006086;-1;1;3.299999952316284;2021/03/12
Grondona;006085;-1;3;6.130000114440918;2021/03/12
Grognardo;006084;-1;0;0;2021/03/12
Gremiasco;006083;-1;0;0;2021/03/12
Giarole;006082;-1;0;0;2021/03/12
Gavi;006081;-1;9;2;2021/03/12
Garbagna;006079;-1;0;0;2021/03/12
Gamalero;006078;-1;0;0;2021/03/12
Gabiano;006077;-1;6;5.480000019073486;2021/03/12
Fubine Monferrato;006076;-1;4;2.490000009536743;2021/03/12
Frugarolo;006075;-1;2;1.0199999809265137;2021/03/12
Fresonara;006074;-1;3;4.480000019073486;2021/03/12
Frassineto Po;006073;-1;0;0;2021/03/12
Frassinello Monferrato;006072;-1;1;2;2021/03/12
Frascaro;006071;-1;0;0;2021/03/12
Francavilla Bisio;006070;-1;0;0;2021/03/12
Fraconalto;006069;-1;2;6.309999942779541;2021/03/12
Felizzano;006068;-1;9;3.990000009536743;2021/03/12
Fabbrica Curone;006067;-1;0;0;2021/03/12
