Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;5;11.930000305175781;2020/11/30
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/11/30
Arizzano;103003;-1;25;12.430000305175781;2020/11/30
Arola;103004;-1;0;0;2020/11/30
Aurano;103005;-1;1;9.710000038146973;2020/11/30
Baceno;103006;-1;13;14.489999771118164;2020/11/30
Bannio Anzino;103007;-1;9;18.829999923706055;2020/11/30
Baveno;103008;-1;48;9.760000228881836;2020/11/30
Bee;103009;-1;7;9.270000457763672;2020/11/30
Belgirate;103010;-1;1;1.9900000095367432;2020/11/30
Beura-Cardezza;103011;-1;10;6.809999942779541;2020/11/30
Bognanco;103012;-1;3;15.960000038146973;2020/11/30
Brovello-Carpugnino;103013;-1;4;5.630000114440918;2020/11/30
Calasca-Castiglione;103014;-1;11;18;2020/11/30
Cambiasca;103015;-1;22;13.5600004196167;2020/11/30
Cannero Riviera;103016;-1;5;5.489999771118164;2020/11/30
Cannobio;103017;-1;23;4.489999771118164;2020/11/30
Caprezzo;103018;-1;2;11.829999923706055;2020/11/30
Casale Corte Cerro;103019;-1;35;10.100000381469727;2020/11/30
Ceppo Morelli;103021;-1;4;13.470000267028809;2020/11/30
Cesara;103022;-1;23;38.720001220703125;2020/11/30
Cossogno;103023;-1;7;10.3100004196167;2020/11/30
Craveggia;103024;-1;3;3.940000057220459;2020/11/30
Crevoladossola;103025;-1;49;10.649999618530273;2020/11/30
Crodo;103026;-1;24;17.170000076293945;2020/11/30
Domodossola;103028;-1;249;13.720000267028809;2020/11/30
Druogno;103029;-1;6;5.639999866485596;2020/11/30
Formazza;103031;-1;3;6.789999961853027;2020/11/30
Germagno;103032;-1;2;10.529999732971191;2020/11/30
Ghiffa;103033;-1;18;7.650000095367432;2020/11/30
Gignese;103034;-1;1;0.949999988079071;2020/11/30
Gravellona Toce;103035;-1;63;8.069999694824219;2020/11/30
Gurro;103036;-1;2;10.050000190734863;2020/11/30
Intragna;103037;-1;0;0;2020/11/30
Loreglia;103038;-1;2;8.579999923706055;2020/11/30
Macugnaga;103039;-1;3;5.539999961853027;2020/11/30
Madonna del Sasso;103040;-1;0;0;2020/11/30
Malesco;103041;-1;6;4.349999904632568;2020/11/30
Masera;103042;-1;10;6.769999980926514;2020/11/30
Massiola;103043;-1;0;0;2020/11/30
Mergozzo;103044;-1;22;10.15999984741211;2020/11/30
Miazzina;103045;-1;1;2.619999885559082;2020/11/30
Montecrestese;103046;-1;28;22.010000228881836;2020/11/30
Montescheno;103047;-1;4;10.199999809265137;2020/11/30
Nonio;103048;-1;6;6.96999979019165;2020/11/30
Oggebbio;103049;-1;7;8.020000457763672;2020/11/30
