Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/06/25
Anzola d'Ossola;103002;-1;0;0;2020/06/25
Arizzano;103003;-1;0;0;2020/06/25
Arola;103004;-1;0;0;2020/06/25
Aurano;103005;-1;0;0;2020/06/25
Baceno;103006;-1;0;0;2020/06/25
Bannio Anzino;103007;-1;0;0;2020/06/25
Baveno;103008;-1;0;0;2020/06/25
Bee;103009;-1;0;0;2020/06/25
Belgirate;103010;-1;0;0;2020/06/25
Beura-Cardezza;103011;-1;1;0.6800000071525574;2020/06/25
Bognanco;103012;-1;0;0;2020/06/25
Brovello-Carpugnino;103013;-1;0;0;2020/06/25
Calasca-Castiglione;103014;-1;0;0;2020/06/25
Cambiasca;103015;-1;0;0;2020/06/25
Cannero Riviera;103016;-1;0;0;2020/06/25
Cannobio;103017;-1;0;0;2020/06/25
Caprezzo;103018;-1;0;0;2020/06/25
Casale Corte Cerro;103019;-1;1;0.28999999165534973;2020/06/25
Ceppo Morelli;103021;-1;0;0;2020/06/25
Cesara;103022;-1;0;0;2020/06/25
Cossogno;103023;-1;0;0;2020/06/25
Craveggia;103024;-1;0;0;2020/06/25
Crevoladossola;103025;-1;1;0.2199999988079071;2020/06/25
Crodo;103026;-1;0;0;2020/06/25
Domodossola;103028;-1;10;0.550000011920929;2020/06/25
Druogno;103029;-1;0;0;2020/06/25
Formazza;103031;-1;0;0;2020/06/25
Germagno;103032;-1;0;0;2020/06/25
Ghiffa;103033;-1;1;0.41999998688697815;2020/06/25
Gignese;103034;-1;0;0;2020/06/25
Gravellona Toce;103035;-1;0;0;2020/06/25
Gurro;103036;-1;0;0;2020/06/25
Intragna;103037;-1;0;0;2020/06/25
Loreglia;103038;-1;0;0;2020/06/25
Macugnaga;103039;-1;0;0;2020/06/25
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/06/25
Malesco;103041;-1;0;0;2020/06/25
Masera;103042;-1;0;0;2020/06/25
Massiola;103043;-1;0;0;2020/06/25
Mergozzo;103044;-1;0;0;2020/06/25
Miazzina;103045;-1;0;0;2020/06/25
Montecrestese;103046;-1;1;0.7900000214576721;2020/06/25
Montescheno;103047;-1;0;0;2020/06/25
Nonio;103048;-1;0;0;2020/06/25
Oggebbio;103049;-1;0;0;2020/06/25
Omegna;103050;-1;14;0.9200000166893005;2020/06/25
Ornavasso;103051;-1;0;0;2020/06/25
Pallanzeno;103052;-1;1;0.8700000047683716;2020/06/25
Piedimulera;103053;-1;0;0;2020/06/25
Pieve Vergonte;103054;-1;0;0;2020/06/25
Premeno;103055;-1;0;0;2020/06/25
Premia;103056;-1;0;0;2020/06/25
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2020/06/25
Quarna Sopra;103058;-1;0;0;2020/06/25
Quarna Sotto;103059;-1;0;0;2020/06/25
Re;103060;-1;0;0;2020/06/25
San Bernardino Verbano;103061;-1;0;0;2020/06/25
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2020/06/25
Stresa;103064;-1;0;0;2020/06/25
Toceno;103065;-1;0;0;2020/06/25
Trarego Viggiona;103066;-1;0;0;2020/06/25
Trasquera;103067;-1;0;0;2020/06/25
Trontano;103068;-1;0;0;2020/06/25
Valstrona;103069;-1;0;0;2020/06/25
Vanzone con San Carlo;103070;-1;0;0;2020/06/25
Varzo;103071;-1;1;0.5;2020/06/25
Verbania;103072;-1;4;0.12999999523162842;2020/06/25
Vignone;103074;-1;0;0;2020/06/25
Villadossola;103075;-1;0;0;2020/06/25
Villette;103076;-1;0;0;2020/06/25
Vogogna;103077;-1;9;5.130000114440918;2020/06/25
Borgomezzavalle;103078;-1;0;0;2020/06/25
Valle Cannobina;103079;-1;0;0;2020/06/25
Valdilana;096088;-1;1;0.09000000357627869;2020/06/25
Quaregna Cerreto;096087;-1;0;0;2020/06/25
Campiglia Cervo;096086;-1;0;0;2020/06/25
Lessona;096085;-1;0;0;2020/06/25
Zumaglia;096083;-1;0;0;2020/06/25
Zubiena;096082;-1;0;0;2020/06/25
Zimone;096081;-1;0;0;2020/06/25
Viverone;096080;-1;0;0;2020/06/25
Villanova Biellese;096079;-1;0;0;2020/06/25
Villa del Bosco;096078;-1;0;0;2020/06/25
Vigliano Biellese;096077;-1;0;0;2020/06/25
Verrone;096076;-1;0;0;2020/06/25
Veglio;096075;-1;0;0;2020/06/25
Valle San Nicolao;096074;-1;0;0;2020/06/25
Vallanzengo;096072;-1;0;0;2020/06/25
Valdengo;096071;-1;0;0;2020/06/25
Torrazzo;096069;-1;0;0;2020/06/25
Tollegno;096068;-1;0;0;2020/06/25
Ternengo;096067;-1;0;0;2020/06/25
Tavigliano;096066;-1;0;0;2020/06/25
Strona;096065;-1;0;0;2020/06/25
Sostegno;096064;-1;0;0;2020/06/25
Sordevolo;096063;-1;1;0.75;2020/06/25
Sandigliano;096059;-1;0;0;2020/06/25
Salussola;096058;-1;0;0;2020/06/25
Sala Biellese;096057;-1;0;0;2020/06/25
Sagliano Micca;096056;-1;0;0;2020/06/25
Rosazza;096055;-1;0;0;2020/06/25
Roppolo;096054;-1;0;0;2020/06/25
Ronco Biellese;096053;-1;0;0;2020/06/25
Pray;096050;-1;0;0;2020/06/25
Pralungo;096049;-1;1;0.41999998688697815;2020/06/25
Portula;096048;-1;3;2.5199999809265137;2020/06/25
Ponderano;096047;-1;0;0;2020/06/25
Pollone;096046;-1;0;0;2020/06/25
Piedicavallo;096044;-1;0;0;2020/06/25
Piatto;096043;-1;0;0;2020/06/25
Pettinengo;096042;-1;0;0;2020/06/25
Occhieppo Superiore;096041;-1;0;0;2020/06/25
Occhieppo Inferiore;096040;-1;0;0;2020/06/25
Netro;096039;-1;0;0;2020/06/25
Muzzano;096038;-1;0;0;2020/06/25
Mottalciata;096037;-1;0;0;2020/06/25
Mongrando;096035;-1;0;0;2020/06/25
Miagliano;096034;-1;0;0;2020/06/25
Mezzana Mortigliengo;096033;-1;0;0;2020/06/25
Masserano;096032;-1;0;0;2020/06/25
Massazza;096031;-1;0;0;2020/06/25
Magnano;096030;-1;0;0;2020/06/25
Graglia;096028;-1;0;0;2020/06/25
Gifflenga;096027;-1;0;-9999;2020/06/25
Gaglianico;096026;-1;1;0.27000001072883606;2020/06/25
Dorzano;096025;-1;0;0;2020/06/25
Donato;096024;-1;1;1.3899999856948853;2020/06/25
Curino;096023;-1;0;0;2020/06/25
Crevacuore;096021;-1;1;0.6700000166893005;2020/06/25
Cossato;096020;-1;0;0;2020/06/25
Coggiola;096019;-1;1;0.5600000023841858;2020/06/25
Cerrione;096018;-1;0;0;2020/06/25
Cavaglià;096016;-1;1;0.2800000011920929;2020/06/25
Castelletto Cervo;096015;-1;0;0;2020/06/25
Casapinta;096014;-1;0;0;2020/06/25
Caprile;096013;-1;0;0;2020/06/25
Candelo;096012;-1;1;0.12999999523162842;2020/06/25
Camburzano;096010;-1;1;0.8700000047683716;2020/06/25
Camandona;096009;-1;0;0;2020/06/25
Callabiana;096008;-1;0;0;2020/06/25
Brusnengo;096007;-1;0;0;2020/06/25
Borriana;096006;-1;0;0;2020/06/25
Bioglio;096005;-1;0;0;2020/06/25
Biella;096004;-1;0;0;2020/06/25
Benna;096003;-1;0;0;2020/06/25
Andorno Micca;096002;-1;0;0;2020/06/25
Ailoche;096001;-1;0;0;2020/06/25
Lu e Cuccaro Monferrato;006193;-1;0;0;2020/06/25
Alluvioni Piovera;006192;-1;0;0;2020/06/25
Cassano Spinola;006191;-1;0;0;2020/06/25
Voltaggio;006190;-1;0;0;2020/06/25
Volpeglino;006189;-1;0;0;2020/06/25
Volpedo;006188;-1;0;0;2020/06/25
Visone;006187;-1;0;0;2020/06/25
Villaromagnano;006186;-1;1;1.4900000095367432;2020/06/25
Villanova Monferrato;006185;-1;0;0;2020/06/25
Villamiroglio;006184;-1;0;0;2020/06/25
Villalvernia;006183;-1;0;0;2020/06/25
Villadeati;006182;-1;0;0;2020/06/25
Viguzzolo;006181;-1;1;0.3199999928474426;2020/06/25
Vignole Borbera;006180;-1;0;0;2020/06/25
Vignale Monferrato;006179;-1;0;0;2020/06/25
Valmacca;006178;-1;0;0;2020/06/25
Valenza;006177;-1;5;0.27000001072883606;2020/06/25
Trisobbio;006176;-1;1;1.4700000286102295;2020/06/25
Treville;006175;-1;0;0;2020/06/25
Tortona;006174;-1;11;0.4000000059604645;2020/06/25
Ticineto;006173;-1;1;0.75;2020/06/25
Terzo;006172;-1;0;0;2020/06/25
Terruggia;006171;-1;2;2.1600000858306885;2020/06/25
Tassarolo;006170;-1;0;0;2020/06/25
Tagliolo Monferrato;006169;-1;0;0;2020/06/25
Strevi;006168;-1;0;0;2020/06/25
Stazzano;006167;-1;13;5.429999828338623;2020/06/25
Spineto Scrivia;006166;-1;0;0;2020/06/25
Spigno Monferrato;006165;-1;0;0;2020/06/25
Solonghello;006164;-1;0;0;2020/06/25
Solero;006163;-1;0;0;2020/06/25
Silvano d'Orba;006162;-1;0;0;2020/06/25
Sezzadio;006161;-1;3;2.390000104904175;2020/06/25
Serravalle Scrivia;006160;-1;1;0.17000000178813934;2020/06/25
Serralunga di Crea;006159;-1;1;1.8700000047683716;2020/06/25
Sarezzano;006158;-1;0;0;2020/06/25
Sardigliano;006157;-1;0;0;2020/06/25
Sant'Agata Fossili;006156;-1;0;0;2020/06/25
San Sebastiano Curone;006155;-1;0;0;2020/06/25
San Salvatore Monferrato;006154;-1;25;5.940000057220459;2020/06/25
San Giorgio Monferrato;006153;-1;1;0.8199999928474426;2020/06/25
San Cristoforo;006152;-1;0;0;2020/06/25
Sale;006151;-1;10;2.4700000286102295;2020/06/25
Sala Monferrato;006150;-1;0;0;2020/06/25
Rosignano Monferrato;006149;-1;0;0;2020/06/25
Rocchetta Ligure;006148;-1;0;0;2020/06/25
Rocca Grimalda;006147;-1;0;0;2020/06/25
Roccaforte Ligure;006146;-1;0;0;2020/06/25
Rivarone;006145;-1;0;0;2020/06/25
Rivalta Bormida;006144;-1;0;0;2020/06/25
Ricaldone;006143;-1;0;0;2020/06/25
Quattordio;006142;-1;3;1.8899999856948853;2020/06/25
Quargnento;006141;-1;0;0;2020/06/25
Predosa;006140;-1;1;0.5099999904632568;2020/06/25
Prasco;006139;-1;0;0;2020/06/25
Pozzolo Formigaro;006138;-1;0;0;2020/06/25
Pozzol Groppo;006137;-1;0;0;2020/06/25
Ponzone;006136;-1;0;0;2020/06/25
Ponzano Monferrato;006135;-1;0;0;2020/06/25
Ponti;006134;-1;0;0;2020/06/25
Pontestura;006133;-1;0;0;2020/06/25
Pontecurone;006132;-1;3;0.8500000238418579;2020/06/25
Pomaro Monferrato;006131;-1;0;0;2020/06/25
Pietra Marazzi;006129;-1;0;0;2020/06/25
Pecetto di Valenza;006128;-1;1;0.8299999833106995;2020/06/25
Pasturana;006127;-1;0;0;2020/06/25
Parodi Ligure;006126;-1;0;0;2020/06/25
Pareto;006125;-1;0;0;2020/06/25
Paderna;006124;-1;0;0;2020/06/25
Ozzano Monferrato;006123;-1;0;0;2020/06/25
Oviglio;006122;-1;0;0;2020/06/25
Ovada;006121;-1;9;0.800000011920929;2020/06/25
Ottiglio;006120;-1;0;0;2020/06/25
Orsara Bormida;006119;-1;0;0;2020/06/25
Olivola;006118;-1;0;0;2020/06/25
Odalengo Piccolo;006117;-1;0;0;2020/06/25
Odalengo Grande;006116;-1;3;7.090000152587891;2020/06/25
Occimiano;006115;-1;0;0;2020/06/25
Novi Ligure;006114;-1;1;0.03999999910593033;2020/06/25
Murisengo;006113;-1;0;0;2020/06/25
Morsasco;006112;-1;0;0;2020/06/25
Mornese;006111;-1;0;0;2020/06/25
Morbello;006110;-1;0;0;2020/06/25
Morano sul Po;006109;-1;0;0;2020/06/25
Montemarzino;006108;-1;0;0;2020/06/25
Montegioco;006107;-1;0;0;2020/06/25
Montechiaro d'Acqui;006106;-1;0;0;2020/06/25
Montecastello;006105;-1;0;0;2020/06/25
Montaldo Bormida;006104;-1;0;0;2020/06/25
Montaldeo;006103;-1;0;0;2020/06/25
Montacuto;006102;-1;0;0;2020/06/25
Monleale;006101;-1;0;0;2020/06/25
Mongiardino Ligure;006100;-1;0;-9999;2020/06/25
Moncestino;006099;-1;0;0;2020/06/25
Momperone;006098;-1;0;0;2020/06/25
Mombello Monferrato;006097;-1;0;0;2020/06/25
Molino dei Torti;006096;-1;0;0;2020/06/25
Molare;006095;-1;0;0;2020/06/25
Mirabello Monferrato;006094;-1;0;0;2020/06/25
Merana;006093;-1;0;0;2020/06/25
Melazzo;006092;-1;0;0;2020/06/25
Masio;006091;-1;1;0.7300000190734863;2020/06/25
Malvicino;006090;-1;0;0;2020/06/25
Lerma;006088;-1;0;0;2020/06/25
Isola Sant'Antonio;006087;-1;0;0;2020/06/25
Guazzora;006086;-1;0;0;2020/06/25
Grondona;006085;-1;0;0;2020/06/25
Grognardo;006084;-1;0;0;2020/06/25
Gremiasco;006083;-1;0;0;2020/06/25
Giarole;006082;-1;0;0;2020/06/25
Gavi;006081;-1;2;0.4399999976158142;2020/06/25
Garbagna;006079;-1;0;0;2020/06/25
Gamalero;006078;-1;0;0;2020/06/25
Gabiano;006077;-1;0;0;2020/06/25
Fubine Monferrato;006076;-1;3;1.8700000047683716;2020/06/25
Frugarolo;006075;-1;0;0;2020/06/25
Fresonara;006074;-1;0;0;2020/06/25
Frassineto Po;006073;-1;0;0;2020/06/25
Frassinello Monferrato;006072;-1;0;0;2020/06/25
