Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;5;11.930000305175781;2020/11/29
Anzola d'Ossola;103002;-1;2;4.909999847412109;2020/11/29
Arizzano;103003;-1;25;12.430000305175781;2020/11/29
Arola;103004;-1;0;0;2020/11/29
Aurano;103005;-1;1;9.710000038146973;2020/11/29
Baceno;103006;-1;13;14.489999771118164;2020/11/29
Bannio Anzino;103007;-1;9;18.829999923706055;2020/11/29
Baveno;103008;-1;50;10.15999984741211;2020/11/29
Bee;103009;-1;7;9.270000457763672;2020/11/29
Belgirate;103010;-1;1;1.9900000095367432;2020/11/29
Beura-Cardezza;103011;-1;12;8.170000076293945;2020/11/29
Bognanco;103012;-1;3;15.960000038146973;2020/11/29
Brovello-Carpugnino;103013;-1;4;5.630000114440918;2020/11/29
Calasca-Castiglione;103014;-1;12;19.639999389648438;2020/11/29
Cambiasca;103015;-1;26;16.020000457763672;2020/11/29
Cannero Riviera;103016;-1;6;6.590000152587891;2020/11/29
Cannobio;103017;-1;27;5.269999980926514;2020/11/29
Caprezzo;103018;-1;2;11.829999923706055;2020/11/29
Casale Corte Cerro;103019;-1;35;10.100000381469727;2020/11/29
Ceppo Morelli;103021;-1;4;13.470000267028809;2020/11/29
Cesara;103022;-1;22;37.040000915527344;2020/11/29
Cossogno;103023;-1;7;10.3100004196167;2020/11/29
Craveggia;103024;-1;3;3.940000057220459;2020/11/29
Crevoladossola;103025;-1;53;11.520000457763672;2020/11/29
Crodo;103026;-1;26;18.600000381469727;2020/11/29
Domodossola;103028;-1;259;14.270000457763672;2020/11/29
Druogno;103029;-1;5;4.699999809265137;2020/11/29
Formazza;103031;-1;3;6.789999961853027;2020/11/29
Germagno;103032;-1;2;10.529999732971191;2020/11/29
Ghiffa;103033;-1;20;8.5;2020/11/29
Gignese;103034;-1;1;0.949999988079071;2020/11/29
Gravellona Toce;103035;-1;67;8.579999923706055;2020/11/29
Gurro;103036;-1;2;10.050000190734863;2020/11/29
Intragna;103037;-1;0;0;2020/11/29
Loreglia;103038;-1;2;8.579999923706055;2020/11/29
Macugnaga;103039;-1;3;5.539999961853027;2020/11/29
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/11/29
Malesco;103041;-1;7;5.079999923706055;2020/11/29
Masera;103042;-1;12;8.119999885559082;2020/11/29
Massiola;103043;-1;0;0;2020/11/29
