Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/04/14
Anzola d'Ossola;103002;-1;2;4.909999847412109;2021/04/14
Arizzano;103003;-1;5;2.490000009536743;2021/04/14
Arola;103004;-1;1;4.119999885559082;2021/04/14
Aurano;103005;-1;0;0;2021/04/14
Baceno;103006;-1;1;1.1100000143051147;2021/04/14
Bannio Anzino;103007;-1;4;8.369999885559082;2021/04/14
Baveno;103008;-1;12;2.440000057220459;2021/04/14
Bee;103009;-1;4;5.300000190734863;2021/04/14
Belgirate;103010;-1;1;1.9900000095367432;2021/04/14
Beura-Cardezza;103011;-1;4;2.7200000286102295;2021/04/14
Bognanco;103012;-1;0;0;2021/04/14
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2021/04/14
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/04/14
Cambiasca;103015;-1;0;0;2021/04/14
Cannero Riviera;103016;-1;0;0;2021/04/14
Cannobio;103017;-1;15;2.930000066757202;2021/04/14
Caprezzo;103018;-1;0;0;2021/04/14
Casale Corte Cerro;103019;-1;8;2.309999942779541;2021/04/14
Ceppo Morelli;103021;-1;4;13.470000267028809;2021/04/14
Cesara;103022;-1;1;1.6799999475479126;2021/04/14
Cossogno;103023;-1;2;2.950000047683716;2021/04/14
Craveggia;103024;-1;1;1.309999942779541;2021/04/14
Crevoladossola;103025;-1;22;4.78000020980835;2021/04/14
Crodo;103026;-1;5;3.5799999237060547;2021/04/14
Domodossola;103028;-1;107;5.900000095367432;2021/04/14
Druogno;103029;-1;3;2.819999933242798;2021/04/14
Formazza;103031;-1;1;2.259999990463257;2021/04/14
Germagno;103032;-1;0;0;2021/04/14
Ghiffa;103033;-1;8;3.4000000953674316;2021/04/14
Gignese;103034;-1;5;4.769999980926514;2021/04/14
Gravellona Toce;103035;-1;16;2.049999952316284;2021/04/14
Gurro;103036;-1;0;0;2021/04/14
Intragna;103037;-1;0;0;2021/04/14
Loreglia;103038;-1;6;25.75;2021/04/14
Macugnaga;103039;-1;1;1.850000023841858;2021/04/14
Madonna del Sasso;103040;-1;0;0;2021/04/14
Malesco;103041;-1;0;0;2021/04/14
Masera;103042;-1;1;0.6800000071525574;2021/04/14
Massiola;103043;-1;0;0;2021/04/14
Mergozzo;103044;-1;5;2.309999942779541;2021/04/14
Miazzina;103045;-1;0;0;2021/04/14
Montecrestese;103046;-1;0;0;2021/04/14
Montescheno;103047;-1;2;5.099999904632568;2021/04/14
Nonio;103048;-1;0;0;2021/04/14
Oggebbio;103049;-1;6;6.869999885559082;2021/04/14
Omegna;103050;-1;73;4.809999942779541;2021/04/14
Ornavasso;103051;-1;8;2.3299999237060547;2021/04/14
Pallanzeno;103052;-1;14;12.199999809265137;2021/04/14
Piedimulera;103053;-1;10;6.570000171661377;2021/04/14
Pieve Vergonte;103054;-1;17;6.75;2021/04/14
Premeno;103055;-1;2;2.740000009536743;2021/04/14
Premia;103056;-1;6;10.850000381469727;2021/04/14
Premosello-Chiovenda;103057;-1;7;3.609999895095825;2021/04/14
Quarna Sopra;103058;-1;0;0;2021/04/14
Quarna Sotto;103059;-1;2;5.190000057220459;2021/04/14
Re;103060;-1;1;1.3600000143051147;2021/04/14
San Bernardino Verbano;103061;-1;5;3.7899999618530273;2021/04/14
Santa Maria Maggiore;103062;-1;5;3.869999885559082;2021/04/14
Stresa;103064;-1;6;1.2300000190734863;2021/04/14
Toceno;103065;-1;3;4.119999885559082;2021/04/14
Trarego Viggiona;103066;-1;0;0;2021/04/14
Trasquera;103067;-1;1;5.710000038146973;2021/04/14
Trontano;103068;-1;11;6.590000152587891;2021/04/14
Valstrona;103069;-1;5;4.110000133514404;2021/04/14
Vanzone con San Carlo;103070;-1;0;0;2021/04/14
Varzo;103071;-1;3;1.4900000095367432;2021/04/14
Verbania;103072;-1;70;2.2899999618530273;2021/04/14
Vignone;103074;-1;0;0;2021/04/14
Villadossola;103075;-1;44;6.75;2021/04/14
Villette;103076;-1;0;0;2021/04/14
Vogogna;103077;-1;6;3.4200000762939453;2021/04/14
Borgomezzavalle;103078;-1;2;6.349999904632568;2021/04/14
Valle Cannobina;103079;-1;0;0;2021/04/14
Valdilana;096088;-1;30;2.7699999809265137;2021/04/14
Quaregna Cerreto;096087;-1;6;2.940000057220459;2021/04/14
Campiglia Cervo;096086;-1;0;0;2021/04/14
Lessona;096085;-1;14;5.139999866485596;2021/04/14
Zumaglia;096083;-1;0;0;2021/04/14
Zubiena;096082;-1;10;8.710000038146973;2021/04/14
Zimone;096081;-1;2;5.010000228881836;2021/04/14
Viverone;096080;-1;12;8.5;2021/04/14
Villanova Biellese;096079;-1;0;0;2021/04/14
Villa del Bosco;096078;-1;2;5.96999979019165;2021/04/14
Vigliano Biellese;096077;-1;31;4.039999961853027;2021/04/14
Verrone;096076;-1;3;2.4100000858306885;2021/04/14
Veglio;096075;-1;0;0;2021/04/14
Valle San Nicolao;096074;-1;3;3.1500000953674316;2021/04/14
Vallanzengo;096072;-1;0;0;2021/04/14
Valdengo;096071;-1;15;6.099999904632568;2021/04/14
Torrazzo;096069;-1;7;34.310001373291016;2021/04/14
Tollegno;096068;-1;10;4.090000152587891;2021/04/14
Ternengo;096067;-1;4;14.289999961853027;2021/04/14
Tavigliano;096066;-1;1;1.0800000429153442;2021/04/14
Strona;096065;-1;7;6.539999961853027;2021/04/14
Sostegno;096064;-1;4;5.199999809265137;2021/04/14
Sordevolo;096063;-1;3;2.240000009536743;2021/04/14
Sandigliano;096059;-1;8;3;2021/04/14
Salussola;096058;-1;16;8.319999694824219;2021/04/14
Sala Biellese;096057;-1;4;6.760000228881836;2021/04/14
Sagliano Micca;096056;-1;4;2.490000009536743;2021/04/14
Rosazza;096055;-1;0;0;2021/04/14
Roppolo;096054;-1;45;51.13999938964844;2021/04/14
Ronco Biellese;096053;-1;4;2.6500000953674316;2021/04/14
Pray;096050;-1;13;6.150000095367432;2021/04/14
Pralungo;096049;-1;12;5.059999942779541;2021/04/14
Portula;096048;-1;2;1.6799999475479126;2021/04/14
Ponderano;096047;-1;10;2.640000104904175;2021/04/14
Pollone;096046;-1;7;3.309999942779541;2021/04/14
Piedicavallo;096044;-1;0;0;2021/04/14
Piatto;096043;-1;0;0;2021/04/14
Pettinengo;096042;-1;3;1.9700000286102295;2021/04/14
Occhieppo Superiore;096041;-1;9;3.3399999141693115;2021/04/14
Occhieppo Inferiore;096040;-1;8;2.049999952316284;2021/04/14
Netro;096039;-1;0;0;2021/04/14
Muzzano;096038;-1;4;6.659999847412109;2021/04/14
Mottalciata;096037;-1;5;3.690000057220459;2021/04/14
Mongrando;096035;-1;19;5.010000228881836;2021/04/14
Miagliano;096034;-1;0;0;2021/04/14
Mezzana Mortigliengo;096033;-1;1;2;2021/04/14
Masserano;096032;-1;2;0.9599999785423279;2021/04/14
Massazza;096031;-1;8;14.359999656677246;2021/04/14
Magnano;096030;-1;1;2.5399999618530273;2021/04/14
Graglia;096028;-1;2;1.3200000524520874;2021/04/14
Gifflenga;096027;-1;2;17.700000762939453;2021/04/14
Gaglianico;096026;-1;13;3.4800000190734863;2021/04/14
Dorzano;096025;-1;4;7.53000020980835;2021/04/14
Donato;096024;-1;0;0;2021/04/14
Curino;096023;-1;0;0;2021/04/14
Crevacuore;096021;-1;6;4.010000228881836;2021/04/14
Cossato;096020;-1;61;4.199999809265137;2021/04/14
Coggiola;096019;-1;5;2.7799999713897705;2021/04/14
Cerrione;096018;-1;7;2.430000066757202;2021/04/14
Cavaglià;096016;-1;19;5.239999771118164;2021/04/14
Castelletto Cervo;096015;-1;0;0;2021/04/14
Casapinta;096014;-1;1;2.390000104904175;2021/04/14
Caprile;096013;-1;0;0;2021/04/14
Candelo;096012;-1;22;2.930000066757202;2021/04/14
Camburzano;096010;-1;1;0.8700000047683716;2021/04/14
Camandona;096009;-1;1;2.869999885559082;2021/04/14
Callabiana;096008;-1;0;0;2021/04/14
