Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;1;2.390000104904175;2021/04/09
Anzola d'Ossola;103002;-1;3;7.369999885559082;2021/04/09
Arizzano;103003;-1;7;3.4800000190734863;2021/04/09
Arola;103004;-1;1;4.119999885559082;2021/04/09
Aurano;103005;-1;0;0;2021/04/09
Baceno;103006;-1;1;1.1100000143051147;2021/04/09
Bannio Anzino;103007;-1;4;8.369999885559082;2021/04/09
Baveno;103008;-1;13;2.640000104904175;2021/04/09
Bee;103009;-1;3;3.9700000286102295;2021/04/09
Belgirate;103010;-1;1;1.9900000095367432;2021/04/09
Beura-Cardezza;103011;-1;5;3.4100000858306885;2021/04/09
Bognanco;103012;-1;0;0;2021/04/09
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/04/09
Calasca-Castiglione;103014;-1;2;3.2699999809265137;2021/04/09
Cambiasca;103015;-1;5;3.0799999237060547;2021/04/09
Cannero Riviera;103016;-1;2;2.200000047683716;2021/04/09
Cannobio;103017;-1;15;2.930000066757202;2021/04/09
Caprezzo;103018;-1;0;0;2021/04/09
Casale Corte Cerro;103019;-1;13;3.75;2021/04/09
Ceppo Morelli;103021;-1;3;10.100000381469727;2021/04/09
Cesara;103022;-1;1;1.6799999475479126;2021/04/09
Cossogno;103023;-1;2;2.950000047683716;2021/04/09
Craveggia;103024;-1;1;1.309999942779541;2021/04/09
Crevoladossola;103025;-1;28;6.090000152587891;2021/04/09
Crodo;103026;-1;6;4.289999961853027;2021/04/09
Domodossola;103028;-1;118;6.5;2021/04/09
Druogno;103029;-1;6;5.639999866485596;2021/04/09
Formazza;103031;-1;1;2.259999990463257;2021/04/09
Germagno;103032;-1;1;5.260000228881836;2021/04/09
Ghiffa;103033;-1;8;3.4000000953674316;2021/04/09
Gignese;103034;-1;6;5.730000019073486;2021/04/09
Gravellona Toce;103035;-1;18;2.309999942779541;2021/04/09
Gurro;103036;-1;0;0;2021/04/09
