Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;4;9.550000190734863;2020/11/28
Anzola d'Ossola;103002;-1;2;4.909999847412109;2020/11/28
Arizzano;103003;-1;25;12.430000305175781;2020/11/28
Arola;103004;-1;0;0;2020/11/28
Aurano;103005;-1;1;9.710000038146973;2020/11/28
Baceno;103006;-1;13;14.489999771118164;2020/11/28
Bannio Anzino;103007;-1;9;18.829999923706055;2020/11/28
Baveno;103008;-1;53;10.770000457763672;2020/11/28
Bee;103009;-1;7;9.270000457763672;2020/11/28
Belgirate;103010;-1;1;1.9900000095367432;2020/11/28
Beura-Cardezza;103011;-1;13;8.859999656677246;2020/11/28
Bognanco;103012;-1;3;15.960000038146973;2020/11/28
Brovello-Carpugnino;103013;-1;4;5.630000114440918;2020/11/28
Calasca-Castiglione;103014;-1;13;21.280000686645508;2020/11/28
Cambiasca;103015;-1;30;18.479999542236328;2020/11/28
Cannero Riviera;103016;-1;7;7.690000057220459;2020/11/28
Cannobio;103017;-1;28;5.46999979019165;2020/11/28
Caprezzo;103018;-1;2;11.829999923706055;2020/11/28
Casale Corte Cerro;103019;-1;31;8.9399995803833;2020/11/28
Ceppo Morelli;103021;-1;6;20.200000762939453;2020/11/28
Cesara;103022;-1;22;37.040000915527344;2020/11/28
Cossogno;103023;-1;8;11.779999732971191;2020/11/28
Craveggia;103024;-1;4;5.25;2020/11/28
Crevoladossola;103025;-1;56;12.170000076293945;2020/11/28
Crodo;103026;-1;25;17.8799991607666;2020/11/28
Domodossola;103028;-1;261;14.380000114440918;2020/11/28
Druogno;103029;-1;11;10.34000015258789;2020/11/28
Formazza;103031;-1;3;6.789999961853027;2020/11/28
Germagno;103032;-1;2;10.529999732971191;2020/11/28
Ghiffa;103033;-1;22;9.350000381469727;2020/11/28
Gignese;103034;-1;1;0.949999988079071;2020/11/28
Gravellona Toce;103035;-1;73;9.350000381469727;2020/11/28
Gurro;103036;-1;2;10.050000190734863;2020/11/28
Intragna;103037;-1;0;0;2020/11/28
Loreglia;103038;-1;2;8.579999923706055;2020/11/28
Macugnaga;103039;-1;3;5.539999961853027;2020/11/28
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/11/28
Malesco;103041;-1;9;6.53000020980835;2020/11/28
Masera;103042;-1;17;11.5;2020/11/28
Massiola;103043;-1;1;7.940000057220459;2020/11/28
Mergozzo;103044;-1;23;10.619999885559082;2020/11/28
Miazzina;103045;-1;1;2.619999885559082;2020/11/28
Montecrestese;103046;-1;29;22.799999237060547;2020/11/28
Montescheno;103047;-1;4;10.199999809265137;2020/11/28
Nonio;103048;-1;7;8.130000114440918;2020/11/28
Oggebbio;103049;-1;10;11.449999809265137;2020/11/28
Omegna;103050;-1;125;8.229999542236328;2020/11/28
Ornavasso;103051;-1;24;6.989999771118164;2020/11/28
Pallanzeno;103052;-1;15;13.069999694824219;2020/11/28
Piedimulera;103053;-1;17;11.180000305175781;2020/11/28
Pieve Vergonte;103054;-1;36;14.300000190734863;2020/11/28
Premeno;103055;-1;10;13.699999809265137;2020/11/28
Premia;103056;-1;3;5.420000076293945;2020/11/28
Premosello-Chiovenda;103057;-1;33;17;2020/11/28
Quarna Sopra;103058;-1;2;7.940000057220459;2020/11/28
Quarna Sotto;103059;-1;1;2.5999999046325684;2020/11/28
Re;103060;-1;30;40.7599983215332;2020/11/28
San Bernardino Verbano;103061;-1;8;6.070000171661377;2020/11/28
Santa Maria Maggiore;103062;-1;10;7.739999771118164;2020/11/28
Stresa;103064;-1;35;7.190000057220459;2020/11/28
Toceno;103065;-1;6;8.229999542236328;2020/11/28
Trarego Viggiona;103066;-1;4;9.59000015258789;2020/11/28
Trasquera;103067;-1;6;34.290000915527344;2020/11/28
Trontano;103068;-1;20;11.979999542236328;2020/11/28
Valstrona;103069;-1;16;13.15999984741211;2020/11/28
Vanzone con San Carlo;103070;-1;7;18.31999969482422;2020/11/28
Varzo;103071;-1;38;18.84000015258789;2020/11/28
Verbania;103072;-1;320;10.489999771118164;2020/11/28
Vignone;103074;-1;14;11.720000267028809;2020/11/28
Villadossola;103075;-1;99;15.180000305175781;2020/11/28
Villette;103076;-1;5;17.989999771118164;2020/11/28
Vogogna;103077;-1;17;9.680000305175781;2020/11/28
Borgomezzavalle;103078;-1;6;19.049999237060547;2020/11/28
Valle Cannobina;103079;-1;1;2.059999942779541;2020/11/28
Valdilana;096088;-1;93;8.59000015258789;2020/11/28
Quaregna Cerreto;096087;-1;20;9.800000190734863;2020/11/28
Campiglia Cervo;096086;-1;0;0;2020/11/28
Lessona;096085;-1;43;15.789999961853027;2020/11/28
Zumaglia;096083;-1;5;4.900000095367432;2020/11/28
Zubiena;096082;-1;10;8.710000038146973;2020/11/28
Zimone;096081;-1;1;2.509999990463257;2020/11/28
Viverone;096080;-1;10;7.090000152587891;2020/11/28
Villanova Biellese;096079;-1;0;0;2020/11/28
Villa del Bosco;096078;-1;3;8.960000038146973;2020/11/28
Vigliano Biellese;096077;-1;85;11.09000015258789;2020/11/28
Verrone;096076;-1;10;8.020000457763672;2020/11/28
Veglio;096075;-1;7;14.680000305175781;2020/11/28
Valle San Nicolao;096074;-1;5;5.260000228881836;2020/11/28
Vallanzengo;096072;-1;6;27.780000686645508;2020/11/28
Valdengo;096071;-1;25;10.15999984741211;2020/11/28
Torrazzo;096069;-1;4;19.610000610351562;2020/11/28
Tollegno;096068;-1;36;14.710000038146973;2020/11/28
Ternengo;096067;-1;3;10.710000038146973;2020/11/28
Tavigliano;096066;-1;8;8.630000114440918;2020/11/28
Strona;096065;-1;11;10.279999732971191;2020/11/28
Sostegno;096064;-1;14;18.209999084472656;2020/11/28
Sordevolo;096063;-1;9;6.710000038146973;2020/11/28
Sandigliano;096059;-1;36;13.489999771118164;2020/11/28
Salussola;096058;-1;16;8.319999694824219;2020/11/28
Sala Biellese;096057;-1;4;6.760000228881836;2020/11/28
Sagliano Micca;096056;-1;13;8.100000381469727;2020/11/28
Rosazza;096055;-1;0;0;2020/11/28
Roppolo;096054;-1;6;6.820000171661377;2020/11/28
Ronco Biellese;096053;-1;31;20.540000915527344;2020/11/28
Pray;096050;-1;38;17.979999542236328;2020/11/28
Pralungo;096049;-1;19;8.020000457763672;2020/11/28
Portula;096048;-1;22;18.459999084472656;2020/11/28
Ponderano;096047;-1;43;11.359999656677246;2020/11/28
Pollone;096046;-1;19;9;2020/11/28
Piedicavallo;096044;-1;0;0;2020/11/28
Piatto;096043;-1;2;3.9700000286102295;2020/11/28
Pettinengo;096042;-1;9;5.920000076293945;2020/11/28
Occhieppo Superiore;096041;-1;39;14.489999771118164;2020/11/28
Occhieppo Inferiore;096040;-1;45;11.529999732971191;2020/11/28
Netro;096039;-1;16;16.459999084472656;2020/11/28
Muzzano;096038;-1;1;1.659999966621399;2020/11/28
Mottalciata;096037;-1;18;13.289999961853027;2020/11/28
Mongrando;096035;-1;60;15.8100004196167;2020/11/28
Miagliano;096034;-1;3;5.25;2020/11/28
Mezzana Mortigliengo;096033;-1;18;35.93000030517578;2020/11/28
Masserano;096032;-1;35;16.709999084472656;2020/11/28
Massazza;096031;-1;2;3.5899999141693115;2020/11/28
