Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/09/22
Anzola d'Ossola;103002;-1;0;0;2020/09/22
Arizzano;103003;-1;0;0;2020/09/22
Arola;103004;-1;0;0;2020/09/22
Aurano;103005;-1;0;0;2020/09/22
Baceno;103006;-1;0;0;2020/09/22
Bannio Anzino;103007;-1;0;0;2020/09/22
Baveno;103008;-1;0;0;2020/09/22
Bee;103009;-1;0;0;2020/09/22
Belgirate;103010;-1;0;0;2020/09/22
Beura-Cardezza;103011;-1;2;1.3600000143051147;2020/09/22
Bognanco;103012;-1;0;0;2020/09/22
Brovello-Carpugnino;103013;-1;0;0;2020/09/22
Calasca-Castiglione;103014;-1;0;0;2020/09/22
Cambiasca;103015;-1;0;0;2020/09/22
Cannero Riviera;103016;-1;0;0;2020/09/22
Cannobio;103017;-1;1;0.20000000298023224;2020/09/22
Caprezzo;103018;-1;0;0;2020/09/22
Casale Corte Cerro;103019;-1;1;0.28999999165534973;2020/09/22
Ceppo Morelli;103021;-1;0;0;2020/09/22
Cesara;103022;-1;0;0;2020/09/22
Cossogno;103023;-1;0;0;2020/09/22
Craveggia;103024;-1;0;0;2020/09/22
Crevoladossola;103025;-1;0;0;2020/09/22
Crodo;103026;-1;0;0;2020/09/22
Domodossola;103028;-1;2;0.10999999940395355;2020/09/22
Druogno;103029;-1;0;0;2020/09/22
Formazza;103031;-1;0;0;2020/09/22
Germagno;103032;-1;0;0;2020/09/22
Ghiffa;103033;-1;1;0.41999998688697815;2020/09/22
Gignese;103034;-1;1;0.949999988079071;2020/09/22
Gravellona Toce;103035;-1;1;0.12999999523162842;2020/09/22
Gurro;103036;-1;0;0;2020/09/22
Intragna;103037;-1;0;0;2020/09/22
Loreglia;103038;-1;0;0;2020/09/22
Macugnaga;103039;-1;0;0;2020/09/22
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/09/22
Malesco;103041;-1;0;0;2020/09/22
Masera;103042;-1;0;0;2020/09/22
Massiola;103043;-1;0;0;2020/09/22
Mergozzo;103044;-1;0;0;2020/09/22
Miazzina;103045;-1;0;0;2020/09/22
Montecrestese;103046;-1;0;0;2020/09/22
Montescheno;103047;-1;0;0;2020/09/22
Nonio;103048;-1;0;0;2020/09/22
Oggebbio;103049;-1;0;0;2020/09/22
Omegna;103050;-1;14;0.9200000166893005;2020/09/22
Ornavasso;103051;-1;0;0;2020/09/22
Pallanzeno;103052;-1;0;0;2020/09/22
Piedimulera;103053;-1;0;0;2020/09/22
Pieve Vergonte;103054;-1;0;0;2020/09/22
Premeno;103055;-1;0;0;2020/09/22
Premia;103056;-1;0;0;2020/09/22
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2020/09/22
Quarna Sopra;103058;-1;0;0;2020/09/22
Quarna Sotto;103059;-1;0;0;2020/09/22
Re;103060;-1;0;0;2020/09/22
San Bernardino Verbano;103061;-1;0;0;2020/09/22
Santa Maria Maggiore;103062;-1;0;0;2020/09/22
Stresa;103064;-1;2;0.4099999964237213;2020/09/22
Toceno;103065;-1;0;0;2020/09/22
Trarego Viggiona;103066;-1;0;0;2020/09/22
Trasquera;103067;-1;0;0;2020/09/22
Trontano;103068;-1;0;0;2020/09/22
Valstrona;103069;-1;0;0;2020/09/22
Vanzone con San Carlo;103070;-1;0;0;2020/09/22
Varzo;103071;-1;0;0;2020/09/22
Verbania;103072;-1;10;0.33000001311302185;2020/09/22
Vignone;103074;-1;0;0;2020/09/22
Villadossola;103075;-1;1;0.15000000596046448;2020/09/22
Villette;103076;-1;0;0;2020/09/22
Vogogna;103077;-1;9;5.130000114440918;2020/09/22
Borgomezzavalle;103078;-1;0;0;2020/09/22
Valle Cannobina;103079;-1;0;0;2020/09/22
Valdilana;096088;-1;1;0.09000000357627869;2020/09/22
Quaregna Cerreto;096087;-1;0;0;2020/09/22
Campiglia Cervo;096086;-1;3;5.980000019073486;2020/09/22
Lessona;096085;-1;4;1.4700000286102295;2020/09/22
Zumaglia;096083;-1;0;0;2020/09/22
Zubiena;096082;-1;0;0;2020/09/22
Zimone;096081;-1;0;0;2020/09/22
Viverone;096080;-1;0;0;2020/09/22
Villanova Biellese;096079;-1;0;0;2020/09/22
Villa del Bosco;096078;-1;0;0;2020/09/22
Vigliano Biellese;096077;-1;7;0.9100000262260437;2020/09/22
Verrone;096076;-1;0;0;2020/09/22
Veglio;096075;-1;0;0;2020/09/22
Valle San Nicolao;096074;-1;0;0;2020/09/22
Vallanzengo;096072;-1;0;0;2020/09/22
Valdengo;096071;-1;0;0;2020/09/22
Torrazzo;096069;-1;0;0;2020/09/22
Tollegno;096068;-1;1;0.4099999964237213;2020/09/22
Ternengo;096067;-1;0;0;2020/09/22
Tavigliano;096066;-1;0;0;2020/09/22
Strona;096065;-1;0;0;2020/09/22
Sostegno;096064;-1;0;0;2020/09/22
Sordevolo;096063;-1;0;0;2020/09/22
