Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/07/31
Anzola d'Ossola;103002;-1;0;0;2020/07/31
Arizzano;103003;-1;0;0;2020/07/31
Arola;103004;-1;0;0;2020/07/31
Aurano;103005;-1;0;0;2020/07/31
Baceno;103006;-1;0;0;2020/07/31
Bannio Anzino;103007;-1;0;0;2020/07/31
Baveno;103008;-1;1;0.20000000298023224;2020/07/31
Bee;103009;-1;0;0;2020/07/31
Belgirate;103010;-1;0;0;2020/07/31
Beura-Cardezza;103011;-1;1;0.6800000071525574;2020/07/31
Bognanco;103012;-1;0;0;2020/07/31
Brovello-Carpugnino;103013;-1;0;0;2020/07/31
Calasca-Castiglione;103014;-1;0;0;2020/07/31
Cambiasca;103015;-1;0;0;2020/07/31
Cannero Riviera;103016;-1;0;0;2020/07/31
Cannobio;103017;-1;0;0;2020/07/31
Caprezzo;103018;-1;0;0;2020/07/31
Casale Corte Cerro;103019;-1;1;0.28999999165534973;2020/07/31
Ceppo Morelli;103021;-1;0;0;2020/07/31
Cesara;103022;-1;0;0;2020/07/31
Cossogno;103023;-1;0;0;2020/07/31
Craveggia;103024;-1;0;0;2020/07/31
Crevoladossola;103025;-1;0;0;2020/07/31
Crodo;103026;-1;0;0;2020/07/31
Domodossola;103028;-1;5;0.2800000011920929;2020/07/31
Druogno;103029;-1;0;0;2020/07/31
Formazza;103031;-1;0;0;2020/07/31
Germagno;103032;-1;0;0;2020/07/31
Ghiffa;103033;-1;0;0;2020/07/31
Gignese;103034;-1;0;0;2020/07/31
Gravellona Toce;103035;-1;1;0.12999999523162842;2020/07/31
Gurro;103036;-1;0;0;2020/07/31
Intragna;103037;-1;0;0;2020/07/31
Loreglia;103038;-1;0;0;2020/07/31
Macugnaga;103039;-1;0;0;2020/07/31
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/07/31
Malesco;103041;-1;0;0;2020/07/31
Masera;103042;-1;0;0;2020/07/31
Massiola;103043;-1;0;0;2020/07/31
Mergozzo;103044;-1;0;0;2020/07/31
Miazzina;103045;-1;0;0;2020/07/31
Montecrestese;103046;-1;0;0;2020/07/31
Montescheno;103047;-1;0;0;2020/07/31
Nonio;103048;-1;0;0;2020/07/31
Oggebbio;103049;-1;0;0;2020/07/31
Omegna;103050;-1;14;0.9200000166893005;2020/07/31
Ornavasso;103051;-1;0;0;2020/07/31
Pallanzeno;103052;-1;0;0;2020/07/31
Piedimulera;103053;-1;0;0;2020/07/31
Pieve Vergonte;103054;-1;0;0;2020/07/31
Premeno;103055;-1;0;0;2020/07/31
Premia;103056;-1;0;0;2020/07/31
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2020/07/31
Quarna Sopra;103058;-1;0;0;2020/07/31
Quarna Sotto;103059;-1;0;0;2020/07/31
Re;103060;-1;0;0;2020/07/31
San Bernardino Verbano;103061;-1;0;0;2020/07/31
Santa Maria Maggiore;103062;-1;0;0;2020/07/31
Stresa;103064;-1;0;0;2020/07/31
Toceno;103065;-1;0;0;2020/07/31
Trarego Viggiona;103066;-1;0;0;2020/07/31
Trasquera;103067;-1;0;0;2020/07/31
Trontano;103068;-1;0;0;2020/07/31
Valstrona;103069;-1;0;0;2020/07/31
Vanzone con San Carlo;103070;-1;0;0;2020/07/31
Varzo;103071;-1;0;0;2020/07/31
Verbania;103072;-1;3;0.10000000149011612;2020/07/31
Vignone;103074;-1;0;0;2020/07/31
Villadossola;103075;-1;0;0;2020/07/31
Villette;103076;-1;0;0;2020/07/31
Vogogna;103077;-1;9;5.130000114440918;2020/07/31
Borgomezzavalle;103078;-1;0;0;2020/07/31
Valle Cannobina;103079;-1;0;0;2020/07/31
Valdilana;096088;-1;1;0.09000000357627869;2020/07/31
Quaregna Cerreto;096087;-1;0;0;2020/07/31
Campiglia Cervo;096086;-1;0;0;2020/07/31
Lessona;096085;-1;0;0;2020/07/31
Zumaglia;096083;-1;0;0;2020/07/31
Zubiena;096082;-1;0;0;2020/07/31
Zimone;096081;-1;0;0;2020/07/31
Viverone;096080;-1;0;0;2020/07/31
Villanova Biellese;096079;-1;0;0;2020/07/31
Villa del Bosco;096078;-1;0;0;2020/07/31
Vigliano Biellese;096077;-1;0;0;2020/07/31
Verrone;096076;-1;0;0;2020/07/31
Veglio;096075;-1;0;0;2020/07/31
Valle San Nicolao;096074;-1;0;0;2020/07/31
Vallanzengo;096072;-1;0;0;2020/07/31
Valdengo;096071;-1;0;0;2020/07/31
Torrazzo;096069;-1;0;0;2020/07/31
Tollegno;096068;-1;0;0;2020/07/31
Ternengo;096067;-1;0;0;2020/07/31
Tavigliano;096066;-1;0;0;2020/07/31
Strona;096065;-1;0;0;2020/07/31
Sostegno;096064;-1;0;0;2020/07/31
Sordevolo;096063;-1;0;0;2020/07/31
Sandigliano;096059;-1;0;0;2020/07/31
Salussola;096058;-1;0;0;2020/07/31
Sala Biellese;096057;-1;0;0;2020/07/31
Sagliano Micca;096056;-1;0;0;2020/07/31
Rosazza;096055;-1;0;0;2020/07/31
Roppolo;096054;-1;0;0;2020/07/31
Ronco Biellese;096053;-1;0;0;2020/07/31
Pray;096050;-1;0;0;2020/07/31
Pralungo;096049;-1;0;0;2020/07/31
Portula;096048;-1;2;1.6799999475479126;2020/07/31
Ponderano;096047;-1;0;0;2020/07/31
Pollone;096046;-1;0;0;2020/07/31
Piedicavallo;096044;-1;0;0;2020/07/31
Piatto;096043;-1;0;0;2020/07/31
Pettinengo;096042;-1;0;0;2020/07/31
Occhieppo Superiore;096041;-1;0;0;2020/07/31
Occhieppo Inferiore;096040;-1;0;0;2020/07/31
Netro;096039;-1;0;0;2020/07/31
Muzzano;096038;-1;0;0;2020/07/31
Mottalciata;096037;-1;0;0;2020/07/31
Mongrando;096035;-1;0;0;2020/07/31
Miagliano;096034;-1;0;0;2020/07/31
Mezzana Mortigliengo;096033;-1;0;0;2020/07/31
Masserano;096032;-1;0;0;2020/07/31
Massazza;096031;-1;0;0;2020/07/31
Magnano;096030;-1;0;0;2020/07/31
Graglia;096028;-1;0;0;2020/07/31
Gifflenga;096027;-1;0;-9999;2020/07/31
Gaglianico;096026;-1;0;0;2020/07/31
Dorzano;096025;-1;0;0;2020/07/31
Donato;096024;-1;0;0;2020/07/31
Curino;096023;-1;0;0;2020/07/31
Crevacuore;096021;-1;0;0;2020/07/31
Cossato;096020;-1;2;0.14000000059604645;2020/07/31
Coggiola;096019;-1;0;0;2020/07/31
Cerrione;096018;-1;0;0;2020/07/31
Cavaglià;096016;-1;0;0;2020/07/31
Castelletto Cervo;096015;-1;0;0;2020/07/31
Casapinta;096014;-1;0;0;2020/07/31
Caprile;096013;-1;0;0;2020/07/31
Candelo;096012;-1;0;0;2020/07/31
Camburzano;096010;-1;0;0;2020/07/31
Camandona;096009;-1;0;0;2020/07/31
Callabiana;096008;-1;0;0;2020/07/31
Brusnengo;096007;-1;0;0;2020/07/31
Borriana;096006;-1;0;0;2020/07/31
Bioglio;096005;-1;0;0;2020/07/31
Biella;096004;-1;1;0.019999999552965164;2020/07/31
Benna;096003;-1;0;0;2020/07/31
Andorno Micca;096002;-1;0;0;2020/07/31
Ailoche;096001;-1;0;0;2020/07/31
Lu e Cuccaro Monferrato;006193;-1;0;0;2020/07/31
Alluvioni Piovera;006192;-1;0;0;2020/07/31
Cassano Spinola;006191;-1;0;0;2020/07/31
Voltaggio;006190;-1;0;0;2020/07/31
Volpeglino;006189;-1;0;0;2020/07/31
Volpedo;006188;-1;0;0;2020/07/31
Visone;006187;-1;0;0;2020/07/31
Villaromagnano;006186;-1;0;0;2020/07/31
Villanova Monferrato;006185;-1;0;0;2020/07/31
Villamiroglio;006184;-1;0;0;2020/07/31
Villalvernia;006183;-1;0;0;2020/07/31
Villadeati;006182;-1;0;0;2020/07/31
Viguzzolo;006181;-1;1;0.3199999928474426;2020/07/31
Vignole Borbera;006180;-1;0;0;2020/07/31
Vignale Monferrato;006179;-1;0;0;2020/07/31
Valmacca;006178;-1;0;0;2020/07/31
Valenza;006177;-1;5;0.27000001072883606;2020/07/31
Trisobbio;006176;-1;0;0;2020/07/31
Treville;006175;-1;0;0;2020/07/31
Tortona;006174;-1;5;0.18000000715255737;2020/07/31
Ticineto;006173;-1;0;0;2020/07/31
Terzo;006172;-1;0;0;2020/07/31
Terruggia;006171;-1;1;1.0800000429153442;2020/07/31
Tassarolo;006170;-1;0;0;2020/07/31
Tagliolo Monferrato;006169;-1;0;0;2020/07/31
Strevi;006168;-1;0;0;2020/07/31
Stazzano;006167;-1;3;1.25;2020/07/31
Spineto Scrivia;006166;-1;0;0;2020/07/31
Spigno Monferrato;006165;-1;0;0;2020/07/31
Solonghello;006164;-1;0;0;2020/07/31
Solero;006163;-1;0;0;2020/07/31
Silvano d'Orba;006162;-1;0;0;2020/07/31
Sezzadio;006161;-1;2;1.590000033378601;2020/07/31
Serravalle Scrivia;006160;-1;0;0;2020/07/31
Serralunga di Crea;006159;-1;0;0;2020/07/31
Sarezzano;006158;-1;0;0;2020/07/31
Sardigliano;006157;-1;0;0;2020/07/31
Sant'Agata Fossili;006156;-1;0;0;2020/07/31
San Sebastiano Curone;006155;-1;0;0;2020/07/31
San Salvatore Monferrato;006154;-1;8;1.899999976158142;2020/07/31
San Giorgio Monferrato;006153;-1;1;0.8199999928474426;2020/07/31
San Cristoforo;006152;-1;0;0;2020/07/31
Sale;006151;-1;5;1.2400000095367432;2020/07/31
Sala Monferrato;006150;-1;0;0;2020/07/31
Rosignano Monferrato;006149;-1;1;0.6600000262260437;2020/07/31
