Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;5;11.930000305175781;2020/12/02
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/12/02
Arizzano;103003;-1;24;11.930000305175781;2020/12/02
Arola;103004;-1;0;0;2020/12/02
Aurano;103005;-1;1;9.710000038146973;2020/12/02
Baceno;103006;-1;18;20.06999969482422;2020/12/02
Bannio Anzino;103007;-1;8;16.739999771118164;2020/12/02
Baveno;103008;-1;46;9.350000381469727;2020/12/02
Bee;103009;-1;7;9.270000457763672;2020/12/02
Belgirate;103010;-1;0;0;2020/12/02
Beura-Cardezza;103011;-1;8;5.449999809265137;2020/12/02
Bognanco;103012;-1;3;15.960000038146973;2020/12/02
Brovello-Carpugnino;103013;-1;4;5.630000114440918;2020/12/02
Calasca-Castiglione;103014;-1;9;14.729999542236328;2020/12/02
Cambiasca;103015;-1;21;12.9399995803833;2020/12/02
Cannero Riviera;103016;-1;5;5.489999771118164;2020/12/02
Cannobio;103017;-1;20;3.9100000858306885;2020/12/02
Caprezzo;103018;-1;0;0;2020/12/02
Casale Corte Cerro;103019;-1;28;8.079999923706055;2020/12/02
Ceppo Morelli;103021;-1;3;10.100000381469727;2020/12/02
Cesara;103022;-1;16;26.940000534057617;2020/12/02
Cossogno;103023;-1;8;11.779999732971191;2020/12/02
Craveggia;103024;-1;4;5.25;2020/12/02
Crevoladossola;103025;-1;36;7.829999923706055;2020/12/02
Crodo;103026;-1;19;13.59000015258789;2020/12/02
Domodossola;103028;-1;228;12.5600004196167;2020/12/02
Druogno;103029;-1;6;5.639999866485596;2020/12/02
Formazza;103031;-1;2;4.519999980926514;2020/12/02
Germagno;103032;-1;2;10.529999732971191;2020/12/02
Ghiffa;103033;-1;16;6.800000190734863;2020/12/02
Gignese;103034;-1;1;0.949999988079071;2020/12/02
Gravellona Toce;103035;-1;55;7.039999961853027;2020/12/02
Gurro;103036;-1;2;10.050000190734863;2020/12/02
Intragna;103037;-1;0;0;2020/12/02
Loreglia;103038;-1;2;8.579999923706055;2020/12/02
Macugnaga;103039;-1;3;5.539999961853027;2020/12/02
Madonna del Sasso;103040;-1;0;0;2020/12/02
Malesco;103041;-1;6;4.349999904632568;2020/12/02
Masera;103042;-1;8;5.409999847412109;2020/12/02
Massiola;103043;-1;0;0;2020/12/02
Mergozzo;103044;-1;20;9.239999771118164;2020/12/02
Miazzina;103045;-1;1;2.619999885559082;2020/12/02
Montecrestese;103046;-1;28;22.010000228881836;2020/12/02
Montescheno;103047;-1;4;10.199999809265137;2020/12/02
Nonio;103048;-1;6;6.96999979019165;2020/12/02
Oggebbio;103049;-1;3;3.440000057220459;2020/12/02
Omegna;103050;-1;114;7.5;2020/12/02
Ornavasso;103051;-1;21;6.110000133514404;2020/12/02
Pallanzeno;103052;-1;9;7.840000152587891;2020/12/02
Piedimulera;103053;-1;12;7.889999866485596;2020/12/02
Pieve Vergonte;103054;-1;26;10.329999923706055;2020/12/02
Premeno;103055;-1;8;10.960000038146973;2020/12/02
Premia;103056;-1;2;3.619999885559082;2020/12/02
Premosello-Chiovenda;103057;-1;23;11.850000381469727;2020/12/02
Quarna Sopra;103058;-1;0;0;2020/12/02
Quarna Sotto;103059;-1;1;2.5999999046325684;2020/12/02
Re;103060;-1;31;42.119998931884766;2020/12/02
San Bernardino Verbano;103061;-1;5;3.7899999618530273;2020/12/02
Santa Maria Maggiore;103062;-1;8;6.190000057220459;2020/12/02
Stresa;103064;-1;31;6.369999885559082;2020/12/02
Toceno;103065;-1;3;4.119999885559082;2020/12/02
Trarego Viggiona;103066;-1;2;4.800000190734863;2020/12/02
Trasquera;103067;-1;5;28.56999969482422;2020/12/02
Trontano;103068;-1;17;10.1899995803833;2020/12/02
Valstrona;103069;-1;10;8.220000267028809;2020/12/02
Vanzone con San Carlo;103070;-1;4;10.470000267028809;2020/12/02
Varzo;103071;-1;22;10.90999984741211;2020/12/02
Verbania;103072;-1;305;10;2020/12/02
Vignone;103074;-1;10;8.369999885559082;2020/12/02
Villadossola;103075;-1;75;11.5;2020/12/02
Villette;103076;-1;2;7.190000057220459;2020/12/02
Vogogna;103077;-1;12;6.829999923706055;2020/12/02
Borgomezzavalle;103078;-1;2;6.349999904632568;2020/12/02
Valle Cannobina;103079;-1;1;2.059999942779541;2020/12/02
Valdilana;096088;-1;79;7.300000190734863;2020/12/02
Quaregna Cerreto;096087;-1;14;6.860000133514404;2020/12/02
Campiglia Cervo;096086;-1;0;0;2020/12/02
Lessona;096085;-1;26;9.539999961853027;2020/12/02
Zumaglia;096083;-1;5;4.900000095367432;2020/12/02
Zubiena;096082;-1;5;4.360000133514404;2020/12/02
Zimone;096081;-1;2;5.010000228881836;2020/12/02
Viverone;096080;-1;9;6.380000114440918;2020/12/02
Villanova Biellese;096079;-1;0;0;2020/12/02
Villa del Bosco;096078;-1;2;5.96999979019165;2020/12/02
Vigliano Biellese;096077;-1;69;9;2020/12/02
Verrone;096076;-1;6;4.809999942779541;2020/12/02
Veglio;096075;-1;4;8.390000343322754;2020/12/02
Valle San Nicolao;096074;-1;3;3.1500000953674316;2020/12/02
Vallanzengo;096072;-1;5;23.149999618530273;2020/12/02
Valdengo;096071;-1;17;6.909999847412109;2020/12/02
Torrazzo;096069;-1;4;19.610000610351562;2020/12/02
Tollegno;096068;-1;28;11.4399995803833;2020/12/02
Ternengo;096067;-1;2;7.139999866485596;2020/12/02
Tavigliano;096066;-1;4;4.309999942779541;2020/12/02
Strona;096065;-1;7;6.539999961853027;2020/12/02
Sostegno;096064;-1;9;11.699999809265137;2020/12/02
Sordevolo;096063;-1;7;5.21999979019165;2020/12/02
Sandigliano;096059;-1;26;9.739999771118164;2020/12/02
Salussola;096058;-1;25;12.989999771118164;2020/12/02
Sala Biellese;096057;-1;3;5.070000171661377;2020/12/02
Sagliano Micca;096056;-1;7;4.360000133514404;2020/12/02
Rosazza;096055;-1;0;0;2020/12/02
Roppolo;096054;-1;4;4.550000190734863;2020/12/02
Ronco Biellese;096053;-1;25;16.56999969482422;2020/12/02
Pray;096050;-1;32;15.140000343322754;2020/12/02
Pralungo;096049;-1;20;8.4399995803833;2020/12/02
Portula;096048;-1;18;15.100000381469727;2020/12/02
Ponderano;096047;-1;32;8.460000038146973;2020/12/02
Pollone;096046;-1;14;6.630000114440918;2020/12/02
Piedicavallo;096044;-1;0;0;2020/12/02
Piatto;096043;-1;3;5.949999809265137;2020/12/02
Pettinengo;096042;-1;7;4.610000133514404;2020/12/02
Occhieppo Superiore;096041;-1;26;9.65999984741211;2020/12/02
Occhieppo Inferiore;096040;-1;40;10.25;2020/12/02
Netro;096039;-1;14;14.399999618530273;2020/12/02
Muzzano;096038;-1;1;1.659999966621399;2020/12/02
Mottalciata;096037;-1;12;8.859999656677246;2020/12/02
Mongrando;096035;-1;40;10.539999961853027;2020/12/02
Miagliano;096034;-1;2;3.5;2020/12/02
Mezzana Mortigliengo;096033;-1;13;25.950000762939453;2020/12/02
Masserano;096032;-1;25;11.9399995803833;2020/12/02
