Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/03/01
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2021/03/01
Arizzano;103003;-1;6;2.9800000190734863;2021/03/01
Arola;103004;-1;0;0;2021/03/01
Aurano;103005;-1;0;0;2021/03/01
Baceno;103006;-1;4;4.460000038146973;2021/03/01
Bannio Anzino;103007;-1;1;2.0899999141693115;2021/03/01
Baveno;103008;-1;14;2.8499999046325684;2021/03/01
Bee;103009;-1;2;2.6500000953674316;2021/03/01
Belgirate;103010;-1;1;1.9900000095367432;2021/03/01
Beura-Cardezza;103011;-1;13;8.859999656677246;2021/03/01
Bognanco;103012;-1;4;21.280000686645508;2021/03/01
Brovello-Carpugnino;103013;-1;7;9.850000381469727;2021/03/01
Calasca-Castiglione;103014;-1;0;0;2021/03/01
Cambiasca;103015;-1;14;8.630000114440918;2021/03/01
Cannero Riviera;103016;-1;2;2.200000047683716;2021/03/01
Cannobio;103017;-1;13;2.5399999618530273;2021/03/01
Caprezzo;103018;-1;0;0;2021/03/01
Casale Corte Cerro;103019;-1;5;1.440000057220459;2021/03/01
Ceppo Morelli;103021;-1;0;0;2021/03/01
Cesara;103022;-1;2;3.369999885559082;2021/03/01
Cossogno;103023;-1;2;2.950000047683716;2021/03/01
Craveggia;103024;-1;7;9.1899995803833;2021/03/01
Crevoladossola;103025;-1;61;13.260000228881836;2021/03/01
Crodo;103026;-1;3;2.1500000953674316;2021/03/01
Domodossola;103028;-1;115;6.340000152587891;2021/03/01
Druogno;103029;-1;8;7.519999980926514;2021/03/01
Formazza;103031;-1;0;0;2021/03/01
Germagno;103032;-1;0;0;2021/03/01
Ghiffa;103033;-1;10;4.25;2021/03/01
Gignese;103034;-1;5;4.769999980926514;2021/03/01
Gravellona Toce;103035;-1;18;2.309999942779541;2021/03/01
Gurro;103036;-1;0;0;2021/03/01
Intragna;103037;-1;0;0;2021/03/01
Loreglia;103038;-1;0;0;2021/03/01
Macugnaga;103039;-1;8;14.760000228881836;2021/03/01
Madonna del Sasso;103040;-1;0;0;2021/03/01
